,n,perturbation,edist,pvalue,significant,pvalue_adj,significant_adj,delta,sigma,ncells,significant_adj_new
0,0.0027962028188198707,BMS,3607.783391848022,0.64,False,0.64,False,3633.5031226661595,1804.327443381678,2,False (lost)
1,0.0027962028188198707,Dex,3183.6275260856773,0.0,True,0.0,True,3032.3602878620295,1026.1976395357624,2,True
2,0.0027962028188198707,Nutlin,3142.4419685270277,0.0,True,0.0,True,3007.435205610124,1017.5330325906009,2,True
3,0.0027962028188198707,SAHA,3008.896411644537,0.19,False,0.3439,False,2850.3707362196283,836.9496506921,2,False (lost)
4,0.0027962028188198707,control,0.0,0.0,True,0.0,control,1854.8954101026193,1854.8954101026193,2,control
5,0.02507208781817638,BMS,544.0709806420218,0.0,True,0.0,True,2843.466289163584,1979.513974975921,14,True
6,0.02507208781817638,Dex,607.8927066561396,0.0,True,0.0,True,2802.699454111873,1834.1585788583811,14,True
7,0.02507208781817638,Nutlin,590.6890108673474,0.0,True,0.0,True,2718.4904713136248,1682.944309050677,14,True
8,0.02507208781817638,SAHA,714.5978485476326,0.0,True,0.0,True,2691.5378879372965,1505.1303046177354,14,True
9,0.02507208781817638,control,0.0,0.0,True,0.0,control,3163.347622709225,3163.347622709225,14,control
10,0.06912625135579575,BMS,377.3428340859791,0.0,True,0.0,True,1942.3056054483036,1043.391796807686,37,True
11,0.06912625135579575,Dex,415.737151080456,0.0,True,0.0,True,1746.4798698988134,613.3460087142282,37,True
12,0.06912625135579575,Nutlin,492.76684037340056,0.0,True,0.0,True,1744.2261936844618,531.8089669925799,37,True
13,0.06912625135579575,SAHA,556.0021947284376,0.0,True,0.0,True,1832.8951408431983,645.9115069550172,37,True
14,0.06912625135579575,control,0.0,0.0,True,0.0,control,2463.8765800029423,2463.8765800029423,37,control
15,0.1339745962155613,BMS,288.07942320570555,0.0,True,0.0,True,1138.7168732441405,669.2528248595218,71,True
16,0.1339745962155613,Dex,284.95153699596494,0.0,True,0.0,True,1026.3309326813103,447.6088299436018,71,True
17,0.1339745962155613,Nutlin,284.2179634650679,0.0,True,0.0,True,1083.2129666907588,562.1064714933955,71,True
18,0.1339745962155613,SAHA,441.94765407662976,0.0,True,0.0,True,1133.7444548688975,505.4397572381115,71,True
19,0.1339745962155613,control,0.0,0.0,True,0.0,control,1320.1014984230537,1320.1014984230537,71,control
20,0.2181685175319702,BMS,231.42745805517177,0.0,True,0.0,True,830.0440482198226,521.9960440789729,116,True
21,0.2181685175319702,Dex,277.83104979979237,0.0,True,0.0,True,760.3381421770106,336.180640248728,116,True
22,0.2181685175319702,Nutlin,251.2385466761674,0.0,True,0.0,True,765.3564593731644,372.8097777646607,116,True
23,0.2181685175319702,SAHA,390.9849040126684,0.0,True,0.0,True,891.97809828025,486.3066982423313,116,True
24,0.2181685175319702,control,0.0,0.0,True,0.0,control,906.6645943055006,906.6645943055006,116,control
25,0.31982726222908053,BMS,243.75989067899968,0.0,True,0.0,True,679.0129427059524,468.4972551356011,170,True
26,0.31982726222908053,Dex,267.28554363190926,0.0,True,0.0,True,608.6196132196769,304.1849432101409,170,True
27,0.31982726222908053,Nutlin,239.44157697477658,0.0,True,0.0,True,618.5282144891333,351.84611240618625,170,True
28,0.31982726222908053,SAHA,336.5200903114621,0.0,True,0.0,True,699.9850174359412,417.6812049631166,170,True
29,0.31982726222908053,control,0.0,0.0,True,0.0,control,645.7687395973039,645.7687395973039,170,control
30,0.43667994193637794,BMS,243.7118621648081,0.0,True,0.0,True,588.4040488909394,424.89313491744196,232,True
31,0.43667994193637794,Dex,258.786167595197,0.0,True,0.0,True,526.2454853521292,285.50170240943265,232,True
32,0.43667994193637794,Nutlin,247.505689369957,0.0,True,0.0,True,537.2147858351146,318.7207816006438,232,True
33,0.43667994193637794,SAHA,303.02356991081075,0.0,True,0.0,True,605.6842326357105,400.1417946609817,232,True
34,0.43667994193637794,control,0.0,0.0,True,0.0,control,508.20310069962846,508.20310069962846,232,control
35,0.5661162608824419,BMS,239.2918605558312,0.0,True,0.0,True,534.3432908328946,393.0109273837946,300,True
36,0.5661162608824419,Dex,260.51286598686085,0.0,True,0.0,True,475.6360293641009,254.37539901517746,300,True
37,0.5661162608824419,Nutlin,230.60073008679973,0.0,True,0.0,True,481.2305561205416,295.47658842811984,300,True
38,0.5661162608824419,SAHA,322.77418641368484,0.0,True,0.0,True,564.2382584929205,369.31853684599275,300,True
39,0.5661162608824419,control,0.0,0.0,True,0.0,control,436.38379372616345,436.38379372616345,300,control
40,0.7052448255890957,BMS,242.70986854457624,0.0,True,0.0,True,502.19130841160523,385.50980740783126,374,True
41,0.7052448255890957,Dex,252.9040910187,0.0,True,0.0,True,442.11813871505524,255.1692455406075,374,True
42,0.7052448255890957,Nutlin,246.0984675556722,0.0,True,0.0,True,448.71823348577374,275.17505854507203,374,True
43,0.7052448255890957,SAHA,318.4854302191819,0.0,True,0.0,True,528.7299702857915,362.81156948159776,374,True
44,0.7052448255890957,control,0.0,0.0,True,0.0,control,376.16294087080314,376.16294087080314,374,control
45,0.8509577338238256,BMS,230.1815269082228,0.0,True,0.0,True,467.3061373582603,363.51764506274355,451,True
46,0.8509577338238256,Dex,265.2890775472952,0.0,True,0.0,True,416.95111422787124,227.70004816289278,451,True
47,0.8509577338238256,Nutlin,245.49959867713818,0.0,True,0.0,True,424.5238560380315,262.63501065337067,451,True
48,0.8509577338238256,SAHA,318.98230339138917,0.0,True,0.0,True,507.5467786734169,355.1981512098901,451,True
