,singlePCA,multiPCA,edist,pvalue,significant,pvalue_adj,significant_adj,log10_edist
JAK2g4,116.65594832104665,176.3234784406137,116.65594832104664,0.0,True,0.0,True,2.0669068884974853
CD86g2,12.175908107591056,26.01933573411725,12.175908107591056,0.362,False,0.9999988102330843,False,1.08550136178879
MARCH8g1,11.447302929707575,22.258276649152094,11.447302929707575,0.48,False,0.9999994349673292,False,1.0587031756959353
STAT3g3,11.64163644463548,25.63162327492705,11.64163644463548,0.427,False,0.99999882857526,False,1.0660140326267509
CAV1g2,12.278084218805162,26.16767274025699,12.278084218805134,0.366,False,0.9999988102330843,False,1.089130608001511
IRF1g3,69.55243413375729,99.09280511850227,69.55243413375729,0.0,True,0.0,True,1.842312333643098
NFKBIAg3,12.849275300135218,26.396088048309707,12.849275300135218,0.439,False,0.99999882857526,False,1.108878634124307
JAK2g3,80.6831111733805,113.63548992553683,80.6831111733805,0.0,True,0.0,True,1.9067826364343856
IRF7g2,9.063094361602964,20.52179430113472,9.063094361602964,0.759,False,0.9999999956991944,False,0.9572765017307926
STAT5Ag4,7.169775312136551,21.679845072929538,7.169775312136551,0.905,False,0.9999999956991944,False,0.8555055458730676
STAT5Ag2,13.050162512914653,25.888006322059937,13.050162512914651,0.27,False,0.9999835449159776,False,1.115615919951895
IFNGR2g3,70.08075633485697,103.05515477354209,70.08075633485697,0.0,True,0.0,True,1.8455987802359712
MARCH8g3,10.397823753029854,25.329708991043503,10.397823753029854,0.574,False,0.9999999612571128,False,1.0169424517073606
BRD4g4,23.88382296869463,40.66955097038692,23.88382296869463,0.014,True,0.5523030335585299,False,1.3781038434507913
PDCD1LG2g1,10.281596438508302,22.654010266246473,10.281596438508302,0.678,False,0.9999999956991944,False,1.0120605534340934
UBE2L6g2,9.788342026118414,22.11527601646435,9.788342026118414,0.682,False,0.9999999956991944,False,0.9907091361457004
STAT3g1,5.698985787605807,17.110204120112712,5.698985787605807,0.985,False,0.9999999956991944,False,0.7557975739115268
PDCD1LG2g4,15.080127766073929,28.22454519639996,15.080127766073929,0.164,False,0.9995482793650984,False,1.1784050211004542
ETV7g4,13.459609703946569,24.23882474125412,13.459609703946567,0.338,False,0.9999981487901088,False,1.1290324665833604
CAV1g4,9.018934067967109,18.299604533178808,9.018934067967107,0.748,False,0.9999999956991944,False,0.9551552120701856
CUL3g1,24.837523223408255,39.64063201397812,24.83752322340825,0.033,True,0.8366836743363952,False,1.395108286189068
POU2F2g3,18.224092403493785,33.760404828563196,18.224092403493785,0.123,False,0.9976122915584472,False,1.2606459087886752
CUL3g2,38.661621648949904,58.68520933089553,38.661621648949904,0.0,True,0.0,True,1.5872800664131774
ETV7g3,20.035346735250982,33.67733202709337,20.035346735250982,0.063,False,0.9637991193800904,False,1.3017968628108023
STAT5Ag1,26.04822937366407,41.4820211450284,26.04822937366407,0.007,True,0.3346404224517233,False,1.4157782075057137
UBE2L6g4,16.051925493965257,29.367267795556018,16.051925493965257,0.156,False,0.9994888458363402,False,1.2055271352609755
POU2F2g2,14.901837185218483,28.456974507940572,14.901837185218485,0.155,False,0.9994888458363402,False,1.1732398140644211
STAT1g2,187.12638821398946,310.54328189217244,187.12638821398943,0.0,True,0.0,True,2.2721350352158463
BRD4g3,12.948727877362217,23.557735284182286,12.948727877362217,0.387,False,0.99999882857526,False,1.1122271040945322
SMAD4g4,34.442048568564616,45.80834463566805,34.44204856856459,0.001,True,0.0592054740390549,False,1.5370889748247154
STAT2g3,30.340823066807275,49.86157600786453,30.340823066807275,0.003,True,0.1624430622306881,False,1.4820273578786685
IFNGR2g4,93.17328272579238,136.3353827946877,93.17328272579238,0.0,True,0.0,True,1.9692913970300077
IRF7g3,12.971613836301572,24.14202409485722,12.971613836301572,0.398,False,0.99999882857526,False,1.1129940112883503
ATF2g3,10.204917471428416,22.15534686504634,10.204917471428416,0.647,False,0.9999999927565628,False,1.0088094968670658
PDCD1LG2g2,13.002647486146145,25.55931321552839,13.002647486146143,0.29,False,0.9999912343554384,False,1.1140317885807791
STAT3g4,18.721413472747372,35.174410890056606,18.72141347274737,0.068,False,0.9704337926920622,False,1.272338635013223
STAT3g2,14.094303686468095,24.952434960976007,14.094303686468097,0.256,False,0.9999813884693574,False,1.1490436248976208
STAT2g4,21.58428145009458,39.69743189678991,21.58428145009458,0.019,True,0.6584420382179049,False,1.3341375953850043
BRD4g1,82.15509230484153,108.38517878144921,82.15509230484156,0.0,True,0.0,True,1.914634487933597
SMAD4g3,82.07108075450262,106.70451027608601,82.07108075450265,0.0,True,0.0,True,1.914190152475596
IRF7g4,14.46719961051707,22.928906561584768,14.46719961051707,0.224,False,0.999934725221346,False,1.1603844736622149
STAT1g1,143.2607476830937,244.73411377866933,143.2607476830937,0.0,True,0.0,True,2.156127213427339
