,n,perturbation,edist,pvalue,significant,pvalue_adj,significant_adj,delta,sigma,significant_adj_new
0,2,ADAM10,66.46896400699151,0.0,True,0.0,True,273.3606531673232,401.57827934878,True
1,2,ADARB2,26.689118979705512,0.05,False,0.9987927636799465,False,213.24892032139584,321.1346586842112,False
2,2,AFG3L2,32.40962803667176,0.01,True,0.8260101715237358,False,228.1129334147306,345.1421758139145,False
3,2,AIFM1,23.532913060220864,0.06,False,0.999613421757625,False,220.39315716462355,338.57933829015127,False
4,2,AKAP9,3.8618520209293763,0.41,False,0.9999999955167751,False,110.88187469105362,139.22783438230292,False
5,2,AMFR,16.106398680545198,0.11,False,0.9999922662403463,False,190.8095799489893,286.83869823855844,False
6,2,ANO10,40.71504053665629,0.02,True,0.9621013044403839,False,262.65052003960346,405.9119365636757,False
7,2,AP2A2,9.029500583396299,0.14,False,0.9999987269055879,False,121.04572786568022,154.38789216908918,False
8,2,APEX1,4.330149559471124,0.45,False,0.9999999955167751,False,103.83944653747244,124.6746805365988,False
9,2,ARID1B,32.67430544007695,0.03,True,0.9899415311752198,False,218.5794764089252,325.81058439889847,False
10,2,ATG5,5.893595849586873,0.19,False,0.9999997913557703,False,95.65978389505814,106.75190896165445,False
11,2,ATP1A3,37.45866795296533,0.03,True,0.9899415311752198,False,238.28375524982056,360.43477956780083,False
12,2,ATP5C1,10.836827020486226,0.25,False,0.9999999760813278,False,161.26204339493745,233.01319679051372,False
13,2,ATP5H,9.98169059670758,0.28,False,0.9999999857672998,False,178.93285400923455,269.20995444288656,False
14,2,ATP6AP2,6.481058839932672,0.34,False,0.9999999955167751,False,142.44577984150837,199.7364378642091,False
15,2,ATXN1,8.934108712505207,0.12,False,0.999995880740058,False,120.57346133129624,153.53875097121232,False
16,2,ATXN7,39.216879208974575,0.02,True,0.9621013044403839,False,231.5911834389559,345.2914246900623,False (lost)
17,2,ATXN10,11.630319347782546,0.17,False,0.999999768578569,False,150.64618404491492,210.98798576317233,False
18,2,BAX,1.0435335160583605,0.77,False,0.9999999955167751,False,99.63621216476486,119.5548278345964,False
19,2,BCS1L,13.55024590630569,0.11,False,0.9999922662403463,False,171.03614409833065,249.84797931148066,False
20,2,BECN1,38.768799536619184,0.02,True,0.9621013044403839,False,263.90166017494147,410.3604578343888,False
21,2,BIN1,7.749914989209515,0.22,False,0.9999999244483806,False,142.41005115173877,198.39612433539307,False
22,2,BLMH,5.389082584247404,0.39,False,0.9999999955167751,False,139.43199386749555,194.80084217186874,False
23,2,BNIP1,9.89630673906791,0.07,False,0.9998223885834943,False,116.38278106870756,144.19519241947225,False
24,2,CALB1,5.02424124486501,0.33,False,0.9999999955167751,False,127.79254479562822,171.88678536751647,False
25,2,CASP3,8.670999825235043,0.27,False,0.9999999838041768,False,132.47471215478404,177.6043615054581,False
26,2,CDC42EP3,40.24773034998802,0.02,True,0.9621013044403839,False,222.0061719487751,325.0905505686872,False
27,2,CDH11,5.47416877561065,0.46,False,0.9999999955167751,False,139.9014426982233,195.65465364196098,False
28,2,CELF1,8.554773372764402,0.34,False,0.9999999955167751,False,195.01261492445127,302.7963934972632,False
29,2,CEP63,23.139074416480838,0.1,False,0.9999858841836138,False,207.69010690999465,313.5670764246335,False
30,2,CIC,9.537029563600328,0.19,False,0.9999997913557703,False,138.26122349043987,188.31135443840446,False
31,2,CNTNAP2,10.0464824056004,0.11,False,0.9999922662403463,False,79.88137993198563,71.04221447949591,False
32,2,COASY,23.844260800326452,0.03,True,0.9899415311752198,False,198.04810420877007,293.57788463833873,False
33,2,COG4,35.56299951738245,0.0,True,0.0,True,200.28565451049778,286.33424652473815,True
34,2,COX10,6.6001487559183545,0.33,False,0.9999999955167751,False,124.07027222957193,162.86633272435054,False
35,2,COX15,47.38368244238646,0.01,True,0.8260101715237358,False,256.73241495374316,387.4070844862249,False
36,2,CREBBP,6.980812845407087,0.35,False,0.9999999955167751,False,157.9241843192155,230.19349281414895,False
37,2,CTSD,14.966930611038691,0.05,False,0.9987927636799465,False,154.75733220172384,215.87367081353403,False
38,2,CYB561,65.95075125228996,0.01,True,0.8260101715237358,False,259.0257905010987,373.4267667710325,False (lost)
39,2,CYCS,41.5174779832345,0.02,True,0.9621013044403839,False,241.92560136786318,363.6596617736169,False
40,2,CYP46A1,5.240881986387464,0.25,False,0.9999999760813278,False,79.78563487862907,75.65632479199571,False
41,2,DAP,16.578570416266075,0.12,False,0.999995880740058,False,166.44526603842266,237.63789868170429,False
42,2,DBR1,3.4315467302269838,0.43,False,0.9999999955167751,False,107.22483077129235,132.34405183348275,False
43,2,DCTN1,6.967687671457625,0.14,False,0.9999987269055879,False,101.680501030409,117.71925141048543,False
44,2,DMXL1,16.511774769343333,0.06,False,0.999613421757625,False,158.65297069424636,222.12010364027444,False
45,2,DNAJC6,24.603851026080093,0.06,False,0.999613421757625,False,196.90900840383657,290.5401028027181,False
46,2,DNM2,9.117327812099433,0.17,False,0.999999768578569,False,128.5433430947794,169.29529539858441,False
47,2,DROSHA,24.87535401699546,0.01,True,0.8260101715237358,False,166.93763029024294,230.32584358461546,False
48,2,DYNC1H1,6.444670273909054,0.34,False,0.9999999955167751,False,156.13695856102115,227.15518386925828,False
49,2,ECHS1,14.80215292758578,0.09,False,0.9999656828065412,False,140.04233833038472,186.6084607543087,False (lost)
50,2,EEF2,11.102662065036725,0.07,False,0.9998223885834943,False,132.65339891993145,175.5300727959512,False
51,2,EIF2S1,6.642883368577628,0.17,False,0.999999768578569,False,113.17859426415633,141.04024218086008,False
