,n,perturbation,edist,pvalue,significant,pvalue_adj,significant_adj,delta,sigma,significant_adj_new
0,11,BMS,0.42101971251486603,0.0,True,0.0,True,5.744564072574652,3.872378898082208,True
1,11,Dex,0.6512729945711415,0.0,True,0.0,True,5.0726731229879665,2.2983437168525556,True
2,11,Nutlin,0.5736182516211494,0.0,True,0.0,True,5.255870724715685,2.742393663257987,True
3,11,SAHA,3.6959520682008096,0.0,True,0.0,True,10.548722353892417,10.205763105031794,True
4,11,control,0.0,0.0,True,0.0,control,7.195729534552231,7.195729534552231,control
5,100,BMS,1.4917613005876866,0.0,True,0.0,True,23.211287330134837,15.603271943428917,True
6,100,Dex,2.5258026370240785,0.0,True,0.0,True,22.0112735827153,12.169203112153458,True
7,100,Nutlin,1.8594196673064012,0.0,True,0.0,True,23.35821360790019,15.529466132240906,True
8,100,SAHA,10.411060760058714,0.0,True,0.0,True,37.83019587629913,35.921789576286464,True
9,100,control,0.0,0.0,True,0.0,control,29.327541416253066,29.327541416253066,control
10,276,BMS,7.08259401028819,0.0,True,0.0,True,39.50668122887593,28.426076591645728,True
11,276,Dex,6.519421830537354,0.0,True,0.0,True,36.77704986541807,23.529986044480832,True
12,276,Nutlin,9.913340526985863,0.0,True,0.0,True,41.437878609801395,29.457724836798985,True
13,276,SAHA,23.539462785841565,0.0,True,0.0,True,61.79050112009173,56.536847598524,True
14,276,control,0.0,0.0,True,0.0,control,43.50469185581794,43.50469185581794,control
15,535,BMS,18.366321570104624,0.0,True,0.0,True,56.670059628989875,40.77151527918093,True
16,535,Dex,16.994299999997843,0.0,True,0.0,True,52.648424847641145,34.10026728659024,True
17,535,Nutlin,17.879710581241177,0.0,True,0.0,True,56.25503082213528,40.42806865433523,True
18,535,SAHA,33.92649955164199,0.0,True,0.0,True,79.39963510629956,70.67048825226296,True
19,535,control,0.0,0.0,True,0.0,control,54.202282408694195,54.202282408694195,control
20,872,BMS,25.320764606166435,0.0,True,0.0,True,69.24281071903313,49.687375845425755,True
21,872,Dex,29.374698742565883,0.0,True,0.0,True,67.4175921911311,41.98300465322236,True
22,872,Nutlin,25.942047068700063,0.0,True,0.0,True,69.15533381366727,48.89113957216042,True
23,872,SAHA,46.20388141478389,0.0,True,0.0,True,96.22974063021675,82.7781188591755,True
24,872,control,0.0,0.0,True,0.0,control,63.47748098647405,63.47748098647405,control
25,1279,BMS,40.392434009119086,0.0,True,0.0,True,87.8505299289877,62.30064695971422,True
26,1279,Dex,43.8219214064932,0.0,True,0.0,True,84.69328534336407,52.55667039109277,True
27,1279,Nutlin,41.865181240337535,0.0,True,0.0,True,88.39125315217979,61.90934617487998,True
28,1279,SAHA,64.59525393105537,0.0,True,0.0,True,116.88862280080345,96.17401278140947,True
29,1279,control,0.0,0.0,True,0.0,control,73.00797888914212,73.00797888914212,control
30,1746,BMS,48.35492319594856,0.0,True,0.0,True,99.08527952327202,70.79038126327765,True
31,1746,Dex,51.83292468463627,0.0,True,0.0,True,95.47695091473258,60.095722557511,True
32,1746,Nutlin,48.85965593450747,0.0,True,0.0,True,98.54102612597084,69.19714173011644,True
33,1746,SAHA,79.17935106971343,0.0,True,0.0,True,132.9027214934594,107.60083732988755,True
34,1746,control,0.0,0.0,True,0.0,control,79.02525458731783,79.02525458731783,control
35,2264,BMS,53.57139782378758,0.0,True,0.0,True,107.65190597152473,77.44746078702775,True
36,2264,Dex,57.52338314923318,0.0,True,0.0,True,103.46967909064968,65.13102169983208,True
37,2264,Nutlin,54.52370820392201,0.0,True,0.0,True,107.20316727022589,75.5976730042956,True
38,2264,SAHA,89.19317773635669,0.0,True,0.0,True,144.70923428732044,115.9403375060502,True
39,2264,control,0.0,0.0,True,0.0,control,84.28495333223412,84.28495333223412,control
40,2820,BMS,59.55801145102696,0.0,True,0.0,True,114.8863640597215,82.5395698444069,True
41,2820,Dex,64.35345138715915,0.0,True,0.0,True,110.54676158457134,69.06492495797441,True
42,2820,Nutlin,61.03806308118503,0.0,True,0.0,True,114.47815788037717,80.24310585556023,True
43,2820,SAHA,98.29110057424388,0.0,True,0.0,True,154.24846868771363,122.53068997717423,True
44,2820,control,0.0,0.0,True,0.0,control,87.67514682400913,87.67514682400913,control
45,3403,BMS,67.4735408750587,0.0,True,0.0,True,124.83302622637484,89.63489863919482,True
46,3403,Dex,71.24702131112828,0.0,True,0.0,True,118.5299845008291,73.2553347520336,True
47,3403,Nutlin,67.23353003686334,0.0,True,0.0,True,122.64140276890697,85.49166256245452,True
48,3403,SAHA,106.3892185121229,0.0,True,0.0,True,164.0596114520375,129.1723914534558,True
49,3403,control,0.0,0.0,True,0.0,control,92.55761293849626,92.55761293849626,control
50,4000,BMS,80.86086017765473,0.0,True,0.0,True,139.17681152323232,98.61200360678122,True
51,4000,Dex,81.19547624174828,0.0,True,0.0,True,129.45388743892303,78.83153937406918,True
52,4000,Nutlin,78.67685991622295,0.0,True,0.0,True,135.08942389843372,92.621228618616,True
53,4000,SAHA,124.03456206193957,0.0,True,0.0,True,181.34696521377222,139.77860910357637,True
54,4000,control,0.0,0.0,True,0.0,control,98.88075926202856,98.88075926202856,control
