,n,perturbation,edist,pvalue,significant,pvalue_adj,significant_adj,delta,sigma,ncounts,significant_adj_new
0,0.0027962028188198707,ATF2g1,0.03872808509360537,0.98,False,1.0,False,1.7807799640769575,1.6589183355025539,11.68,False
1,0.0027962028188198707,ATF2g2,0.07747019521809428,0.58,False,1.0,False,2.216166765917117,2.4909498290583842,9.74,False
2,0.0027962028188198707,ATF2g3,0.09482596609767469,0.54,False,1.0,False,2.5230041189869183,3.0872687643184062,8.02,False (lost)
3,0.0027962028188198707,ATF2g4,0.04985100419270028,0.93,False,1.0,False,1.9222129889559618,1.9306614661614676,11.16,False
4,0.0027962028188198707,BRD4g1,0.2801689665302949,0.0,True,0.0,True,2.9084794490379733,3.672876423987896,7.64,True
5,0.0027962028188198707,BRD4g3,0.05090311982450246,0.99,False,1.0,False,2.4792722072397355,3.043727787097213,8.64,False (lost)
6,0.0027962028188198707,BRD4g4,0.1385967691576282,0.12,False,0.9999396491927729,False,2.5089007161425143,3.0152911555696447,8.6,False (lost)
7,0.0027962028188198707,CAV1g1,0.07558705102687013,0.51,False,0.9999999999999999,False,2.1268531565683424,2.314205754552059,9.62,False (lost)
8,0.0027962028188198707,CAV1g2,0.055779869487211586,0.93,False,1.0,False,2.162672067214501,2.405650757384034,8.84,False (lost)
9,0.0027962028188198707,CAV1g3,0.09945096551525978,0.2,False,0.9999998683596354,False,1.9699264317247072,1.9764883903763988,9.98,False
10,0.0027962028188198707,CAV1g4,0.07240429865659892,0.75,False,1.0,False,2.0931116758903197,2.2499055455662846,10.68,False (lost)
11,0.0027962028188198707,CD86g1,0.05105480288043518,0.83,False,1.0,False,1.890778299706321,1.866588288974451,8.98,False
12,0.0027962028188198707,CD86g2,0.05962664753933411,0.87,False,1.0,False,2.144811336648717,2.3660825182003444,9.06,False (lost)
13,0.0027962028188198707,CD86g3,0.04710273399758136,0.95,False,1.0,False,1.9039406782808859,1.8968651150064346,9.66,False
14,0.0027962028188198707,CD86g4,0.0703385314034608,0.4,False,0.9999999999999895,False,1.7613162901545816,1.5883805413479466,11.08,False
15,0.0027962028188198707,CMTM6g1,0.061226424621233955,0.85,False,1.0,False,2.119693889392803,2.314247846606616,10.06,False (lost)
16,0.0027962028188198707,CMTM6g2,0.06277345219062691,0.69,False,1.0,False,1.952885013320348,1.9790830668923132,10.28,False
17,0.0027962028188198707,CMTM6g3,0.054202662427722315,0.74,False,1.0,False,1.7992234395720186,1.680330709158559,11.08,False
18,0.0027962028188198707,CUL3g1,0.07846283750197958,0.69,False,1.0,False,2.211908371671603,2.4814403982834707,9.22,False (lost)
19,0.0027962028188198707,CUL3g2,0.060346000990793014,0.94,False,1.0,False,2.4016524393746264,2.879045370200704,8.78,False (lost)
20,0.0027962028188198707,ETV7g1,0.052623449272844125,0.98,False,1.0,False,2.1727812025209694,2.429025448211339,9.4,False (lost)
