,n,perturbation,edist,pvalue,significant,pvalue_adj,significant_adj,delta,sigma,ncounts,significant_adj_new
0,0.0027962028188198707,A2M,0.053985257783389695,0.57,False,1.0,False,1.4408264712491896,1.4487348115293557,15.84,False
1,0.0027962028188198707,ACSL3,0.09540055571310369,0.22,False,0.9999999999999998,False,1.9975607225434904,2.520788016188243,8.92,False (lost)
2,0.0027962028188198707,ACTA2,0.055727010384730935,0.47,False,1.0,False,1.3762605939909822,1.3178613044115997,12.3,False
3,0.0027962028188198707,AEBP1,0.05783850076164909,0.43,False,1.0,False,1.4598368062037967,1.4829022384603106,12.38,False
4,0.0027962028188198707,AGA,0.0686579187429126,0.29,False,1.0,False,1.5614297269243627,1.6752686619201789,10.94,False
5,0.0027962028188198707,AHCY,0.09399148271537072,0.09,False,0.9999999941477906,False,1.8517972829471256,2.2306702099932467,11.2,False (lost)
6,0.0027962028188198707,AHNAK,0.04404298274582019,0.79,False,1.0,False,1.3531094981219007,1.2832431403123474,12.9,False
7,0.0027962028188198707,APOC2,0.059344393593145695,0.46,False,1.0,False,1.4354914541119668,1.432705641445154,11.98,False
8,0.0027962028188198707,APOD,0.0344960980579887,0.96,False,1.0,False,1.2584848235484887,1.1035406758533548,13.32,False
9,0.0027962028188198707,APOE,0.05763241590766777,0.33,False,1.0,False,1.3549422169701373,1.273319144846973,13.2,False
10,0.0027962028188198707,ARMC6,0.0655689833144022,0.34,False,1.0,False,1.4654218057741923,1.4863417550483486,12.04,False
11,0.0027962028188198707,ATP1B1,0.04051733680437475,0.86,False,1.0,False,1.422036370544873,1.4246225310997376,13.18,False
12,0.0027962028188198707,ATP5MD,0.08970005748995513,0.38,False,1.0,False,2.084717201353446,2.7008014720313027,7.3,False (lost)
13,0.0027962028188198707,B2M,0.04805312858968569,0.65,False,1.0,False,1.3807953045884962,1.3346046074016729,14.82,False
14,0.0027962028188198707,BOLA2,0.09725762476813582,0.0,True,0.0,True,1.6598441442296246,1.8434977905054795,11.74,True
15,0.0027962028188198707,BOLA2B,0.07080292371304142,0.34,False,1.0,False,1.6241794678768404,1.7986231388550056,11.02,False (lost)
16,0.0027962028188198707,BZW2,0.0519400268964183,0.52,False,1.0,False,1.4519084904748547,1.4729440808676573,10.42,False (lost)
17,0.0027962028188198707,C1QBP,0.09857583732938124,0.29,False,1.0,False,2.2218464893992427,2.9661842682834703,8.96,False (lost)
18,0.0027962028188198707,C6orf226,0.08190058487313401,0.28,False,1.0,False,1.8861073659358252,2.3113812738128825,9.88,False (lost)
19,0.0027962028188198707,C19orf48,0.06711913490253107,0.29,False,1.0,False,1.4340296370658625,1.42200726604356,12.52,False
20,0.0027962028188198707,CCND1,0.0961877958569266,0.08,False,0.9999999653029595,False,1.8474146168081302,2.2197085645737,9.24,False (lost)
21,0.0027962028188198707,CCND2,0.07118201164446036,0.16,False,0.9999999999998659,False,1.4681316506575406,1.486148416484987,12.66,False (lost)
22,0.0027962028188198707,CCR10,0.1006166813381002,0.09,False,0.9999999941477906,False,1.8251890940957403,2.1708286336677465,11.08,False (lost)
23,0.0027962028188198707,CCT3,0.1020279886900699,0.18,False,0.9999999999999838,False,2.0048559217520876,2.5287509816284715,8.44,False (lost)
24,0.0027962028188198707,CCT6A,0.10951084881436834,0.06,False,0.999998525162298,False,2.026188461820423,2.563933201640844,9.14,False (lost)
25,0.0027962028188198707,CD44,0.05512980756276198,0.41,False,1.0,False,1.321197327042859,1.2083319733373221,10.94,False
26,0.0027962028188198707,CD47,0.05755347866013816,0.37,False,1.0,False,1.367788485480358,1.2990906191149438,13.1,False (lost)
27,0.0027962028188198707,CD58,0.06230335389367925,0.33,False,1.0,False,1.5396333058874516,1.6380303846955901,11.98,False
28,0.0027962028188198707,CD59,0.04257873184565519,0.73,False,1.0,False,1.2943124252473064,1.1671132454633237,12.9,False
29,0.0027962028188198707,CD63,0.06722993883847317,0.46,False,1.0,False,1.6604087565264358,1.8746547010287646,11.56,False (lost)
30,0.0027962028188198707,CD151,0.05705358639891123,0.53,False,1.0,False,1.4758692205110546,1.5157519814375642,12.26,False (lost)
31,0.0027962028188198707,CD274,0.06454984634777805,0.34,False,1.0,False,1.489454173207668,1.5354256268819242,12.6,False
32,0.0027962028188198707,CDC123,0.11121939147394322,0.13,False,0.9999999999925605,False,2.082517985018761,2.674883705377945,7.06,False (lost)
33,0.0027962028188198707,CDH19,0.04549137778100709,0.84,False,1.0,False,1.4394873213893977,1.4545503918121545,12.16,False
34,0.0027962028188198707,CDK4,0.07308595985130473,0.36,False,1.0,False,1.7228611162114713,1.993703399386004,11.0,False (lost)
35,0.0027962028188198707,CDK6,0.1021469158229098,0.18,False,0.9999999999999838,False,2.0338788122976195,2.5866778355866953,10.14,False (lost)
36,0.0027962028188198707,CDKN1A,0.06752686719246137,0.13,False,0.9999999999925605,False,1.3769448343095103,1.3074299282409254,13.38,False
37,0.0027962028188198707,CDKN2A,0.11297964378917236,0.05,False,0.9999880624069766,False,1.897615412358225,2.3033183077416437,9.38,False (lost)
38,0.0027962028188198707,CDKN2B,0.05943867224707877,0.46,False,1.0,False,1.480463840946252,1.5225561364597915,10.76,False (lost)
39,0.0027962028188198707,CGAS,0.05679409611790298,0.74,False,1.0,False,1.6929669192799364,1.950206869256336,9.4,False (lost)
40,0.0027962028188198707,CHCHD2,0.06904887779782598,0.22,False,0.9999999999999998,False,1.501016464415379,1.554051177847298,12.34,False (lost)
41,0.0027962028188198707,CITED1,0.05852917996313378,0.44,False,1.0,False,1.4297342741836416,1.4220064952185156,12.92,False
42,0.0027962028188198707,CKS1B,0.06343529169390716,0.35,False,1.0,False,1.562082645788457,1.6817971266973728,11.58,False (lost)
43,0.0027962028188198707,CMSS1,0.07880781004887494,0.14,False,0.9999999999974518,False,1.6065718060847973,1.7554029289350859,11.0,False (lost)
44,0.0027962028188198707,CORO1A,0.08191181513379098,0.25,False,1.0,False,1.7906855772309267,2.1205264661424286,11.42,False (lost)
45,0.0027962028188198707,CSPG4,0.055506984904607926,0.49,False,1.0,False,1.4116150178286013,1.3887901775669609,12.0,False
46,0.0027962028188198707,CST3,0.07353842476240269,0.52,False,1.0,False,1.880315422222045,2.3081595464960536,9.88,False (lost)
47,0.0027962028188198707,CTPS1,0.09279579022492879,0.14,False,0.9999999999974518,False,1.8635668711820204,2.255405078953478,7.7,False (lost)
48,0.0027962028188198707,CTSA,0.09563552470913628,0.12,False,0.9999999999634622,False,1.8015571761942126,2.128545954493655,11.34,False (lost)
49,0.0027962028188198707,CTSB,0.06747464167823569,0.11,False,0.9999999998647767,False,1.3183660193007236,1.1903245237375777,15.46,False
50,0.0027962028188198707,CTSD,0.05808192202992579,0.38,False,1.0,False,1.4079721646005892,1.3789295339856187,12.44,False
