,edist,pvalue,significant,pvalue_adj,significant_adj,log10_edist
ETS2_MAPK1,110.2049515753398,0.0,True,0.0,True,2.0422011080687223
ETS2_PRTG,33.19125638928011,0.0,True,0.0,True,1.5210236920773061
FEV,49.10975147146192,0.0,True,0.0,True,1.6911677363135262
FEV_CBFA2T3,178.26801786139532,0.0,True,0.0,True,2.251073435647719
FEV_ISL2,93.07540572618626,0.0,True,0.0,True,1.9688349380331622
FEV_MAP7D1,85.73453375440033,0.0,True,0.0,True,1.9331557903948342
FOSB,22.01834408632338,0.0,True,0.0,True,1.3427846542717923
FOSB_CEBPB,174.97375370416813,0.0,True,0.0,True,2.2429729088216566
FOSB_CEBPE,171.3252979942794,0.0,True,0.0,True,2.233821495879239
FOSB_IKZF3,81.53128021978287,0.0,True,0.0,True,1.9113242617527335
FOSB_OSR2,84.99545638432735,0.0,True,0.0,True,1.9293957101853962
FOSB_PTPN12,23.594923757944983,0.0,True,0.0,True,1.3728185783495643
FOSB_UBASH3B,25.736892044568037,0.0,True,0.0,True,1.4105561008671643
FOXA1,16.479133591002693,0.0,True,0.0,True,1.216934374440101
FOXA1_FOXF1,83.19486149386023,0.0,True,0.0,True,1.9200965030481982
FOXA1_FOXL2,58.75944707384801,0.0,True,0.0,True,1.7690777004281826
FOXA1_HOXB9,111.69113908634645,0.0,True,0.0,True,2.048018720129496
FOXA3,31.956822150179704,0.0,True,0.0,True,1.5045635856838793
FOXA3_FOXA1,113.68979245006861,0.0,True,0.0,True,2.0557214736445206
FOXA3_FOXF1,77.11937904471208,0.0,True,0.0,True,1.8871635240257292
FOXA3_FOXL2,154.38302946818516,0.0,True,0.0,True,2.1885995588663505
FOXA3_HOXB9,98.95448808236415,0.0,True,0.0,True,1.995435496422178
FOXF1,17.68125470022416,0.0,True,0.0,True,1.2475130802499819
FOXF1_FOXL2,107.91152466098146,0.0,True,0.0,True,2.03306782864394
FOXF1_HOXB9,80.18784264229129,0.0,True,0.0,True,1.9041085294613382
FOXL2,41.14179307108944,0.0,True,0.0,True,1.6142832155043099
FOXL2_HOXB9,146.08220672091602,0.0,True,0.0,True,2.1645973207014393
FOXL2_MEIS1,48.361479774305536,0.0,True,0.0,True,1.6844995810221333
FOXO4,40.581490370677244,0.0,True,0.0,True,1.6083279926203322
GLB1L2,18.151293653499934,0.0,True,0.0,True,1.2589075829013425
HES7,159.68914936982316,0.0,True,0.0,True,2.2032754075041283
HK2,6.866085846861537,0.025,True,0.34975283578579497,False,0.8367092291196148
HNF4A,56.7608882823306,0.0,True,0.0,True,1.7540491833516083
HOXA13,123.9020486942386,0.0,True,0.0,True,2.093078487403078
HOXB9,37.49490651690692,0.0,True,0.0,True,1.573972275145232
HOXC13,95.7625276841195,0.0,True,0.0,True,1.9811956008985327
IER5L,45.934222282263704,0.0,True,0.0,True,1.6621363676824112
IGDCC3,32.59718850383041,0.0,True,0.0,True,1.5131801439352093
IGDCC3_MAPK1,21.262590941064715,0.0,True,0.0,True,1.3276161841217717
IGDCC3_PRTG,57.40197625144316,0.0,True,0.0,True,1.7589268446683912
IGDCC3_ZBTB25,112.90428859229547,0.0,True,0.0,True,2.0527104386175763
IKZF3,123.37547192726831,0.0,True,0.0,True,2.0912288269138957
IRF1,38.88599459353598,0.0,True,0.0,True,1.5897932114552267
IRF1_SET,135.21273536438952,0.0,True,0.0,True,2.1310175986914173
ISL2,7.579620764164517,0.016,True,0.298718850002105,False,0.8796474768522526
JUN,30.741891057003727,0.0,True,0.0,True,1.487730579180681
JUN_CEBPA,357.75994720628483,0.0,True,0.0,True,2.5535917177825955
JUN_CEBPB,182.252425084275,0.0,True,0.0,True,2.26067331583068
KIAA1804,9.671695447807366,0.005,True,0.13961580808530386,False,0.9855026125612407
KIF2C,3.9310385497306015,0.283,False,0.895727457448728,False,0.5945073027499261
KIF18B,8.276985894774953,0.023,True,0.34470290760053274,False,0.9178722150965616
KIF18B_KIF2C,19.46636320248399,0.0,True,0.0,True,1.2892848221608575
KLF1,34.28905783547445,0.0,True,0.0,True,1.5351555521176872
KLF1_BAK1,25.253581028175034,0.0,True,0.0,True,1.4023229709894693
KLF1_CEBPA,199.58230535567537,0.0,True,0.0,True,2.300122034811897
KLF1_CLDN6,72.15970923214235,0.0,True,0.0,True,1.8582947745459348
KLF1_COL2A1,45.63819904109636,0.0,True,0.0,True,1.6593284981049372
KLF1_FOXA1,41.32909740036632,0.0,True,0.0,True,1.6162559206864824
KLF1_MAP2K6,22.96799255233384,0.0,True,0.0,True,1.3611230386629167
KLF1_TGFBR2,28.546600024655376,0.0,True,0.0,True,1.4555543900438563
KMT2A,12.2820789315073,0.001,True,0.03441149296301554,True,1.089271884074314
LHX1,28.2622311343099,0.0,True,0.0,True,1.4512064438207846
LHX1_ELMSAN1,37.01896175906515,0.0,True,0.0,True,1.568424234280962
LYL1,12.32305215174776,0.001,True,0.03441149296301554,True,1.0907182864400655
LYL1_CEBPB,52.907728428226704,0.0,True,0.0,True,1.7235191156756167
LYL1_IER5L,63.75050665338563,0.0,True,0.0,True,1.8044836406494476
