,n,perturbation,edist,pvalue,significant,pvalue_adj,significant_adj,delta,sigma,ncounts,significant_adj_new
0,0.0027962028188198707,ES.sg0.ARID1A,0.06366741576374535,0.74,False,0.9975372113530583,False,1.914782725318344,1.6178164485959485,6.3,False (lost)
1,0.0027962028188198707,ES.sg2.BTLA,0.09136226092353716,0.25,False,0.9910351748023156,False,2.0015752935052613,1.7637067398099915,6.58,False (lost)
2,0.0027962028188198707,ES.sg3.BTLA,0.1046114693886957,0.16,False,0.9847698961219017,False,2.105654359365604,1.9586156630655183,6.62,False (lost)
3,0.0027962028188198707,ES.sg4.C10orf54,0.08470758885580709,0.37,False,0.9975372113530583,False,2.0251828732313557,1.8175765713299101,5.72,False (lost)
4,0.0027962028188198707,ES.sg5.C10orf54,0.12473019762641524,0.03,True,0.6857133729417231,False,2.1680274754327353,2.0632431669620614,6.28,False (lost)
5,0.0027962028188198707,ES.sg6.CBLB,0.08698008414461533,0.38,False,0.9975372113530583,False,2.0789824486373276,1.922903226853046,5.56,False (lost)
6,0.0027962028188198707,ES.sg7.CBLB,0.08749469110188635,0.37,False,0.9975372113530583,False,2.1089358513753766,1.982295425371873,6.84,False (lost)
7,0.0027962028188198707,ES.sg8.CD3D,0.08400390222557519,0.42,False,0.9975372113530583,False,2.009882812879427,1.787680137256285,5.9,False (lost)
8,0.0027962028188198707,ES.sg9.CD3D,0.10614638282376809,0.19,False,0.9903022627021247,False,2.129226328335536,2.0042246875703102,5.58,False (lost)
9,0.0027962028188198707,ES.sg10.CD5,0.10097360821576329,0.05,False,0.8422207852117729,False,1.947748390229098,1.6464415859654387,7.22,False (lost)
10,0.0027962028188198707,ES.sg11.CD5,0.11265526784758917,0.11,False,0.9617245605135257,False,2.101746210767957,1.942755567411331,6.86,False (lost)
11,0.0027962028188198707,ES.sg12.CDKN1B,0.10989527716860659,0.08,False,0.9245910927088489,False,2.0215521376696617,1.785127411893723,6.74,False (lost)
12,0.0027962028188198707,ES.sg13.CDKN1B,0.0957250180717164,0.14,False,0.9801865669232906,False,1.9529948405108073,1.6621830766729042,5.5,False (lost)
13,0.0027962028188198707,ES.sg14.DGKA,0.10730806455798891,0.22,False,0.9910351748023156,False,2.2556564840337647,2.2559233172325466,6.34,False (lost)
14,0.0027962028188198707,ES.sg15.DGKA,0.1076663907430091,0.21,False,0.9910351748023156,False,2.2641938378793394,2.2726396987386757,6.24,False (lost)
