,n,perturbation,edist,pvalue,significant,pvalue_adj,significant_adj,delta,sigma,ncounts,significant_adj_new
0,0.0027962028188198707,ACE,0.15088477687986135,0.21,False,0.9993734212517822,False,2.934974453947731,3.603739140950795,8.16,False (lost)
1,0.0027962028188198707,ACHE,0.19198660191042638,0.01,True,0.5479563497335244,False,2.618043595747955,2.9287755995206783,10.42,False
2,0.0027962028188198707,ADAMTS20,0.14487747031948217,0.11,False,0.997376443998738,False,2.6185214262422907,2.9768403921002937,7.88,False (lost)
3,0.0027962028188198707,ARHGAP20,0.08783284366205324,0.47,False,0.9997540319427975,False,2.183777048121483,2.164396262516107,9.42,False
4,0.0027962028188198707,ARID1B,0.2429124800543292,0.0,True,0.0,True,2.0835240213872863,1.8088105726554378,10.08,True (gained)
5,0.0027962028188198707,ATM,0.127537532801846,0.26,False,0.9996067019843924,False,2.542225506314404,2.8415884897621564,9.04,False
6,0.0027962028188198707,ATP5C1,0.15374979003435785,0.09,False,0.99441174033822,False,2.2744190853254245,2.2797633905516856,9.92,False (lost)
7,0.0027962028188198707,ATXN7,0.12937621017651502,0.19,False,0.9993734212517822,False,2.469951146079607,2.6952010919178937,9.6,False (lost)
8,0.0027962028188198707,BCL2,0.09815194700870222,0.43,False,0.9997540319427975,False,2.362617836496705,2.5117587359199023,8.08,False
9,0.0027962028188198707,BCL2L1,0.1499757378047888,0.0,True,0.0,True,1.9469836281780457,1.6286665284864972,12.92,True (gained)
10,0.0027962028188198707,BDH1,0.14366171435577924,0.19,False,0.9993734212517822,False,2.5385939865812093,2.818201268741834,8.1,False (lost)
11,0.0027962028188198707,BDNF,0.08604611964860887,0.44,False,0.9997540319427975,False,2.032684203302302,1.8639972968911895,9.6,False
12,0.0027962028188198707,BMPER,0.10853477940740985,0.34,False,0.9997540319427975,False,2.345203977379411,2.4665481852866065,10.04,False
13,0.0027962028188198707,C6orf203,0.11893605704947152,0.15,False,0.9990773992449105,False,2.1957192173667295,2.157177387619182,10.26,False
14,0.0027962028188198707,CASP3,0.17149771784411527,0.0,True,0.0,True,1.9629249552015493,1.6390272024941777,10.22,True (gained)
15,0.0027962028188198707,CCDC85C,0.14553168726973764,0.16,False,0.9992139489927621,False,2.622369038626682,2.9838813999188205,8.66,False
16,0.0027962028188198707,CCR5,0.10230947173141125,0.44,False,0.9997540319427975,False,2.352819522506331,2.488004583216445,8.74,False
17,0.0027962028188198707,CDC5L,0.12309778266249616,0.25,False,0.9996067019843924,False,2.6167218352909445,2.9950208978545874,10.58,False
18,0.0027962028188198707,CDC42EP3,0.1490384340317128,0.01,True,0.5479563497335244,False,1.9910956755862346,1.7178279270759511,11.32,False
19,0.0027962028188198707,CH25H,0.12967712232629092,0.09,False,0.99441174033822,False,2.0508543754132935,1.8567066384354907,12.94,False
20,0.0027962028188198707,CIC,0.25492683130724236,0.01,True,0.5479563497335244,False,2.7112052038229852,3.0521585862739227,8.16,False (lost)
21,0.0027962028188198707,CLRN2,0.2779495282972566,0.0,True,0.0,True,2.3851254023957384,2.376976286429415,9.64,True (gained)
22,0.0027962028188198707,CPS1,0.20546243603815517,0.01,True,0.5479563497335244,False,2.3581546059129415,2.3955217857229223,9.44,False
23,0.0027962028188198707,CSMD1,0.19712637683837464,0.02,True,0.7711749712750526,False,2.6834738914693634,3.054496416035547,9.86,False (lost)
24,0.0027962028188198707,CYCS,0.17732668622371328,0.05,False,0.9584220064142758,False,2.543634888644385,2.7946181010002515,9.28,False (lost)
25,0.0027962028188198707,DAPL1,0.18415950873778852,0.02,True,0.7711749712750526,False,2.530782742769611,2.762080986736628,9.08,False (lost)
26,0.0027962028188198707,DDIT4,0.11861410251690163,0.2,False,0.9993734212517822,False,2.205127488962586,2.176315885343465,10.76,False (lost)
27,0.0027962028188198707,EFNA5,0.11445866567356067,0.16,False,0.9992139489927621,False,2.1549124678377147,2.0800412799370633,11.1,False
28,0.0027962028188198707,EGR2,0.22192033340314232,0.0,True,0.0,True,2.237566570774322,2.1378878180806966,8.32,True (gained)
29,0.0027962028188198707,EPC2,0.1139568735403671,0.28,False,0.9996067019843924,False,2.428383273053255,2.627484682501337,9.78,False
30,0.0027962028188198707,FAM171A2,0.1317408407440861,0.15,False,0.9990773992449105,False,2.458538218983319,2.6700106071577463,8.38,False (lost)
31,0.0027962028188198707,FEZF2,0.185724548283281,0.02,True,0.7711749712750526,False,2.59180300577483,2.8825564732015736,8.6,False (lost)
32,0.0027962028188198707,FGD4,0.19530581112610346,0.0,True,0.0,True,2.375434688885894,2.440238576580879,7.98,True (gained)
33,0.0027962028188198707,FMNL1,0.25273221436488447,0.0,True,0.0,True,2.659772105706699,2.9514870069837085,7.6,True
34,0.0027962028188198707,FRMD4A,0.12672342516242274,0.11,False,0.997376443998738,False,2.335441613023626,2.4288348108200237,10.62,False
35,0.0027962028188198707,GABRG3,0.17051180278315803,0.0,True,0.0,True,2.1644505801832543,2.043064367518545,10.9,True (gained)
36,0.0027962028188198707,GBX2,0.11486043135010826,0.29,False,0.9996067019843924,False,2.3630188820683466,2.4958523427217796,9.8,False (lost)
37,0.0027962028188198707,GDI1,0.18499759972363172,0.03,True,0.8739688410010437,False,2.4279656775036282,2.5556087652188193,11.16,False (lost)
38,0.0027962028188198707,GIGYF2,0.14577587878851261,0.13,False,0.9983484732194022,False,2.443878915735028,2.626656962616738,6.28,False (lost)
39,0.0027962028188198707,GLIS3,0.14564410343579537,0.02,True,0.7711749712750526,False,2.2498221421543203,2.23867519080804,10.06,False
