,n,perturbation,edist,pvalue,significant,pvalue_adj,significant_adj,delta,sigma,significant_adj_new
0,2,BMS,247.19667665634412,0.0,True,0.0,True,202.33875990212564,98.52768464092112,True
1,2,Dex,222.34363195757348,0.0,True,0.0,True,166.43142860990451,51.5660667552495,True
2,2,Nutlin,211.46813095305592,0.0,True,0.0,True,175.06162872486397,79.7019679896858,True
3,2,SAHA,334.4526762869382,0.0,True,0.0,True,281.85095698081165,170.2960791676991,True
4,2,control,0.0,0.0,True,0.0,control,58.953158506986114,58.953158506986114,control
5,6,BMS,254.58554192209107,0.0,True,0.0,True,265.69299967028314,194.05725871295098,True
6,6,Dex,251.17446602682202,0.0,True,0.0,True,218.2410239592311,102.56438318611586,True
7,6,Nutlin,229.46651474789695,0.0,True,0.0,True,230.98176988728997,149.75382632115856,True
8,6,SAHA,348.7525875905232,0.0,True,0.0,True,323.7354344020676,215.97508250808778,True
9,6,control,0.0,0.0,True,0.0,control,82.74319870552422,82.74319870552422,control
10,13,BMS,257.0982109762797,0.0,True,0.0,True,299.944148876818,238.73564963402666,True
11,13,Dex,252.0867718231982,0.0,True,0.0,True,247.0112008865573,137.88119280658663,True
12,13,Nutlin,231.65085604112028,0.0,True,0.0,True,259.160840120638,182.61638705682594,True
13,13,SAHA,349.7093394767085,0.0,True,0.0,True,357.65921039085475,261.5546441616712,True
14,13,control,0.0,0.0,True,0.0,control,104.05443714332978,104.05443714332978,control
15,21,BMS,257.87972621536085,0.0,True,0.0,True,331.2406473201239,265.94242247449705,True
16,21,Dex,252.3741694556879,0.0,True,0.0,True,276.02959830130044,161.02588119652293,True
17,21,Nutlin,231.78764552202696,0.0,True,0.0,True,288.16296072745143,205.8791299824854,True
18,21,SAHA,350.0977615048216,0.0,True,0.0,True,389.7979653777768,290.8390233003417,True
19,21,control,0.0,0.0,True,0.0,control,138.65914595039024,138.65914595039024,control
20,31,BMS,258.1250432082785,0.0,True,0.0,True,373.9442783163512,290.74717796873,True
21,31,Dex,252.56867936973995,0.0,True,0.0,True,317.9143733617318,184.2437318980296,True
22,31,Nutlin,231.96836749691042,0.0,True,0.0,True,330.50450111031375,230.02429926802284,True
23,31,SAHA,350.23708876580156,0.0,True,0.0,True,430.983079445295,312.7127346690946,True
24,31,control,0.0,0.0,True,0.0,control,199.01633545569402,199.01633545569402,control
25,43,BMS,258.4150413291356,0.0,True,0.0,True,424.2377867299206,319.245763288187,True
26,43,Dex,252.79719535258874,0.0,True,0.0,True,366.68675999384186,209.76155579257622,True
27,43,Nutlin,232.1721795693524,0.0,True,0.0,True,380.62236809909365,258.2577877863164,True
28,43,SAHA,350.3996004670118,0.0,True,0.0,True,478.7604037941384,336.3064382787464,True
29,43,control,0.0,0.0,True,0.0,control,270.81476884251884,270.81476884251884,control
30,56,BMS,258.4813289560385,0.0,True,0.0,True,476.5036830194457,348.6727959549262,True
31,56,Dex,252.8991050248262,0.0,True,0.0,True,417.5537583834419,236.35517061413125,True
32,56,Nutlin,232.27606369409455,0.0,True,0.0,True,432.613319479694,287.0973341373669,True
33,56,SAHA,350.5282292155382,0.0,True,0.0,True,529.0151673766811,361.6488644098976,True
34,56,control,0.0,0.0,True,0.0,control,345.85324112792637,345.85324112792637,control
35,70,BMS,258.70748031996203,0.0,True,0.0,True,530.6925486271773,380.78388538641445,True
36,70,Dex,253.00488714952013,0.0,True,0.0,True,470.2696320948641,265.64064549222934,True
37,70,Nutlin,232.4705699579145,0.0,True,0.0,True,485.8244258000967,317.2845500943007,True
38,70,SAHA,350.66174082311085,0.0,True,0.0,True,579.7074081605155,386.8593439499415,True
39,70,control,0.0,0.0,True,0.0,control,421.8937315479786,421.8937315479786,control
40,85,BMS,258.83733198857834,0.0,True,0.0,True,586.0753350256148,413.83498602455154,True
41,85,Dex,253.1354592407343,0.0,True,0.0,True,524.048392704632,295.4829741304304,True
42,85,Nutlin,232.55602634715996,0.0,True,0.0,True,540.2094955378128,348.3846126903662,True
43,85,SAHA,350.7878497529496,0.0,True,0.0,True,632.8218751493982,415.3775485077479,True
44,85,control,0.0,0.0,True,0.0,control,499.47835203809944,499.47835203809944,control
45,100,BMS,258.97117874157493,0.0,True,0.0,True,639.1732957545707,444.94806062752633,True
46,100,Dex,253.23599934125787,0.0,True,0.0,True,576.1035075808406,324.54366368038313,True
47,100,Nutlin,232.64386581303552,0.0,True,0.0,True,593.6195132256976,380.16780849831935,True
48,100,SAHA,350.87166806600317,0.0,True,0.0,True,684.1948728037073,443.09072540137157,True
49,100,control,0.0,0.0,True,0.0,control,574.4273521400398,574.4273521400398,control
