perturbation,control,IFNGR2g1,ATF2g1,IFNGR1g3,CD86g1,IFNGR2g2,POU2F2g1,JAK2g2,IFNGR1g2,TNFRSF14g1,MARCH8g4,CMTM6g3,TNFRSF14g3,IRF1g4,ETV7g2,CAV1g3,CD86g4,IRF7g1,IRF1g1,MARCH8g2,NFKBIAg1,IFNGR1g1,ATF2g4,NFKBIAg2,IFNGR1g4,STAT1g3,ETV7g1,CD86g3,JAK2g1,STAT2g2,PDCD1LG2g3,TNFRSF14g2,SMAD4g2,IRF1g2,CMTM6g1,SMAD4g1,ATF2g2,CAV1g1,UBE2L6g1,STAT5Ag3,CMTM6g2,STAT2g1,JAK2g4,CD86g2,MARCH8g1,STAT3g3,CAV1g2,IRF1g3,NFKBIAg3,JAK2g3,IRF7g2,STAT5Ag4,STAT5Ag2,IFNGR2g3,MARCH8g3,BRD4g4,PDCD1LG2g1,UBE2L6g2,STAT3g1,PDCD1LG2g4,ETV7g4,CAV1g4,CUL3g1,POU2F2g3,CUL3g2,ETV7g3,STAT5Ag1,UBE2L6g4,POU2F2g2,STAT1g2,BRD4g3,SMAD4g4,STAT2g3,IFNGR2g4,IRF7g3,ATF2g3,PDCD1LG2g2,STAT3g4,STAT3g2,STAT2g4,BRD4g1,SMAD4g3,IRF7g4,STAT1g1
MARCH8g4,16.154933173166796,115.86504656282062,9.547898954564346,96.97521708966428,12.937100707567481,58.20312733599718,12.237474061238629,130.41248534522873,68.08785194833183,7.509440368509956,0.0,8.390520423885732,12.384659290805644,62.7296078804593,6.831724773369842,7.052031012134989,10.61916919037344,13.901748998179869,14.760255734782504,6.3883339014441844,6.888203795775212,106.34956004564799,9.68166470888184,18.650914600771046,72.64411675299465,133.30211480426436,7.759890075495491,6.753139139092525,114.19250311790074,19.175757138745098,15.746075811028163,10.030060855958027,75.14286657715746,19.024903425623734,6.148810544792525,55.43487943123,6.904665946049931,13.209977338365434,13.421476247764815,4.819209961058846,12.441029066972874,24.962369078644826,137.89358574798763,6.681426508947254,12.679476235051084,9.660184385726325,10.969304312605573,43.59727228979449,10.559175002697089,129.60456716461903,13.721175795983811,14.287056846118048,13.3374430520131,93.58392952288858,7.397720432548056,28.44798808489236,11.559989285639404,10.281812239079386,10.989022392653055,13.596315598098329,17.748576392837094,13.432650360057607,16.50026106806075,12.890481219309322,78.78296144327959,11.79421932288659,12.364521690043546,8.39401945658409,24.26390902601753,185.38869950768202,9.558165384846745,30.826747555923703,21.371663484194016,80.86522765301822,7.382790640683652,12.905185843432207,12.326599588726594,17.18610126113026,7.683827882017852,24.500925171247104,74.34802092537029,64.6046894581491,17.985139123097667,154.55211699852936
CMTM6g3,9.997537423235599,128.1046465244171,7.624887944118257,106.52150610053627,11.542793361075667,68.12036860048153,11.43160588182019,148.06543458394555,78.00197190800509,11.21755318623724,8.390520423885732,0.0,15.697059933692572,76.09815417650691,6.971576018491646,8.704326846454705,11.718682525720737,14.623385538863317,18.27538414442904,9.673593415272194,8.96273932300926,116.25930357498862,9.837870406001912,17.235336861900976,85.25812343548859,148.4688763763166,9.159070379864716,9.44774053273619,127.96762126662941,19.19049349324507,14.076748108944798,9.352947591032262,83.09803351218176,21.213241073533936,11.577047810091301,54.94713557391651,9.61943277434068,8.367876804200932,16.381505427628156,9.160236299870235,9.110325942347117,27.368537345145967,149.66626670919828,11.922834829985788,10.02221301708812,9.56598597409095,9.69086392009649,53.300776456287,13.145081340081106,141.11844980677466,11.83918928411623,11.75295937075191,14.609503020698526,115.53922585495474,7.131884236912413,16.19418905743646,11.112208145626255,12.072141144507896,8.218257573836922,10.66433429240982,17.517114285149205,12.47262849597979,14.411880792171075,15.494339934635377,69.45201122379268,8.62016466606525,14.508525086333123,8.864491444400471,18.883970764232174,206.44696044927497,11.816704967015255,32.571369499994375,20.069464085025345,98.63388113924509,9.3526048461772,15.981969704785058,13.851582153310801,21.869037929420415,7.648265910108478,26.623642864313297,62.5649166024848,64.28463734153001,20.53670578316502,170.06693839627877
TNFRSF14g3,12.63255559234915,115.36263516214859,6.542560780412657,102.50251522970052,10.695245625462974,54.94217031945533,19.701766472904126,125.68933421679736,73.8373865901915,13.82290693436363,12.384659290805644,15.697059933692572,0.0,88.93350906973012,14.607130642572088,8.235065958091354,11.995562063431635,16.25906031216323,22.725075271630658,19.518186327360354,15.286293880290259,102.49236590065175,9.292508053035249,24.319193938671617,73.23873479706486,131.04548589410916,10.374134449984467,14.085509512891178,111.36526116511459,21.372381471121912,9.928322683845295,10.208614062526522,96.49957828604073,36.84313661384738,7.038695718424663,73.38259601589857,15.699456662734747,9.093433558670995,15.9779063057195,10.615113261648503,11.072257391902099,20.06177032054933,133.73676201845836,15.407843739078942,12.132021384249583,19.10730328125453,9.093976989404496,59.77859541775382,22.46542273447585,127.23178173036712,20.17353964882983,15.364216109490371,16.89953420744814,92.55470198481186,18.105147819041633,33.632323727618655,10.523586252320797,18.609187195562754,15.273280521320203,11.01071330191968,21.626997660357347,23.22914968822323,23.09672870452067,21.497340168793585,93.79353310006394,16.800559807252228,23.955403743196996,19.24189546164922,13.260849526894788,177.80790055183905,12.44084722864335,45.158230705845426,25.758459706538645,94.87471331150141,15.855538173623586,26.15656148577324,10.508883214553293,16.141107670547512,12.169254522038102,26.287351962131197,86.32177464634185,77.69965008649888,21.69991202886314,144.52634573901884
IRF1g4,99.48620584606476,113.92683733982682,84.2072488044592,105.7824803230269,86.34434732669155,86.51154194470638,76.29886280727413,127.59777811693658,76.53488008242516,81.99666750915202,62.7296078804593,76.09815417650691,88.93350906973012,0.0,71.53984863351207,78.53986275682973,74.28567972275039,81.76245711105787,36.98015463611057,67.64513422217647,75.28897928217543,114.41971390253434,86.00350807019288,87.49381831555348,85.78781053875645,129.97698486236885,75.69950679843589,73.06184090057337,112.73414927017723,90.5078292629604,93.01069353512355,82.40689005321622,118.00957904729142,29.789993420223936,81.07155389660846,108.43579812866915,64.09684640694422,90.65606719430093,83.96968090885588,70.50690616787153,82.80964583217644,106.7933970570752,141.59006594675583,83.62353982292683,96.08317375923968,76.78184240289636,92.87665088468555,10.429883474017913,65.10739134028756,134.04980362886846,79.64983614133047,80.37495567834458,85.81519352447685,108.35522051287552,69.96846949910508,97.61152698420358,85.23357753773996,78.99377362623943,79.23530290296344,84.99296563387708,93.60060085439852,82.62226461709719,69.4396623416813,71.25881798187402,119.99015970611009,75.41812126508415,72.22291047237974,69.00923150908596,96.36122385553466,176.5367820052955,81.89022496812441,87.3839881668805,92.43881568476007,84.34586241356442,62.418914662385305,77.21976298267174,99.08048829185316,77.38423335237758,81.77210233845761,85.71293237104908,126.96703600775402,111.58103306014971,88.1967783516215,158.85237068837415
ETV7g2,14.649522543995658,117.50762821753625,7.528262808131956,99.06100836971723,16.487780884591587,62.04190299433441,14.345977922271857,135.5663631510476,74.45620022539504,14.166653520977945,6.831724773369842,6.971576018491646,14.607130642572088,71.53984863351207,0.0,11.94018511670356,17.685309023637842,19.976076343567456,18.26134182839337,8.669384812574663,7.6485369559808305,107.10230641176406,9.7733814960676,20.36600937921122,78.48535518447972,134.5794498597789,10.045063651749388,12.349654706329432,119.40211324358859,18.48376133214765,14.373720594983752,11.308529002884825,70.75913726171581,20.313854320681003,11.566914127095572,50.40727484060358,9.328392840444849,12.497444808370119,21.232071419020883,9.28666985859013,8.92436892588114,27.626994897670613,142.75944983499443,12.654909075705007,14.162226629247698,12.846827754439119,13.411392389559637,49.55464699540124,14.633695350520043,131.87227242412536,15.223144982299743,17.373149824043935,20.08436205832936,103.08127469040897,6.332463862772045,18.836377535552742,16.757199344568903,15.233353355784175,12.67500449124907,14.034387060711708,27.101748192244713,15.885213228786313,15.358510563281982,20.111375517137958,78.85791507542655,10.135079723886463,15.654544929933706,11.191532283023946,26.085384154035694,189.76363472475765,15.42699557190707,27.305106892511503,20.17228578016244,89.07858347456647,8.380222084681577,20.86556988016042,15.637019928735072,21.56958433865168,8.339348970191793,24.966168377428403,61.064785672547714,59.09930715445819,24.59103426231337,154.93783198118234
CAV1g3,9.858720148729276,134.0449463047251,7.098147877230133,114.63275161464173,5.978500236803768,68.90825470898682,10.318787936046931,148.37943596824886,79.9114546868276,7.0789374487833925,7.052031012134989,8.704326846454705,8.235065958091354,78.53986275682973,11.94018511670356,0.0,9.751197088539584,13.12994595420355,15.508112896218222,11.1762370893764,8.527107646186778,120.2650410912878,10.134068474791206,11.068269603445344,84.1767863417503,153.63410058039477,8.686159143462987,8.202747297526173,130.01266585122278,22.217139998611515,14.4854269949426,4.588013329580576,92.22620447759567,24.638250635390932,5.792785550597557,71.35951327472901,8.438039917517699,6.870966714617566,9.896901350284054,6.568352318209691,11.051278810980762,23.626505241622283,153.69976947846584,11.600586136532172,10.619172420824839,14.189254011764206,9.368356640413708,54.384717400037346,10.625799448876137,149.16601251087303,7.440773634348886,7.659823522039119,7.923365333544211,112.3394388349497,13.259058866091834,25.624275977487287,6.5098575928747096,8.792914289962027,7.207801148623162,6.916486105117713,11.109338687241575,13.044568019345263,14.561133001654468,9.756339080032603,66.94962968988972,10.136363807123132,11.747043155534186,10.712011945416009,16.72004564337402,206.93781772779624,8.774297334855362,43.01488146846816,19.93758550926276,102.72740422726258,12.968996311977321,12.353447093832926,9.789183498802004,16.37260424406702,8.995581795216538,24.388698299879593,68.43411915070214,74.11335216296902,19.796093830631037,171.68924230483907
CD86g4,18.66822120691802,111.73073537363479,13.122175192988664,98.62281072651297,12.461788859806518,53.511215000492996,18.351420916789777,127.33653486269685,62.83649745243679,11.294177387718548,10.61916919037344,11.718682525720737,11.995562063431635,74.28567972275039,17.685309023637842,9.751197088539584,0.0,9.033332211274114,19.51834471458801,15.14043811646411,14.032436559724943,108.13759503393692,11.636878860734782,27.62266888240157,72.51478868211228,127.67708555468931,13.672956987805264,8.128931217179513,109.76468487042848,20.768236787910155,16.991292133050706,14.32326723687413,82.483859222896,31.376809676484754,7.342396814687788,59.16193630178793,13.726091490113276,14.535212399668353,9.562195344519807,6.459796715070411,17.597624227431993,19.179839797361126,130.23318704660852,10.584733752657769,17.164188076888536,10.74116131092444,12.386439259318081,51.37068483996319,19.058370588668595,123.4073603134463,21.120301478453996,13.318877179586252,15.463092325590878,89.89036668975376,19.499800608034604,39.86057998826311,12.15270306893126,15.266328870696611,15.08552572777512,13.299787900440094,18.657945745989082,20.530038567758595,21.6815761427535,12.740938357411551,86.29028160210277,19.622009481057432,22.743200956245516,11.737811663457876,12.991457318042933,173.49408253461326,11.013441391467438,34.72287826112483,22.331971305700733,84.04930556634986,11.928900727289829,14.675994110457111,20.148221380797963,19.495428253138243,13.913886465691178,21.341692246788057,89.81269856992492,63.719866881145435,11.06636374991848,151.35621006406365
IRF7g1,19.970086454520583,110.40681408342215,14.097263178071728,91.33894227363362,14.913860273055377,50.93588247369445,22.1805041443709,126.4391035884766,57.24999752752217,15.163225774182308,13.901748998179869,14.623385538863317,16.25906031216323,81.76245711105787,19.976076343567456,13.12994595420355,9.033332211274114,0.0,30.824492302740623,19.994997012297176,18.19739782073293,102.21893726001883,17.93284396974559,33.27736232010324,72.30852645159399,131.58734064264735,19.12147839779277,7.061296975950597,112.11885750080796,18.263829950316904,17.017559717001745,16.16734798940479,99.85325528036282,37.77957831403751,7.812343470870417,73.09004480355532,15.38335774959171,14.028114338721025,6.680895978127694,10.918989098959287,16.071449073596455,20.628227487813263,117.13673025480642,16.638887709970902,17.58363860746431,11.795206283792595,16.664469440191738,57.64272022462245,26.39142353207592,117.79819629725893,22.45842227393922,11.820478487891705,19.75279282659892,92.7207412788079,23.067885899312557,38.246039696672256,13.314329402932685,17.59459883718307,16.722957198402696,17.33691026777086,22.092618050026203,28.546505022527583,22.835230860460626,16.98729366197972,95.80507726871696,19.47298746895791,28.8885572534395,15.690867330965432,10.500000051997802,177.16772229968927,14.323953416767552,45.22527951118343,23.201143881283144,85.08948898390304,17.13764104186771,14.37253756710362,22.327635686827875,32.354171228252994,15.934443626695781,27.762073117074124,81.76003716824482,83.96979564796857,12.209162679123494,148.73917068604356
IRF1g1,24.7686091264643,112.01309499916505,20.226167601603777,101.2570539369467,23.150183843562502,62.87082756960564,17.947723352719265,126.03792753314582,69.34055958210058,19.677328208245115,14.760255734782504,18.27538414442904,22.725075271630658,36.98015463611057,18.26134182839337,15.508112896218222,19.51834471458801,30.824492302740623,0.0,17.109831915767472,16.929449341130976,104.98621561544837,19.557642747799605,21.76432317083794,69.70874300384293,128.8876051317332,18.304471984628435,19.287849063451233,107.17466157852004,35.25287939333623,29.27870423596994,18.619085683378444,84.8863016388969,8.889857743273296,20.63263141022611,67.55034006913945,14.504436518911575,23.203018675260637,27.221374580411464,16.006741792819753,21.488994341520083,42.88916710714312,142.16753420631318,21.793075621241485,29.472877910493253,26.37787015611491,23.289487679443937,23.479569905217033,14.317438988617369,132.60478551025523,19.347046648066623,19.18943490777997,22.206981894394858,96.48320592983004,17.814710061984044,33.75065305766441,20.86340015328767,20.42971874269108,15.526610729749109,18.117750015770127,27.582413719087526,19.65155574458919,18.93244012029112,18.700580874062325,64.78919331631374,18.28280807848688,17.304169079394853,16.05236179634602,33.36134579530068,180.00710379139338,22.55332172112645,43.884788859597506,33.76473373096263,82.69584058650662,13.622638460416283,24.904587903584286,27.141168154937645,17.0301141848106,20.18018449473078,29.565925937507018,75.46830325695805,65.68825706833411,34.49010330116579,153.6160640523696
MARCH8g2,18.802914733851594,127.68315388680747,13.95168551803232,106.5914801461605,17.49659244566459,69.22396649390197,10.828899533339325,145.20911455439335,77.21760677491602,8.236683969387457,6.3883339014441844,9.673593415272194,19.518186327360354,67.64513422217647,8.669384812574663,11.1762370893764,15.14043811646411,19.994997012297176,17.109831915767472,0.0,8.531159136732413,120.11007098016728,14.63163530307645,20.94637454695288,81.68628740252649,150.1993151745632,8.547684416425,9.835305256801973,127.08058626041554,26.52201208973281,21.568560909772486,13.260683061169857,77.36735963546204,18.544311901945207,11.827614470039919,58.725629742070964,7.7895361460978165,15.455623039967918,18.156446757506558,7.699769150297357,17.142417119149513,35.02394285777558,151.99376767489815,7.7172418610901445,16.095155044229386,10.99877780780514,14.848829978434651,49.35694713929428,10.193916498593467,144.02507462479167,15.413401067250618,17.24170103493043,13.029534635976688,107.45673721065765,8.374120467810428,24.972653923905,13.051095285378665,10.592914412796404,13.147612223595843,16.85536961215695,17.455911144781453,10.772687374415398,19.1749543567376,13.03146018744701,74.88669763640536,12.534049616136087,12.465637723289717,7.0795593221481,30.65944505196586,204.39014052585634,13.922735888518844,34.83153218076666,25.422448459533086,86.77741100210653,9.629616456331973,14.494573597286774,14.928794352108639,20.81898064286895,7.7157655873451745,31.08223883620667,67.51280689602675,66.575795822646,19.929491308508716,173.22580916041244
NFKBIAg1,11.534594060008203,128.88040624267234,9.29550032921344,109.52520666003772,15.210819137590704,71.04658679724213,13.856141871183866,146.7352888389036,80.36117248787048,12.158678960911914,6.888203795775212,8.96273932300926,15.286293880290259,75.28897928217543,7.6485369559808305,8.527107646186778,14.032436559724943,18.19739782073293,16.929449341130976,8.531159136732413,0.0,114.39122804361557,9.002494050416885,16.04559415590137,84.30440235609109,147.7528037471372,11.911353664032617,8.524361670654514,130.11881576425117,23.42630831698682,19.27668961852521,12.45964466445514,63.52439569819893,22.2747091531445,10.001439032030305,44.97741100241353,8.086095810824077,11.631875616731008,15.002901956079825,7.735686663833121,12.0319710326836,28.460201638260685,152.85112159463353,12.138190362277612,16.356941248530575,14.405298021627232,15.790831858852812,54.20157735404797,12.515811942771165,142.59615468667408,13.569496783692387,11.96687151506353,12.097170424441856,110.33398530031246,9.520398370955547,17.563187244862206,12.743273441978317,11.913180923797654,9.923096575419436,11.37481522080219,19.47645485227838,8.190647976435741,15.38676409364217,15.385949128152674,65.98680824720742,8.697086408891039,11.821487733595234,9.677769287538297,24.40632231626688,202.62965692374559,11.564334403753662,24.493457395060773,23.144628056623958,96.40045945614315,10.648689999770568,15.382756138946945,12.80384312096237,21.08272170286716,11.669567650377246,24.859186207256812,53.889531152326754,49.23624739865704,25.958597548762157,169.01451856769455
IFNGR1g1,128.38255276148152,11.117368388261923,96.37275663782867,16.220878192630835,127.93525057430185,20.635078434067566,131.29215789546964,17.97595973376798,20.987896888000023,127.87863452639607,106.34956004564799,116.25930357498862,102.49236590065175,114.41971390253434,107.10230641176406,120.2650410912878,108.13759503393692,102.21893726001883,104.98621561544837,120.11007098016728,114.39122804361557,0.0,112.26695701104347,143.1507663053439,15.952143435463483,24.132063663819338,111.48733269542231,105.34177037945943,15.772954152396437,101.56053831635859,105.82730052852821,113.42466926480711,155.85586240067977,114.75504513934231,109.36769382656115,138.1026759864393,111.22636398199563,112.55721140493358,117.85851854029607,117.84666144280027,112.93425403289666,101.41438277213928,19.922829733114384,129.87191854264205,122.10744407781328,120.4971931437783,121.67647290969012,89.2879752696378,129.42693558561461,12.976196859156232,135.45042098472192,114.81783841143942,130.73914661299307,26.811262194872427,101.36168754262741,139.729874161657,122.08813237018342,133.83372822770377,125.71843098119223,113.07135709033668,156.96258062849745,137.40657969857074,120.61842694664466,135.43127846883772,233.0531484863381,124.35435715807472,137.51383942915248,133.75947804274568,119.82471652814564,45.16982188895969,117.80293866028438,126.51100723023683,134.0122671089669,38.488729431011734,99.45123331792524,135.3414455868895,123.99227410373521,113.99470448418526,106.77136691733898,110.16739561413203,171.8198337210249,164.76994708906648,121.27281081602683,21.040154758863935
ATF2g4,11.058784725817532,122.68295898503885,7.447895566826844,111.51733197322017,12.99480527876841,63.51762282820613,17.953463321226707,136.8999942660501,80.12741916876826,12.862463527924831,9.68166470888184,9.837870406001912,9.292508053035249,86.00350807019288,9.7733814960676,10.134068474791206,11.636878860734782,17.93284396974559,19.557642747799605,14.63163530307645,9.002494050416885,112.26695701104347,0.0,23.04783207157851,81.84145413416564,137.2200967876567,11.306601086663363,12.71335715567892,120.33090527732645,19.295683661367207,12.163545377421656,13.02648644182625,80.70251493714187,33.19621365981675,8.439588668459635,55.11088737433647,14.581100525630177,11.1315880758076,16.501281519656743,8.96502179547167,9.045030320597448,21.628379626414983,146.99569364061114,9.122570707224611,12.519832309824892,14.970945599076003,7.770803451043548,57.80608724170105,18.216334539582704,134.65259985628353,20.36155834578932,15.975829158230226,17.23570982724675,100.98506426947398,14.180808882924623,22.58171613788454,13.321951131373794,17.613999188440175,11.572821339675102,12.585591480791038,20.089395014552792,16.16563684886995,17.83424626330276,19.378760585335954,84.17129409224611,14.587154869027984,20.025513096393922,12.607853146554874,18.086015785053235,188.79584393176054,7.858248459625145,31.073050890597983,21.554019139386526,96.14955734967305,10.900070141771948,19.127857355636536,12.378906221417878,15.18828031666203,11.276196119647409,21.37891647464835,69.67064372795414,58.00641816866073,20.56006575846294,156.97599956170387
NFKBIAg2,14.523710309928845,164.83346693480314,17.316906571659047,140.12889054347391,16.396167968628447,96.61821768156813,14.0597882524429,176.91410545130282,108.17396723696999,18.71552745791655,18.650914600771046,17.235336861900976,24.319193938671617,87.49381831555348,20.36600937921122,11.068269603445344,27.62266888240157,33.27736232010324,21.76432317083794,20.94637454695288,16.04559415590137,143.1507663053439,23.04783207157851,0.0,106.0935237560185,180.9655987437294,23.850135034131597,23.10894907180034,154.04624085692996,35.32293506985394,30.801421747513757,13.930238868281492,99.86133520238832,29.055073252898467,23.6260637268216,79.44627943878567,13.347475383293443,16.013770012730618,29.438521721484562,19.174115112185802,20.064107505867867,45.923598198741956,193.16890296472434,25.314427797501253,25.306860434850307,34.47641131864742,24.03311456118564,72.1103461059455,10.525868690643676,183.81990993707745,7.090070356708907,13.355007753648522,16.974160078336297,142.96942276841105,21.831376381414884,26.072598034732493,15.273118020786058,11.875832484374143,11.946537156081433,15.63805597489602,22.413883749440004,17.62864090815708,16.407337087218025,16.186908867747604,39.198714256119615,10.742862068987279,8.154139437730805,20.188351121012374,35.03217178820387,239.58084776442837,21.849697275247877,56.95404173561025,28.925698071326792,124.04903164056367,22.578248025257096,19.35051130788827,24.64602202327029,22.869252634636098,22.551169076173665,32.65364358320204,56.298643117848144,78.21354834097548,50.22596436015829,199.39087695540297
IFNGR1g4,98.26727996460573,14.353100063315537,71.4591327333759,13.984505378445363,91.38092597633681,9.77105839479816,87.42965484418198,17.055867715194154,11.386504684252202,86.76921146863992,72.64411675299465,85.25812343548859,73.23873479706486,85.78781053875645,78.48535518447972,84.1767863417503,72.51478868211228,72.30852645159399,69.70874300384293,81.68628740252649,84.30440235609109,15.952143435463483,81.84145413416564,106.0935237560185,0.0,34.36844325013669,77.93822844222683,72.35921641451455,14.055458743214388,81.69026204270159,76.06509451355686,80.04441572633817,133.92053890243483,79.02139342712093,74.2462784471918,117.681602879801,75.34456320582984,85.245491597274,83.0382195204902,80.68771066110065,83.86133224370809,82.19914257048299,26.405793905537053,89.35213272138628,90.7210787055281,85.43607059259335,86.92632467513619,64.80892281695674,88.67386712664228,22.116739782948912,97.93282390997297,80.53989822554018,92.27916065760002,18.31500930991342,72.05767269743001,117.24247250362333,86.71394399017532,95.65849412887661,93.78521425343507,82.89038693335885,119.07451513612097,102.89855003906519,87.67649876890653,90.43124865830345,193.3614518073822,96.74742098001741,96.61344259301075,93.12540602047989,89.94559066235843,55.32454169044695,85.32605852121196,102.38775090589644,104.9074972137231,19.928274396099084,68.08797144722809,92.3887453468559,93.05601006432124,75.67608938978361,73.26818444152161,85.38110724782774,158.89980491304283,138.6642535942878,80.65779547801765,38.504672815237996
STAT1g3,166.4544313229082,20.838739163416108,130.12304735062128,37.72445623061634,164.2286508076536,34.198497311134815,168.36286763727549,19.942898040608384,33.53288245133734,158.92130133424064,133.30211480426436,148.4688763763166,131.04548589410916,129.97698486236885,134.5794498597789,153.63410058039477,127.67708555468931,131.58734064264735,128.8876051317332,150.1993151745632,147.7528037471372,24.132063663819338,137.2200967876567,180.9655987437294,34.36844325013669,0.0,144.22678333248513,134.546091663085,16.929075198352677,112.7443622773614,136.43647449520319,152.336325156775,162.6434635944404,145.39065845307863,136.53687252973998,155.2099729443317,142.08606192634846,153.87684582152514,148.41450476459818,148.20001411821107,149.69330997245055,110.55807743152423,35.47491120571442,154.84279761853406,166.55846491654216,150.91118754407154,154.0114991880352,104.97678998373704,156.1534318415375,23.658393715987927,177.0858254587888,150.51890309879087,170.326646820176,25.264043392030658,133.58074812389236,187.6150326286941,159.69779096241012,169.79369734206858,162.37771187459458,151.01403498274954,195.47259478132383,173.5728041125932,152.84836209707032,163.11679811101425,274.82998421443637,161.4108792589783,175.08319297673324,162.65111427643365,148.92365868868183,12.258449810458046,146.69030787640543,140.2878781627998,142.69014052918533,49.408368114174834,124.69320442072268,165.62399643109825,163.82526435297797,134.85565832709534,141.99512348288727,114.27212826433191,222.80981687648756,175.83799737203043,138.02036495310983,9.915648464201695
ETV7g1,15.747271590897299,122.16308189706643,9.911477330385935,102.71341389306247,11.545188707273667,62.01932463165298,12.853662333043587,138.24067487464725,76.14738901811472,8.791080950051025,7.759890075495491,9.159070379864716,10.374134449984467,75.69950679843589,10.045063651749388,8.686159143462987,13.672956987805264,19.12147839779277,18.304471984628435,8.547684416425,11.911353664032617,111.48733269542231,11.306601086663363,23.850135034131597,77.93822844222683,144.22678333248513,0.0,13.161533393690718,121.83800361267924,23.871235522301845,13.630193942788765,9.824524200245492,93.0690035415534,22.818590672612004,9.311601081319225,70.05526734822604,11.190587796904538,9.410366119041782,17.92718496970309,9.764162070889029,12.866815950857813,28.12657852682645,143.2174040622245,10.050259893611099,8.400400424676945,10.401897392202955,7.130010011359332,50.433602842124344,14.334732359532836,138.31548890772336,16.424067665186556,18.18856393187866,14.781233938694754,103.17217828241445,8.74747118939041,25.26596118328314,11.519053440086509,15.904099530606459,12.149577656171573,12.29759245398958,17.474759754518573,16.775603817246804,23.51246028585257,18.6822760889778,87.5553471633554,14.990200160002303,18.343958612307063,13.060088054261485,22.42466723013564,197.4137101938839,9.687387053424288,41.17712805002611,26.613926912877844,95.74265053374404,12.569118187002914,24.989057985062857,8.888205573214009,17.536089165319936,5.215384333755367,30.203381982149267,75.30085909055947,77.0851908951771,18.033438530262003,161.59216899660004
CD86g3,16.611967264431485,114.41572469299331,10.131201430077795,94.29337509615704,14.939176879163256,55.457542405968525,15.086290798415007,129.3768616224453,63.84820770896721,8.599240566363164,6.753139139092525,9.44774053273619,14.085509512891178,73.06184090057337,12.349654706329432,8.202747297526173,8.128931217179513,7.061296975950597,19.287849063451233,9.835305256801973,8.524361670654514,105.34177037945943,12.71335715567892,23.10894907180034,72.35921641451455,134.546091663085,13.161533393690718,0.0,114.2060052704648,18.62812004815595,16.27371616630927,12.186374678534378,76.75150586896712,26.17623161429202,5.172207674213951,57.130244067537035,7.1374534624312105,11.798329991081857,7.6946266747658,5.391659925414444,12.73699780406929,22.576106459269567,128.95265961388475,9.345683767305786,15.125764884949092,9.56984973376683,13.780884453418537,50.98581471385364,15.852817357700417,125.5201773690402,15.209022332938844,9.785682690258284,14.15862580466495,93.5340025096067,11.70637674165323,31.643578349521192,10.215296292118126,11.915361015732458,12.221707763818301,12.361717405289141,17.61988098042417,14.93581944641437,14.704954747132206,10.996076238331,80.1186796078706,12.146186695710071,18.673597792550822,8.818826343772912,17.69717961037702,184.58931317442762,12.87368798075454,33.694011405838694,21.22544646035442,81.7206736762941,8.200402039084167,11.994381045098521,16.996576564811505,24.608506589173487,8.803260121188146,25.859325551379982,74.85557924170126,65.36224805191415,13.12923510068515,156.35709669527967
JAK2g1,143.67066201792363,9.132993663922718,110.14733578493923,17.7192140732584,140.42463522174972,20.2218783152818,139.6888609471535,6.711530307374858,20.900094472896626,133.73148732363614,114.19250311790074,127.96762126662941,111.36526116511459,112.73414927017723,119.40211324358859,130.01266585122278,109.76468487042848,112.11885750080796,107.17466157852004,127.08058626041554,130.11881576425117,15.772954152396437,120.33090527732645,154.04624085692996,14.055458743214388,16.929075198352677,121.83800361267924,114.2060052704648,0.0,112.56501759811476,116.30931892960461,126.60534106726061,158.19253220710806,122.75766418005514,118.4691662290025,147.84957271024723,119.72196392950684,131.6541455310902,130.0308562328683,125.15407275696873,127.72809099672645,112.01921253763572,23.851180563817877,131.53621685407728,139.10057616714414,127.51347259791407,129.82525830973884,90.15887484091337,130.65976868377106,15.52341827937272,150.10345725877238,126.07596274732157,144.18886298949883,11.764896098216411,111.0261474124431,165.23094608345082,132.05496888472533,143.02419206470677,139.83704582902737,128.29021202525627,169.25931629703598,149.34620057951696,128.03268696402216,139.87401650343145,245.03009716762767,140.71447733299686,147.0735313533417,138.00225809099953,131.3049993102622,27.136602626668093,126.57773720614176,132.62914109188057,140.37503492163688,22.798492565598053,104.25658517244642,139.63401121136252,142.10641998061726,116.22142443502162,118.43318148833163,119.05506103721405,210.7862056266988,169.28949927948838,122.04866568714607,20.55742352620399
