,n,perturbation,edist,pvalue,significant,pvalue_adj,significant_adj,delta,sigma,ncells,significant_adj_new
0,0.0027962028188198707,A2M,326.46865535746144,1.0,False,1.0,False,2826.9653762869784,1645.3713190250319,3,False (lost)
1,0.0027962028188198707,ACTA2,287.618550329261,1.0,False,1.0,False,2376.7699173466613,1099.4748299480236,3,False (lost)
2,0.0027962028188198707,AEBP1,280.317282486271,1.0,False,1.0,False,2726.7251311388345,1522.519523040588,3,False (lost)
3,0.0027962028188198707,AGA,251.50861647506758,1.0,False,1.0,False,2278.6888204234865,909.33965108808,3,False (lost)
4,0.0027962028188198707,AHNAK,469.1173679014545,0.0,True,0.0,True,3166.2667719367437,2026.5345105470608,3,True (gained)
5,0.0027962028188198707,APOC2,335.22389546708405,1.0,False,1.0,False,2659.0777052429157,1319.9329610018362,3,False (lost)
6,0.0027962028188198707,APOD,296.6497570255518,1.0,False,1.0,False,2325.318813560704,1001.7077367508082,3,False (lost)
7,0.0027962028188198707,APOE,249.1240461794049,1.0,False,1.0,False,1808.5360161974047,270.33715756894964,3,False (lost)
8,0.0027962028188198707,ATP1B1,274.99802068426277,1.0,False,1.0,False,2636.9561585937486,1428.904629527606,3,False (lost)
9,0.0027962028188198707,B2M,299.9635946760511,1.0,False,1.0,False,2771.0781998503885,1611.3693461447601,3,False (lost)
10,0.0027962028188198707,C6orf226,285.90953774266575,1.0,False,1.0,False,2562.796850109427,1274.1305932449266,3,False (lost)
11,0.0027962028188198707,C19orf48,226.89716263717935,1.0,False,1.0,False,2539.183857066999,1260.1996888549597,3,False
12,0.0027962028188198707,CCND2,318.7565605226971,1.0,False,1.0,False,2006.2682982562328,457.1200608033523,3,False (lost)
13,0.0027962028188198707,CD44,328.547469973498,1.0,False,1.0,False,2671.11085909633,1433.9393185012907,3,False (lost)
14,0.0027962028188198707,CD47,213.54642446522973,1.0,False,1.0,False,2208.3359527444545,928.3780495898338,3,False (lost)
15,0.0027962028188198707,CD58,324.49746930785125,1.0,False,1.0,False,2738.1708651329445,1522.8867645220375,3,False (lost)
16,0.0027962028188198707,CD59,234.9622108261848,1.0,False,1.0,False,2162.552080497165,733.504650355536,3,False
17,0.0027962028188198707,CD274,517.0107495762469,0.0,True,0.0,True,3063.6010141482975,1861.8036979995595,3,True
18,0.0027962028188198707,CDH19,272.3744313366368,1.0,False,1.0,False,2557.6143867096957,1350.5343503348604,3,False (lost)
19,0.0027962028188198707,CDKN1A,294.53758383324055,1.0,False,1.0,False,2255.968018842184,770.3572563767528,3,False (lost)
20,0.0027962028188198707,CHCHD2,183.27339901705693,1.0,False,1.0,False,1831.8946377954494,368.02583672615253,3,False (lost)
21,0.0027962028188198707,CITED1,237.22546132572097,1.0,False,1.0,False,2006.8778810142928,754.6266650377602,3,False (lost)
22,0.0027962028188198707,CSPG4,251.97547155174027,1.0,False,1.0,False,2277.0934083992433,987.9794946337156,3,False (lost)
23,0.0027962028188198707,CTSB,374.779100817423,1.0,False,1.0,False,3568.983259054619,2716.637272565899,3,False (lost)
24,0.0027962028188198707,CTSD,306.87440126275544,1.0,False,1.0,False,2345.442540139967,1132.731140083229,3,False (lost)
25,0.0027962028188198707,CTSO,412.5668612987753,0.0,True,0.0,True,1959.966791384334,329.69135378966143,3,True
26,0.0027962028188198707,FBXO32,308.2289191899255,1.0,False,1.0,False,2227.3200452753354,859.8940235620963,3,False (lost)
27,0.0027962028188198707,FGFR1,215.69638127209635,1.0,False,1.0,False,2304.7599196395868,1000.733930907226,3,False (lost)
28,0.0027962028188198707,FMN1,326.0340088489455,1.0,False,1.0,False,3682.5044033857994,2860.9787839485703,3,False
29,0.0027962028188198707,FSTL3,383.45708634033133,1.0,False,1.0,False,3294.508349025628,2405.108837914923,3,False
30,0.0027962028188198707,HLA-DRB5,237.59217866287702,1.0,False,1.0,False,2260.3175861073264,896.3795904976707,3,False (lost)
31,0.0027962028188198707,IFNGR2,225.60836058150164,1.0,False,1.0,False,2417.544838124775,1187.3623703871792,3,False (lost)
32,0.0027962028188198707,JAK1,303.9351468694124,1.0,False,1.0,False,2031.023586957036,506.1516712490416,3,False (lost)
33,0.0027962028188198707,JAK2,215.92463131273632,1.0,False,1.0,False,2603.0717447311636,1380.159432669394,3,False (lost)
34,0.0027962028188198707,control,0.0,0.0,True,0.0,control,2102.740043264055,2102.740043264055,3,control
35,0.02507208781817638,A2M,27.443401718582322,1.0,False,1.0,False,697.630513172769,452.3604428103866,26,False (lost)
36,0.02507208781817638,ACTA2,19.8107562545066,1.0,False,1.0,False,696.7315013005166,460.60583249828363,26,False (lost)
37,0.02507208781817638,AEBP1,39.63295393429911,1.0,False,1.0,False,944.6008700556202,924.1371416800623,26,False (lost)
38,0.02507208781817638,AGA,25.7556466040499,1.0,False,1.0,False,806.6665933539839,670.8013813213697,26,False (lost)
39,0.02507208781817638,AHNAK,19.889995264027164,1.0,False,1.0,False,735.0478882338895,544.6458161467043,26,False
40,0.02507208781817638,APOC2,14.869117863066037,1.0,False,1.0,False,754.3164064124588,588.9102530793928,26,False (lost)
41,0.02507208781817638,APOD,30.49394918185493,1.0,False,1.0,False,689.6367787453672,430.8162828618585,26,False (lost)
42,0.02507208781817638,APOE,12.749861207853314,1.0,False,1.0,False,813.1376174224414,712.5123322759115,26,False (lost)
43,0.02507208781817638,ATP1B1,29.21576803424881,1.0,False,1.0,False,711.6743094885713,483.44087432845276,26,False (lost)
44,0.02507208781817638,B2M,24.79348036842987,1.0,False,1.0,False,741.2989152379639,547.8766985602208,26,False (lost)
45,0.02507208781817638,C6orf226,34.19288210545119,1.0,False,1.0,False,867.6075483019906,780.8324628067027,26,False (lost)
46,0.02507208781817638,C19orf48,31.36284922829708,1.0,False,1.0,False,733.1612153575301,529.1817569916054,26,False
47,0.02507208781817638,CCND2,13.367890960930197,1.0,False,1.0,False,690.7692387303266,472.5306394154877,26,False (lost)
48,0.02507208781817638,CD44,26.102900193534936,1.0,False,1.0,False,694.8641408158261,453.94972883625053,26,False (lost)
49,0.02507208781817638,CD47,11.58050904801496,1.0,False,1.0,False,659.4266221780391,401.293136461956,26,False (lost)
50,0.02507208781817638,CD58,19.71688950577851,1.0,False,1.0,False,850.8250672819207,772.3532790277209,26,False (lost)
51,0.02507208781817638,CD59,19.305860764687566,1.0,False,1.0,False,674.1704874890452,418.17569460447186,26,False
52,0.02507208781817638,CD274,18.072893437881078,1.0,False,1.0,False,794.182045904219,660.5386038033123,26,False (lost)
53,0.02507208781817638,CDH19,23.72526943397378,1.0,False,1.0,False,857.5665363467001,781.0850501048684,26,False (lost)
54,0.02507208781817638,CDKN1A,12.918951382036596,1.0,False,1.0,False,752.5287241422468,578.172660843608,26,False (lost)
55,0.02507208781817638,CHCHD2,13.276594239974713,1.0,False,1.0,False,891.1854067681686,860.9671547522279,26,False (lost)
56,0.02507208781817638,CITED1,11.111547870025959,1.0,False,1.0,False,655.6038363472118,396.8047707992788,26,False (lost)
57,0.02507208781817638,CSPG4,34.008959765772715,1.0,False,1.0,False,721.3879485444025,479.7652308638104,26,False (lost)
58,0.02507208781817638,CTSB,16.391702211074175,1.0,False,1.0,False,918.9728403341654,910.0245959266043,26,False (lost)
59,0.02507208781817638,CTSD,17.79550639673829,1.0,False,1.0,False,701.2555702334566,478.8778225306926,26,False (lost)
