,n,perturbation,edist,pvalue,significant,pvalue_adj,significant_adj,delta,sigma,ncounts,significant_adj_new
0,0.0027962028188198707,HACD2,0.09570827784975844,1.0,False,1.0,False,2.388629657919546,2.5072877139709657,9.68,False
1,0.0027962028188198707,HACD2_MAT2A,0.0613049769219689,1.0,False,1.0,False,2.217466530601344,2.1790806961417313,13.08,False
2,0.0027962028188198707,MAP3K12,0.08089132518612763,1.0,False,1.0,False,2.3759823194811407,2.4612902989347245,10.82,False
3,0.0027962028188198707,MAP3K12_MAT2A,0.062168886277722546,1.0,False,1.0,False,2.313748690564809,2.356680142445924,10.64,False
4,0.0027962028188198707,MAP3K12_UBA1,0.08508993679859111,1.0,False,1.0,False,2.2087429477229406,2.1224185272343568,13.22,False
5,0.0027962028188198707,MAP3K12_UBA1_MAT2A,0.11609106333278385,1.0,False,1.0,False,2.3376167003603023,2.3669299559302206,12.76,False
6,0.0027962028188198707,MAT2A,0.10282592740764063,1.0,False,1.0,False,2.4198455156148384,2.5200600133161415,10.68,False
7,0.0027962028188198707,MMAB,0.07718414733721568,1.0,False,1.0,False,2.1744231942280186,2.0701732417556133,11.5,False
8,0.0027962028188198707,MMAB_MAT2A,0.09850340309859051,1.0,False,1.0,False,2.212591652649989,2.100696296476975,12.54,False
9,0.0027962028188198707,MVK,0.10318846778815116,1.0,False,1.0,False,2.445970519124936,2.6107751378611406,9.16,False
10,0.0027962028188198707,PPCDC,0.08866741715169857,1.0,False,1.0,False,2.3279098258043684,2.378920110288503,9.16,False
11,0.0027962028188198707,PPCDC_MAT2A,0.09226917721824579,1.0,False,1.0,False,2.443061046063918,2.594170644729372,13.14,False
12,0.0027962028188198707,PPP2R1A,0.0860065295986896,1.0,False,1.0,False,2.581840579435651,2.855639172749955,9.34,False
13,0.0027962028188198707,PPP2R1A_MAT2A,0.10316433098085032,1.0,False,1.0,False,2.305707939237727,2.3039974212357834,10.54,False
14,0.0027962028188198707,RAB7A,0.08649583271902239,1.0,False,1.0,False,2.805604087562826,3.328202957061,8.9,False
15,0.0027962028188198707,RAB7A_MAT2A,0.11400846680602461,1.0,False,1.0,False,2.399896707322898,2.5045133980839744,11.6,False
16,0.0027962028188198707,RFK,0.10271777803973414,1.0,False,1.0,False,2.5988894892545202,2.904807795201965,8.26,False
