,n,perturbation,edist,pvalue,significant,pvalue_adj,significant_adj,delta,sigma,ncounts,significant_adj_new
0,0.0027962028188198707,DOK2_1,0.012926380804037019,1.0,False,1.0,False,0.32184639766219153,0.3308073891350363,1.6491228,False
1,0.0027962028188198707,DOK2_2,0.013036513008943373,1.0,False,1.0,False,0.30494898833592554,0.2983331388881878,1.7017543,False
2,0.0027962028188198707,EGR1_1,0.006869309770098919,1.0,False,1.0,False,0.25014585544843804,0.19642000208020188,1.4912281,False
3,0.0027962028188198707,EGR1_2,0.014826580528719657,1.0,False,1.0,False,0.32146733061902355,0.3271892253440699,1.122807,False
4,0.0027962028188198707,EGR2_1,0.012335368005946368,1.0,False,1.0,False,0.31066444135272875,0.3111194957339535,1.2807018,False
5,0.0027962028188198707,EGR2_2,0.00956921261056265,1.0,False,1.0,False,0.280709615597815,0.25203851565625784,1.2280701,False
6,0.0027962028188198707,EGR3_1,0.011266494700499452,1.0,False,1.0,False,0.35385447203660725,0.3977268467408741,1.6666666,False
7,0.0027962028188198707,EGR3_2,0.013545252068471791,1.0,False,1.0,False,0.3520120390153432,0.3925730420490804,1.5789474,False
8,0.0027962028188198707,EGR4_1,0.017908341774448944,1.0,False,1.0,False,0.3332651284688525,0.34979841104312875,1.8947369,False
9,0.0027962028188198707,EGR4_2,0.009999667050846206,1.0,False,1.0,False,0.34408870918779166,0.3809778281591977,1.5087719,False
10,0.0027962028188198707,FOS_1,0.011666084273062205,1.0,False,1.0,False,0.3471685800777583,0.3841745855181612,1.2280701,False
11,0.0027962028188198707,FOS_2,0.0175333320498523,1.0,False,1.0,False,0.3402161400138139,0.36392068288667795,2.1052632,False
12,0.0027962028188198707,JUND_1,0.008794376216584354,1.0,False,1.0,False,0.22885507934524074,0.14944167850075524,1.4210526,False
13,0.0027962028188198707,JUND_2,0.02399279521782749,1.0,False,1.0,False,0.41227465476894637,0.5020764670762282,1.2807018,False
14,0.0027962028188198707,JUN_1,0.015377836312230164,1.0,False,1.0,False,0.3094686135738143,0.3089123059642707,1.4385965,False
15,0.0027962028188198707,JUN_2,0.018137207430680702,1.0,False,1.0,False,0.4289823921325893,0.5412019382513663,1.3859649,False
16,0.0027962028188198707,LAT_1,0.0126395018046917,1.0,False,1.0,False,0.310225169955626,0.3097406301622111,1.4210526,False
17,0.0027962028188198707,LAT_2,0.013269386485965928,1.0,False,1.0,False,0.3839004984047276,0.4573604557527547,1.2280701,False
18,0.0027962028188198707,LCK_1,0.01289979478224934,1.0,False,1.0,False,0.2666043387787449,0.22078341341947674,1.4736842,False
19,0.0027962028188198707,LCK_2,0.0141632948445512,1.0,False,1.0,False,0.38319528241793094,0.45011369089095143,1.5789474,False
20,0.0027962028188198707,NFAT5_1,0.012852861549007888,1.0,False,1.0,False,0.26490662777416485,0.21880321249734835,0.7368421,False
21,0.0027962028188198707,NFAT5_2,0.019552239657624926,1.0,False,1.0,False,0.3826608261908349,0.44655016647933204,1.3684211,False
22,0.0027962028188198707,NFATC1_1,0.011249056901198595,1.0,False,1.0,False,0.26711307900780673,0.2241376853262816,2.2982457,False
23,0.0027962028188198707,NFATC1_2,0.01656704054981839,1.0,False,1.0,False,0.3024119363347079,0.2901293315523068,2.0350878,False
24,0.0027962028188198707,NFKB1_1,0.009966648640275966,1.0,False,1.0,False,0.25205361203056625,0.19554688192910322,1.4385965,False
25,0.0027962028188198707,NFKB1_2,0.014656716788110147,1.0,False,1.0,False,0.3050768765977712,0.2966236932132666,1.6315789,False
26,0.0027962028188198707,NFKB2_1,0.025645354705120582,1.0,False,1.0,False,0.29615777057442416,0.267974164817274,1.3684211,False
27,0.0027962028188198707,NFKB2_2,0.017358908705064624,1.0,False,1.0,False,0.3808406515802373,0.4465939688079885,1.1578947,False
28,0.0027962028188198707,NR4A1_1,0.009585077774505901,1.0,False,1.0,False,0.31916725473202473,0.33010616872010856,2.0701754,False
29,0.0027962028188198707,NR4A1_2,0.015719074662856602,1.0,False,1.0,False,0.35414367791563045,0.3948521311011567,1.5614035,False
30,0.0027962028188198707,PTPN6_1,0.009978128258093855,1.0,False,1.0,False,0.30096650418556037,0.2944411687436712,1.4912281,False
31,0.0027962028188198707,PTPN6_2,0.04478202441738777,1.0,False,1.0,False,0.377240063628407,0.41219174043961154,2.0,False
32,0.0027962028188198707,PTPN11_1,0.011512132634189987,1.0,False,1.0,False,0.286392815260275,0.2628244897107516,2.0,False
33,0.0027962028188198707,PTPN11_2,0.012357897990224909,1.0,False,1.0,False,0.315718537063256,0.32114820077962086,1.7017543,False
34,0.0027962028188198707,RELA_1,0.014278751099168319,1.0,False,1.0,False,0.30437472856361447,0.2956967179308986,1.4385965,False
35,0.0027962028188198707,RELA_2,0.019110885354051643,1.0,False,1.0,False,0.2845994876685226,0.2546670038040899,1.1403508,False
36,0.0027962028188198707,RUNX2_1,0.015555031406278397,1.0,False,1.0,False,0.3458857249897741,0.37805353885519255,1.1052631,False
37,0.0027962028188198707,RUNX2_2,0.01640231243561574,1.0,False,1.0,False,0.4524662502096445,0.5897843578857662,1.1578947,False
38,0.0027962028188198707,ZAP70_1,0.015467153218259921,1.0,False,1.0,False,0.32635957896513673,0.3395641902943176,1.7017543,False
39,0.0027962028188198707,ZAP70_2,0.013360200043141424,1.0,False,1.0,False,0.32951385897551083,0.3470018970532857,1.0877193,False
40,0.0027962028188198707,control,0.0,0.0,True,0.0,control,0.2968278629569506,0.2968278629569506,1.4912281,control
