,singlePCA,multiPCA,edist,pvalue,significant,pvalue_adj,significant_adj,log10_edist
p-INTERGENIC1144056_p-INTERGENIC393453,16.216695183219286,30.228333198421865,16.216672540597926,1.0,False,1.0,False,1.2099617471929591
p-sgCREB1-5_p-INTERGENIC393453,21.406056326740043,35.488571089868856,21.406019411383312,0.0,True,0.0,True,1.3305359149171878
p-sgGABPA-9_p-INTERGENIC393453,8.757738630185713,25.9295694786274,8.75773108681912,1.0,False,1.0,False,0.94239160569927
p-sgNR2C2-5_p-INTERGENIC393453,21.085756037196973,37.607387594362194,21.085719587881243,1.0,False,1.0,False,1.3239884266794797
p-sgELF1-5_p-sgELF1-2,13.239007134500753,30.496993091050285,13.238983920987806,1.0,False,1.0,False,1.121854654707794
p-sgETS1-3_p-INTERGENIC393453,16.918670627947137,34.00521012902573,16.918658749450685,1.0,False,1.0,False,1.228365930759685
p-INTERGENIC393453_p-INTERGENIC216151,10.806652156637881,32.312681806505566,10.806640410478906,1.0,False,1.0,False,1.0336907006172034
p-INTERGENIC1216445_p-sgELF1-2,11.010295158251864,27.283803848797675,11.010284989531442,1.0,False,1.0,False,1.041798560368579
p-INTERGENIC393453_p-sgGABPA-1,10.888885916543416,25.0591400848665,10.888864821006536,1.0,False,1.0,False,1.0369826063241858
p-sgELF1-2_p-INTERGENIC216151,16.141840387876186,31.808666650837836,16.141794077580442,1.0,False,1.0,False,1.2079518026718
p-sgYY1-3_p-INTERGENIC393453,16.60464119737088,31.440634285631518,16.60461374865642,1.0,False,1.0,False,1.2202287776291847
p-INTERGENIC1144056_p-sgELF1-5,13.831781340067494,29.46875447236448,13.831761641763308,1.0,False,1.0,False,1.1408774962752033
p-INTERGENIC393453_p-sgE2F4-6,13.704313718716776,27.605992990349705,13.704291620034128,1.0,False,1.0,False,1.136856591611286
p-INTERGENIC393453_p-sgE2F4-7,13.399394650873006,31.807843617871754,13.399373474766575,1.0,False,1.0,False,1.1270844921847432
p-INTERGENIC393453_p-sgELF1-5,10.258348335024806,27.783719549496595,10.258344829033604,1.0,False,1.0,False,1.0110772935627876
p-sgNR2C2-5_p-sgELF1-2,13.807659952996318,31.51353425493619,13.807633664406184,1.0,False,1.0,False,1.140119256091482
p-sgETS1-5_p-INTERGENIC393453,16.88675910549634,34.46653477367124,16.886741854302215,1.0,False,1.0,False,1.22754586442037
p-sgELF1-1_p-INTERGENIC393453,13.840247839229932,29.2097383393359,13.840223782572709,1.0,False,1.0,False,1.141143112284811
p-sgNR2C2-5_p-sgELK1-6,12.851731579689897,30.461782631412575,12.851700496283485,1.0,False,1.0,False,1.108960595939002
p-INTERGENIC393453_p-sgELF1-4,11.078238595263315,28.996164725767244,11.078237365611244,1.0,False,1.0,False,1.044470666233193
p-sgCREB1-4_p-INTERGENIC393453,10.612383716158888,25.719835362067897,10.612367415745013,1.0,False,1.0,False,1.0258122774833387
