,n,perturbation,edist,pvalue,significant,pvalue_adj,significant_adj,delta,sigma,ncells,significant_adj_new
0,0.0027962028188198707,DOK2_1,207.45451584092135,0.0,True,0.0,True,1665.3558994141965,0.0,1,True (gained)
1,0.0027962028188198707,DOK2_2,190.54826611510353,1.0,False,1.0,False,1666.271947455666,0.0,1,False
2,0.0027962028188198707,EGR1_1,202.96999557057782,0.0,True,0.0,True,1663.609718975136,0.0,1,True (gained)
3,0.0027962028188198707,EGR1_2,213.7741656645011,0.0,True,0.0,True,1631.709003807233,0.0,1,True (gained)
4,0.0027962028188198707,EGR2_1,267.07764913455657,0.0,True,0.0,True,1597.7754003839868,0.0,1,True (gained)
5,0.0027962028188198707,EGR2_2,214.92399626914255,0.0,True,0.0,True,1669.577335494603,0.0,1,True (gained)
6,0.0027962028188198707,EGR3_1,211.11251554202514,0.0,True,0.0,True,1535.132279956928,0.0,1,True (gained)
7,0.0027962028188198707,EGR3_2,174.73721675573273,0.0,True,0.0,True,1538.875626871268,0.0,1,True (gained)
8,0.0027962028188198707,EGR4_1,257.33492509110465,0.0,True,0.0,True,1615.8936580040752,0.0,1,True (gained)
9,0.0027962028188198707,EGR4_2,197.7361598417295,0.0,True,0.0,True,1594.244388779528,0.0,1,True (gained)
10,0.0027962028188198707,FOS_1,218.3321508101405,0.0,True,0.0,True,1624.146016661706,0.0,1,True (gained)
11,0.0027962028188198707,FOS_2,247.26454185298738,0.0,True,0.0,True,1510.5272548802852,0.0,1,True (gained)
12,0.0027962028188198707,JUND_1,193.06707204098683,0.0,True,0.0,True,1506.3869300069132,0.0,1,True (gained)
13,0.0027962028188198707,JUND_2,164.52659376984457,1.0,False,1.0,False,1558.1986602974077,0.0,1,False
14,0.0027962028188198707,JUN_1,221.51121326580426,0.0,True,0.0,True,1600.6116417129151,0.0,1,True (gained)
15,0.0027962028188198707,JUN_2,213.4899512878336,1.0,False,1.0,False,1555.0679464520722,0.0,1,False
16,0.0027962028188198707,LAT_1,192.91643623537811,0.0,True,0.0,True,1675.416683043353,0.0,1,True
17,0.0027962028188198707,LAT_2,207.90010497209562,0.0,True,0.0,True,1542.015832737056,0.0,1,True
18,0.0027962028188198707,LCK_1,268.2201167976012,0.0,True,0.0,True,1485.9156232547914,0.0,1,True (gained)
19,0.0027962028188198707,LCK_2,287.80019219264267,0.0,True,0.0,True,1660.4715419338672,0.0,1,True (gained)
20,0.0027962028188198707,NFAT5_1,240.15646841258564,0.0,True,0.0,True,1470.1763694718002,0.0,1,True (gained)
21,0.0027962028188198707,NFAT5_2,193.43427272837027,1.0,False,1.0,False,1647.2113032856073,0.0,1,False
22,0.0027962028188198707,NFATC1_1,201.75054828285354,0.0,True,0.0,True,1674.7723463482087,0.0,1,True (gained)
23,0.0027962028188198707,NFATC1_2,260.23741881441197,0.0,True,0.0,True,1600.9679136931786,0.0,1,True (gained)
24,0.0027962028188198707,NFKB1_1,244.97359437940872,0.0,True,0.0,True,1607.1521190015198,0.0,1,True (gained)
25,0.0027962028188198707,NFKB1_2,256.9126660018984,0.0,True,0.0,True,1601.6754790863497,0.0,1,True (gained)
26,0.0027962028188198707,NFKB2_1,237.58884577778176,0.0,True,0.0,True,1585.5641964787576,0.0,1,True (gained)
27,0.0027962028188198707,NFKB2_2,216.64022619112086,0.0,True,0.0,True,1623.3909729578525,0.0,1,True (gained)
28,0.0027962028188198707,NR4A1_1,309.8312388944529,0.0,True,0.0,True,1592.9213157284512,0.0,1,True (gained)
29,0.0027962028188198707,NR4A1_2,199.5964505680739,0.0,True,0.0,True,1581.3884087659355,0.0,1,True (gained)
30,0.0027962028188198707,PTPN6_1,236.45021196611373,0.0,True,0.0,True,1613.3846421066507,0.0,1,True (gained)
31,0.0027962028188198707,PTPN6_2,236.8382605212985,0.0,True,0.0,True,1691.5479766652668,0.0,1,True (gained)
32,0.0027962028188198707,PTPN11_1,204.11065462183646,0.0,True,0.0,True,1510.877275067611,0.0,1,True (gained)
33,0.0027962028188198707,PTPN11_2,139.64986379457295,0.0,True,0.0,True,1563.4129167039011,0.0,1,True
34,0.0027962028188198707,RELA_1,247.21945626482884,0.0,True,0.0,True,1633.8001037442345,0.0,1,True (gained)
35,0.0027962028188198707,RELA_2,238.136879353423,1.0,False,1.0,False,1579.0742878616961,0.0,1,False
36,0.0027962028188198707,RUNX2_1,184.79384471284166,0.0,True,0.0,True,1630.791547924669,0.0,1,True (gained)
37,0.0027962028188198707,RUNX2_2,222.17933746355524,0.0,True,0.0,True,1583.7534561569935,0.0,1,True (gained)
38,0.0027962028188198707,ZAP70_1,214.0169513170127,0.0,True,0.0,True,1648.4543902196772,0.0,1,True
39,0.0027962028188198707,ZAP70_2,214.75682513295078,0.0,True,0.0,True,1481.6138421815501,0.0,1,True
40,0.0027962028188198707,control,0.0,0.0,True,0.0,control,0.0,0.0,1,control
41,0.02507208781817638,DOK2_1,82.17710389443262,1.0,False,1.0,False,1229.8320465223478,691.1220532206821,2,False
42,0.02507208781817638,DOK2_2,70.49776222967716,1.0,False,1.0,False,992.4078674804318,394.7871392636585,2,False
43,0.02507208781817638,EGR1_1,92.4242649046433,1.0,False,1.0,False,1204.3947787225502,557.9959210021573,2,False
44,0.02507208781817638,EGR1_2,83.61338094804806,1.0,False,1.0,False,1141.1388448161872,529.5591406362382,2,False
45,0.02507208781817638,EGR2_1,80.95721590419173,1.0,False,1.0,False,1103.7919164755822,516.116895152751,2,False
46,0.02507208781817638,EGR2_2,67.52468548076381,1.0,False,1.0,False,1081.8878076022172,471.7647784871514,2,False
