perturbation,63(mod)_pBA580,Gal4-4(mod)_pBA582,IER3IP1_pDS002,SEC61B_pDS033,ASCC3_pDS052,DNAJC19_pDS026,HSPA9_pDS088,HSPA5_pDS017,YIPF5_pDS186,SAMM50_pDS156,TARS_pDS405,XRN1_pDS411,GBF1_pDS043,TIMM23_pDS284,DAD1_pDS499,SEC61A1_pDS032,AMIGO3_pDS434,SRPRB_pDS404,SRP68_pDS403,UFM1_pDS040,TELO2_pDS496,FECH_pDS494,MRPL39_pDS498,IARS2_pDS091,SCYL1_pDS160,DARS_pDS495,IDH3A_pDS393,DERL2_pDS042,SEC63_pDS218,TTI2_pDS408,SYVN1_pDS442,SEC61G_pDS440,SPCS3_pDS402,OST4_pDS353,ATP5B_pDS055,SLMO2_pDS433,FARSB_pDS390,TMED10_pDS036,PSMD4_pDS488,EIF2B4_pDS491,SLC35B1_pDS046,EIF2B2_pDS463,ASCC3_pDS051,DDRGK1_pDS041,GMPPB_pDS391,SLC39A7_pDS219,SRPR_pDS482,TIMM44_pDS430,SPCS2_pDS401,UFL1_pDS410,PDIA6_pDS029,IER3IP1_pDS110,YIPF5_pDS226,MRGBP_pDS124,SCYL1_pDS159,P4HB_pDS397,MANF_pDS027,PTDSS1_pDS478,TTI1_pDS407,DNAJC19_pDS074,MARS_pDS394,SRP72_pDS505,MTHFD1_pDS395,EIF2S1_pDS386,DHDDS_pDS383,NEDD8_pDS396,TMED2_pDS175,GNPNAT1_pDS506,CARS_pDS460,STT3A_pDS011,HYOU1_pDS089,ARHGAP22_pDS458,SEC61B_pDS162,CHERP_pDS024,SARS_pDS467,TMEM167A_pDS038,KCTD16_pDS096,SEC61A1_pDS031,SOCS1_pDS479,AARS_pDS381,SEL1L_pDS373,IARS2_pDS090,EIF2B3_pDS508,HSD17B12_pDS087,DDOST_pDS382,CCND3_pDS006,QARS_pDS510,HARS_pDS466,ATF4_pBA608,HSPA5_pDS371,COPZ1_pDS462,CAD_pDS468,PPWD1_pDS398,COPB1_pDS065,GBF1_pDS044,EIF2AK3_pBA572,*
TARS_pDS405,39.77346653300893,32.75207384629897,33.01139194336042,32.914266750519516,43.5220714494678,29.501900646133976,83.66289264497422,69.27478150375529,40.0849093359997,13.830535173401444,0.0,41.861832159246234,26.88203423401717,11.424580670738663,30.327463625948695,43.17065651597852,27.32302791975843,35.70646310358171,34.94486840823842,30.594711677662957,35.93962532426792,24.391557023627882,17.619350035343132,49.19044590509523,32.57587074971826,15.328408996841205,26.768107095952246,25.10987614789707,33.55217673249132,28.5291141532783,37.921261953761814,29.987426287666835,23.37408636606915,30.225256161670274,12.698600922750302,30.583496530885697,11.288681545985753,29.07263783502404,95.23437185608518,8.711489844134775,29.85024464136066,17.447986415432126,38.24993868403607,36.96810345584365,30.874782714877227,22.894716417807842,28.303761255562648,32.62603894930234,29.953576038898348,35.39877838249137,27.62503336427858,31.532780464647942,36.78082941535834,40.15525238855952,36.47645338368662,39.242874521096866,34.919038863078754,34.46693555957782,48.89055357536415,11.077875692628567,35.15182855034794,37.370094779251986,34.77977357215184,116.47735436543823,47.295549039296105,61.56658965288972,32.50534943696971,34.93962807531773,99.24240798629293,37.215274553341544,31.976326520083546,31.439543394959912,34.79222392240362,38.12441483475689,31.648054572481044,32.08065024719767,30.90358998152547,37.83044305895186,27.76109625260247,48.643762842595976,39.12076025937495,36.5510185114307,50.98055617931601,26.92127994387181,32.95395929398279,54.94743617641643,44.576053516686244,39.59531058678468,34.97603698680524,90.22646078972716,33.07399466422751,83.56668664318357,39.24267842226482,29.680523514221875,37.963689159561824,26.877738809601652,26.481811834913515
XRN1_pDS411,10.55931571637484,8.7599938908144,28.617683518910695,17.42887988447015,32.19716673192232,99.93095109442402,159.82353072055452,87.79954707239364,15.277447356938126,40.14976252706572,41.861832159246234,0.0,12.574097001867955,20.82216596759048,22.166868314605267,76.2300836785146,12.285289852445004,28.198905737617082,35.36242441069976,10.742175438446509,23.38369173667425,19.234711845932964,24.29279489833138,108.67104547804684,21.052548192548187,32.25151546398712,15.784154588411837,18.96749761325063,13.179024982402979,17.12003723532854,13.71304488111835,25.684915628965683,23.09106977671192,15.170051318265394,30.842804746381063,82.48688106232032,48.89709399736583,18.59164715658818,80.46730872099607,55.20149643242388,13.603946981860531,64.04334843791318,21.216396481719386,12.70133666054636,10.79826720331522,22.08392005721325,13.983919817291223,96.92371132867004,13.882445124075133,9.568526390545799,12.544129472023627,26.48932743441472,21.567928847458177,15.83100142903399,22.428758550527675,9.442499181433163,14.400562052037372,10.797375857632744,46.357334537440835,40.90261543615361,42.26864042685108,17.303814808405804,38.4279697261251,206.3137448682986,71.51280678638221,39.78430178654983,10.978571944726895,11.170524327923346,200.90493541614183,16.477898660599948,16.30717049453287,20.947473896194907,13.544582894634743,50.26085625009307,98.12244376377518,17.999430422849173,14.867567613439917,60.975400944413735,14.768672231026414,126.98729959054191,24.20833121582379,95.94142505635384,134.74778321650626,23.632054565459015,26.017984294295758,35.282075414617594,116.19294227865868,102.7335943374784,34.21391118427354,126.65008383619818,64.99174439020646,62.54629091535932,41.7003157472939,35.01957719471889,60.03647018141993,24.910437359989146,24.13268845699926
GBF1_pDS043,9.343855513077614,6.36929677315095,14.81664874973103,8.030860902092002,22.002355278547014,77.70516829344243,134.01970621167,72.64816166981498,13.048930230047773,28.58593393594677,26.88203423401717,12.574097001867955,0.0,14.149202685351696,9.605488341531867,54.055436743925895,4.550105070934649,16.161970021922514,14.770061173866765,5.243473972339956,11.190170081694589,16.07976654285696,14.118010330575544,94.9799776527415,13.406235336283771,23.09916282368917,8.322715701428592,5.9352398794201235,5.9052512860830575,7.757332098781347,11.611700540785591,11.646062528307311,10.336588623289458,7.4914682220956195,19.04848983076505,70.48887501141505,38.216264334569985,6.400404938448247,70.14743837156303,40.029029605405725,4.953275918673029,56.62342601730876,20.05083013631804,6.344608606769697,5.623631923372926,7.785739968406972,6.919143705187281,80.96244803677999,5.146928842923046,8.887020141314366,5.363450755157544,15.893104157327286,13.802554005320388,13.704977162274872,13.1346032063623,10.386751932411784,6.3004356098009,6.899696949131709,32.94244634481254,32.5436885155294,45.81091183932898,12.1523435581326,31.844341292851936,181.1178277954523,53.702345440835956,39.920850403958184,6.192017298143469,6.950096836135685,172.22485177447984,7.193072941642413,8.399193213915225,12.04460430908432,6.175895355824679,28.020666728047075,74.7327893307201,10.37969307920659,8.251196344329998,43.52253188392393,5.870493937494047,106.73224438824721,12.394626765165526,80.78659578117777,112.3324999659292,18.34671439521287,11.441430446702498,25.472678167043455,95.4845219042933,82.49554809358867,15.956749982549468,105.80897971356674,47.545175511675126,55.1417473791285,28.270174011839003,20.69344541407827,45.11662577134027,16.131297816848786,10.035614659580062
TIMM23_pDS284,18.187260466888574,13.773081899240168,28.45794274183598,18.516278739163653,33.25929213342931,49.811894576691486,118.07951524854622,79.26735866430317,23.288303743987058,14.761880738900231,11.424580670738663,20.82216596759048,14.149202685351696,0.0,26.070937855916497,62.97046634743484,16.019717820285308,28.97161027316932,33.644486655552555,12.816877533478873,26.496491579908167,10.523295062903628,8.394535907403537,72.23349297041199,22.55765166763493,17.540799505348673,16.031598899215993,18.872507707701487,11.880555639314622,17.664644106764513,17.887959889697214,26.052415589241008,16.688196871580573,17.05758482881828,7.985808925372595,44.0179206104695,21.675028857997546,16.922393921536184,93.83030816817973,18.011782653728062,15.317240247082566,24.956911608656156,22.528565603920043,16.4608552993418,15.152994835528887,15.948582577654548,15.21731983086272,51.97608102696904,14.36327538569796,15.484527404805362,14.35190901495369,23.468280713916982,18.321849704976216,19.55383838544381,24.19551678150924,19.4876688680269,16.52733699639353,17.374926080864782,45.76431910210928,10.761587968645529,35.4681713045625,20.62129206583981,34.00184837995661,157.0041092271348,59.694037273262666,46.02181562752426,15.015254379799586,17.655055552049447,143.25950762488685,18.254408471814116,19.13161534919047,21.030739576763295,15.963143076096912,38.689254723472004,58.767705537619946,17.384804590369527,18.74981326659679,49.849939248847846,19.01917727464138,78.16550926567078,28.043617536568632,56.53651066278317,83.29012986571908,18.710428197984157,26.87696555253885,45.85991913681957,76.73003187160162,67.43015538441836,33.4176637422444,108.10952569604012,46.8153854419412,74.00759426242567,42.793840790440726,29.946353922311772,50.707395092488184,23.207559784765635,24.09507594735183
DAD1_pDS499,16.41996493912484,13.540019412534974,15.62454991761794,13.954864215020478,20.80620011057681,78.25645228849652,123.858491935021,69.62616277276874,14.554136795735587,39.87073439485829,30.327463625948695,22.166868314605267,9.605488341531867,26.070937855916497,0.0,41.31500098542827,7.3961121609013105,15.333206812602526,10.086152659277559,16.54663746371216,10.115494607080421,29.15493863590052,26.826180298605294,90.30058317342133,15.931057814107447,20.981502533071648,10.62934917662679,9.256117870800068,18.16870693684038,8.635380382925064,20.25706754762186,10.172508920833508,12.562764427595738,8.952036641542293,30.214127299909563,75.56627087768612,39.82334297678423,10.51894227221851,51.599754460202234,43.78675542349055,10.911678085056622,63.90547213599186,22.051866595989026,12.814753840051424,11.377418044225578,8.441226226773864,14.158078344921421,84.14899299002468,11.3073227353415,16.600334803757846,7.1366900320155935,24.06830270904524,26.366163197660057,21.68662623213939,15.070025386168993,15.296927768520106,17.682255960362312,13.520897579099938,24.16861375148889,42.252959709735876,46.78037560120859,12.896640358654196,26.5671385364262,172.5105113793324,44.27174947219578,56.231190098261976,10.768008016683353,11.157415947131454,157.0935516977275,10.117264221892555,8.739482234191172,14.358680647632497,16.62264437201054,24.32153530372642,67.34739579737987,17.42101051633506,7.809662244596552,38.28019871669167,11.119358069460702,97.53807026866917,12.072049402095246,84.3653766010363,109.91532015305876,19.858671855903793,8.832525381303725,17.964353442191765,84.88518484133522,65.44595811470879,10.828818351894228,105.73944283690844,41.890572947883754,55.48351835970797,20.21721935155287,18.14548731288366,36.53162159747694,17.64574548099864,3.373509550431862
SEC61A1_pDS032,80.29863196322444,68.24964060037706,46.212148952507334,65.06550445775417,52.21087908615746,57.244984860622225,74.6806796524327,83.45384829155083,64.76010057099765,55.3364579399084,43.17065651597852,76.2300836785146,54.055436743925895,62.97046634743484,41.31500098542827,0.0,50.15247126227678,47.84603227836476,32.676378204012934,71.39333527013574,50.6518806618152,64.88996538754296,62.659836507243824,59.63053421073661,55.6511505721478,43.671635193103185,55.46053229645514,53.70681687698186,70.47995277797656,55.83921387773452,82.4643474168005,27.56920822581037,43.862897321800915,56.8792222098667,59.79484201419848,62.18369256044073,40.23832052056582,52.62681926000798,86.76953390880115,50.07852708920902,62.08736181139645,65.68488775149666,69.52510421882982,66.42939440069014,65.44229864018493,46.6576540120937,55.95942699159028,63.277308048115316,66.12916451345512,74.22237118158986,57.46924920568034,54.043097722637356,72.68188757205152,80.2527622107232,53.51882566769527,74.51618804773628,72.3069542244956,69.24928439299995,54.39145421512461,59.96036775101973,59.06872972676763,65.86076414709186,47.96443760822268,114.11299165993776,40.78581145764221,101.64076193708084,60.30868584358433,67.32839690467381,92.77016245491657,64.50543902157415,63.935477267145075,51.91489001842717,71.21441705460276,55.67655775459721,39.168093665260415,58.33044695527647,52.24236981204538,8.04861453903095,53.29297355441818,71.55696517817049,64.71384478509873,59.32836082138283,69.11379913965948,52.941432716122506,39.04322049428214,67.69548224953752,49.665381150941386,36.87633163044936,44.9381432823709,98.81339600303747,40.650282703619354,117.393068733393,42.49856701488591,42.11245009404473,31.205461861387647,51.226508535947204,35.61779783446906
AMIGO3_pDS434,8.021267687166784,5.844564155621299,14.58784760619028,8.884856087064634,24.46297536999529,79.4880434360123,128.24445999534382,72.36130504992863,10.534450821942556,28.827727821569482,27.32302791975843,12.285289852445004,4.550105070934649,16.019717820285308,7.3961121609013105,50.15247126227678,0.0,14.126481281463668,15.91030338222933,7.594281156113169,10.69560073483251,17.911985494670745,14.595356863845439,91.08155332848949,10.675889329736322,20.247308848336473,5.872781119023216,6.884156436062881,8.217761783857213,7.34133796235588,9.981456385847423,10.81784334359594,11.493495662141072,5.395419003486467,18.787748787272903,67.2077459313405,38.121886166281456,7.653297199998832,54.04600578767648,41.153369361213066,7.293955401745706,56.81566210743773,18.196791021545494,7.9886830816626855,5.0731014710978855,8.398890733405324,7.4366825643165555,81.19533516107927,7.556185990853635,8.714925109700772,5.743375767378836,16.312604509485936,17.0010477822797,10.803823447632851,12.1483981743024,6.999777924753545,9.431156659555882,5.841811338350539,27.83445890442823,33.53930860769199,42.539851304144804,8.506919832415122,21.516588528224474,179.96140027930554,50.47270398028141,41.72055083577379,5.571540964112444,7.300010566389233,170.273431948502,7.944249748277798,7.449115751900877,8.421064385108025,9.1960798166634,25.759745788974357,73.86099403651386,12.547026283101815,4.822804729126375,39.987193743452735,7.0858703943578405,103.6799623085312,11.334489822137073,79.21153680897922,113.38190460844058,14.28909830745863,9.474549985615113,17.642009337682737,93.8284500530917,76.32380251446503,14.423582630980263,106.3054665065657,44.91456016237632,47.65711280698355,24.831909900444032,18.913188558090894,40.770214119419364,13.42300344025412,8.064932294012749
SRPRB_pDS404,16.76679478701604,19.657971725849734,30.826421461274094,16.215442375082944,24.487162206034412,91.72689445490218,136.8314288213256,95.8778813691674,30.208896249677224,48.76773879412613,35.70646310358171,28.198905737617082,16.161970021922514,28.97161027316932,15.333206812602526,47.84603227836476,14.126481281463668,0.0,7.208399939943121,22.220739971930385,24.12507408032866,32.76674482496006,24.614869094457845,100.47453784916215,33.78075990157498,33.9508346992138,19.145647803764575,23.722685199196576,21.81883859751082,20.861996890259405,23.192765931771305,14.749227529893119,28.500419901337807,16.50276070867173,35.283893322720246,88.18158825488726,50.67590585429747,21.0780095180061,65.56423695074076,55.72949048654405,14.452095380382417,71.45210899340901,21.332886619556234,19.286916799044747,16.399503941477434,21.702159172079405,8.112488613488068,94.36594327501987,19.498627359930083,23.738282788775194,15.845306797479907,42.041128445211314,41.507140093040874,21.39890173968081,28.962472245485884,23.793570173733002,17.8611106181354,17.831278111512205,43.104059846141865,52.599798325224214,49.64428981410208,9.146110127802729,33.61234882370951,187.13801199774664,70.70192007926013,74.50418670033878,18.24167361708453,15.663607113068565,176.92812849695136,21.075484888202027,12.04071747995539,20.494503663434102,22.32597630077774,34.95267064247119,83.7664140598277,34.25078208783762,18.301761146590337,43.784677643897,19.18321785599349,112.97972468348743,22.281833970924083,90.77762745599716,121.38593468112347,38.90533493888324,21.50810555140015,28.847040816938943,100.0973727583324,68.52428502097766,14.806806738026808,132.9015094992724,67.9900971971953,62.38544164102353,43.22866201488807,43.14093808208145,56.90013486323059,30.885565406536415,13.662171633034689
SRP68_pDS403,26.61426906901977,24.45424853871046,23.861654696593604,20.03838072526034,18.104262530942265,78.57612169535105,115.65845083456043,82.99199567611191,30.65677353593992,47.255607990342526,34.94486840823842,35.36242441069976,14.770061173866765,33.644486655552555,10.086152659277559,32.676378204012934,15.91030338222933,7.208399939943121,0.0,26.28614757358173,17.451370796384737,35.611829285234876,30.67957005657908,86.11270019973625,31.399334398412094,28.269265057471443,20.214895461817633,20.6640375959536,26.081058100171646,18.89504638696343,30.615798588333433,11.32029907078092,20.986326722262817,18.557887201859614,37.69548021183962,80.90349054504003,43.76541329365861,15.094425761368313,66.43730812128831,50.33893310742707,16.50127002868453,70.73718014347926,25.4539170246604,21.09831667566874,20.345480874478994,17.052056757835516,13.87135957871476,82.72080359998967,20.51978384787597,30.835802141617023,16.928082744278328,35.25304833823262,40.081036563840826,32.6263321917821,23.463230441135465,30.503358219396148,22.062805482690777,23.897016206198487,36.743606338416924,51.53875320809851,49.503229964161136,16.47637471146257,33.82369753901722,162.3042161393256,53.6383264334234,75.33278040662483,19.490643360966004,18.618463553727764,150.30027511368007,19.56190145497854,16.620489501128162,20.955146312342578,25.529058713490542,31.24403368494876,66.5588691283069,29.453641442012668,17.832452719335777,33.34847506967199,19.450144698529186,98.22730812525333,18.957980069780632,80.95676782511939,105.09031038850947,36.40618444639185,16.129031591422887,30.50754979636426,81.92814600705492,58.37041207917247,10.003589869211424,115.56357124234455,53.202136257645975,73.60040867015599,33.69125897610715,31.08442234722051,40.97015534901061,27.7766123291957,8.6378890055191
UFM1_pDS040,5.583110636674462,4.55610499086211,21.787005415288746,6.437061002541867,28.562645201866246,87.44851693920447,150.8255836520687,78.7918691500729,12.78912956667881,30.28037093331909,30.594711677662957,10.742175438446509,5.243473972339956,12.816877533478873,16.54663746371216,71.39333527013574,7.594281156113169,22.220739971930385,26.28614757358173,0.0,16.815114961447733,17.036273580665522,12.688014039567605,107.81529477729822,16.027175772627032,28.87077887162974,6.916514605967706,9.737961933191713,3.972696180735255,10.09935331210903,6.764145192619964,18.78033673876874,12.777048963781198,7.449265965611289,16.309084868826886,74.71241245153766,44.41410512230627,12.18469604847445,80.26818526136049,46.200802423804646,4.849879287384397,60.647656748897504,18.556406540340475,4.752422965864923,4.5710933346557,11.099426297513588,10.239644948085413,91.00589510725086,4.091652977364191,3.9776406142941596,7.315595632351204,22.61903134798709,10.467508575539625,10.633416895985675,16.158179358024483,6.789358997912302,5.383559284251675,6.2975471292207885,38.92531703088346,35.008319152612444,51.71154394610923,13.144154492424917,36.473984891746824,200.94220111848722,64.03947125500315,42.36224587365197,7.325233074013482,6.863265862316297,195.40530546858236,8.077528460535888,7.881838282581697,18.065680966117128,4.361805988737217,32.39932868126425,91.35332955753657,9.283188550247473,11.260819061864083,58.66914442564254,9.341923067104972,119.79602669987287,13.21829353859195,90.92270066672418,127.90692159306718,21.401190195720716,16.89174045965612,30.967947392446177,113.66204189299691,98.90709006598229,22.195393944494214,112.54406502735549,62.73261810632454,55.76227661769744,41.375899286585906,29.45300988007571,59.98258302678863,23.03886412634529,17.776087984325983
TELO2_pDS496,19.685963854501637,13.635858110815548,22.263525355955778,17.84212772289527,26.108662448016133,81.1329919890886,136.8983785675056,89.16159460248392,24.096545235095135,43.28503801146482,35.93962532426792,23.38369173667425,11.190170081694589,26.496491579908167,10.115494607080421,50.6518806618152,10.69560073483251,24.12507408032866,17.451370796384737,16.815114961447733,0.0,31.53038347849187,28.42958722131715,98.37807798643448,21.738027091144602,26.58757857286841,15.211015259958799,12.832289608777785,17.624344542388826,5.400626532270252,23.601834442769018,18.0817678533287,14.95714311075534,10.215132240540214,32.07839992556933,78.30211665520707,43.77478960203126,7.1828073079085755,49.08040044537401,49.905148348028405,11.849540050363572,70.43512780142487,24.38340946685321,14.516166124084663,15.909417063646146,15.184480242656946,18.480856679575453,90.82484338174854,11.848876457347615,19.68078840198902,12.372369106268764,30.82096252623444,29.845099991560318,21.79980846898536,17.55180044136145,17.07501325692479,14.88646974805755,13.428540665071267,19.076460239844153,45.52037253971773,50.79979312624323,21.876857561342206,30.287934637000546,187.41141397592693,56.62436825791187,50.550969005953505,9.955670337608126,13.06268380679154,166.16754069684995,11.055664541978047,13.83172443764272,13.728559664318198,21.22462191259521,28.175089786469158,74.96664582712648,20.706970428000517,13.28149014247893,48.854912032854656,16.019596518272152,109.5829124602337,16.954330703183018,91.95177556898292,121.56012293459489,22.943969505450696,13.102949312356543,19.16431525397695,100.25605945037162,80.51698006982903,11.34752850762294,126.26340431580334,51.652881798868606,55.85115452659687,27.767002548607877,25.020826936264598,48.71767620319318,24.94024992886702,7.902264090704591
FECH_pDS494,21.850336378186853,17.970460856961523,36.945344981855015,27.856351259895263,27.986594850185554,67.446337693592,128.71687275318283,97.44219656894387,25.050054653410996,16.696501889034323,24.391557023627882,19.234711845932964,16.07976654285696,10.523295062903628,29.15493863590052,64.88996538754296,17.911985494670745,32.76674482496006,35.611829285234876,17.036273580665522,31.53038347849187,0.0,10.648760054498752,83.74336317212078,27.83864070609232,24.374051766999685,21.15312345491006,19.106068141653026,16.109384889959045,24.765810087785212,23.981112451550842,30.843701036407737,23.133654779207774,21.458446243591027,13.282346957123906,57.36995783211552,33.88567702715213,20.861727004461727,106.30194547254263,31.007088592576963,23.20420169291276,38.34358333560468,19.449185482546255,20.197268817738177,19.087163117020964,19.670246414697118,18.745237712862036,63.918311123573176,16.949393162332598,19.54364722665389,17.3251124658548,24.414163921509584,25.771950409304907,27.74398446913321,33.704157594501396,18.85974573472805,23.622337642491658,22.389715154661985,56.4301488213292,18.467135931830114,48.88556233054746,23.442587815641588,34.43569733240551,167.71724719457785,77.783520058607,34.87606607717751,18.05048231538163,18.638989883633457,161.517292380249,21.501544020251202,25.95293577758295,24.992666149738028,21.84270108141766,45.89026944484914,70.89810981302881,20.764373057284843,22.23490564790052,53.27206334424423,26.27204807467325,98.51612718316488,35.81353013664287,67.06437227196935,98.57245268551279,15.781976011742671,36.31351837358969,58.067042357585734,87.74349428233592,85.89024894562351,44.10555297622855,123.03698892391361,42.09123727453982,88.98190868166424,39.81081778566434,29.58654590898496,55.63318260721388,17.804579571948068,29.324399321310835
MRPL39_pDS498,15.854258817348608,16.321906217345088,36.6157231061639,19.0719008747584,33.05947998841688,65.92909983130474,129.12515856462423,91.06029812974256,28.701472577261455,17.573948322871928,17.619350035343132,24.29279489833138,14.118010330575544,8.394535907403537,26.826180298605294,62.659836507243824,14.595356863845439,24.614869094457845,30.67957005657908,12.688014039567605,28.42958722131715,10.648760054498752,0.0,86.93833447917442,27.83977102890401,24.77706082337832,14.053097931709772,16.277511038933767,13.270352806168262,19.77408002098909,18.4064615506652,26.308685751201097,21.470087052763972,16.731047413645427,6.550522343633304,56.03572911277567,30.727261235664912,19.114963732957307,88.78932766360262,29.676745370792418,18.46652566089304,38.34683333783505,21.709432536153145,17.448854770141423,15.298246411179576,17.728517174224066,12.010992603291555,64.98435560039107,14.647587877077854,16.62214555877975,16.9695132469825,29.34264436598096,26.24812509786929,19.515077321633612,32.30077660267179,20.2401371969772,16.054110293840836,16.12119268668394,49.106429814396336,19.332167881942524,49.1528305001479,18.94297004875449,25.13127122758533,172.9359511951245,75.40832427838424,45.29308879119202,17.460146571552173,15.85546745025107,163.7531332205675,21.46166435205322,18.6790995972147,19.060642941698006,17.77199924085275,31.520989082536204,73.20474128628342,24.21840316066678,22.04338744427386,49.034256583816614,19.664468067926663,93.37184164621519,30.737696612677098,66.60668143133978,100.00298802571194,21.820724561393035,29.780774313681206,44.5277485724946,90.55957781904587,76.44514040943531,33.36131334565238,118.82221058953857,52.8310483211861,66.53805975410239,45.29266635994793,36.04392254643659,58.86990558699139,22.674652430622444,25.169479918307218
IARS2_pDS091,125.86302220038573,108.10622892576481,90.51202893713133,105.72327749513312,103.89152625066981,14.758921776646275,13.250859639799899,85.420259875243,109.57394189971086,50.272914538291104,49.19044590509523,108.67104547804684,94.97997765274152,72.23349297041199,90.30058317342133,59.630534210736585,91.08155332848952,100.47453784916212,86.11270019973625,107.81529477729822,98.37807798643445,83.74336317212078,86.93833447917444,0.0,94.87269899813231,53.50478500302529,97.92054895408688,95.70563275164619,109.81469406074865,95.95700228115544,118.46875318632038,87.9736738276585,78.29576441851424,98.62827482718899,70.52825017309175,15.404204870342141,28.89853686188664,87.08278357155672,158.45740959739425,34.8874959407226,106.4158824044161,33.28853937377713,113.23040387146528,108.72980519324494,103.23635981009545,83.41768696499099,95.4127960914202,12.959112908858913,103.32898153252023,115.16540730575014,99.26691901536941,79.90249228390422,107.12771719464922,121.87445965810883,97.05924950955239,115.44171132080095,115.64082548468281,118.13325782366252,112.677649354072,43.01727134587736,43.2231140681026,110.71763172371521,83.7659309212915,30.840952274301827,70.11669999233976,131.57777624775173,100.81297303914249,111.70508589413629,31.489023132507924,107.22240566633553,110.21207329344344,98.3585074388065,111.72792210329055,103.66997511393794,19.388946840351565,95.58942924423616,97.84688197432621,58.983987188512,91.83941719127176,23.820742408246474,106.75487156615492,6.003128114133034,10.873833668895799,83.91333243284072,91.93819474661706,130.17917945999915,12.855845497767689,28.301814973441196,96.67068963928779,87.50893262947784,55.01414487996453,176.28228537052786,81.06064974941938,77.06036908266861,46.18070313110945,70.05918105804705,80.09040016843625
SCYL1_pDS160,20.85324477946628,13.666588038099974,9.229626312527841,16.652876009923943,38.13456286256914,80.01603420637227,131.08718637180792,55.96511423015548,6.54631298278818,36.80708742879213,32.57587074971826,21.052548192548187,13.406235336283771,22.55765166763493,15.931057814107447,55.6511505721478,10.675889329736322,33.78075990157498,31.399334398412094,16.027175772627032,21.738027091144602,27.83864070609232,27.83977102890401,94.87269899813234,0.0,26.875586286354036,11.145684714895197,11.840775341762651,14.614099004575962,14.688307712308443,17.524338028922102,16.929250538091708,10.888540479136225,13.903294823566767,29.09168331156377,66.23197318312762,42.44120134031016,18.856224811906912,66.24676743225254,43.18247994253991,15.39218650248037,58.02558232369773,33.85798972743646,16.96710942434956,13.768493278759848,9.308888784307157,21.110893240325055,84.68849856407465,17.029735028864593,13.722723938856774,12.765609183644756,11.440008797680093,9.507867160605173,19.452749904891675,7.879866936186005,15.074067650492424,21.724697642089723,14.693403442190657,31.488789171457483,36.10694826307375,52.203964362097565,22.5501148785213,31.436125591184805,178.89666421414879,33.04209283997048,40.04262562265069,13.736058543639729,19.540927289066133,167.66187646216733,15.912189797854921,20.89909718441345,13.815925437729618,14.403545092307212,36.019395330611616,72.76406556041258,9.151398514681006,7.656696215051596,42.9860836043041,10.697519368748118,96.62887568162128,14.976912425509965,81.92381359309954,112.0389022267311,14.520164639986604,9.824011656899927,26.882506360367188,90.15546735976861,81.57880863808057,26.54921570246165,87.18589646115188,38.83423773877425,52.64624261934233,26.028666532029717,11.655582256285982,34.377332708839816,20.871722290547126,16.242116336323534
DARS_pDS495,37.22410580559324,27.97388470588865,21.638021602780526,32.03713187592169,33.563195918560666,45.299694922345225,93.45019372917494,75.23456232768342,29.381710127150484,25.065449531033096,15.328408996841205,32.25151546398712,23.09916282368917,17.540799505348673,20.981502533071648,43.671635193103185,20.247308848336473,33.9508346992138,28.269265057471443,28.87077887162974,26.58757857286841,24.374051766999685,24.77706082337832,53.50478500302529,26.875586286354036,0.0,20.553251626964965,21.620061810006888,33.84660190624774,22.17712649408344,35.181390499844014,28.810015419528696,22.550372315346152,25.637965189317526,18.834783607556318,42.32076232953506,13.268930147430495,20.736759664365366,85.96132797262692,19.100031741902114,26.669835061333913,26.457010213491884,33.108619076295014,29.759000749195366,26.868717452295982,20.322415456261325,28.750320148235346,44.491788436024876,27.04920693911393,32.92558004545094,22.518723748056033,27.018067064995734,33.383672858702596,39.531799655947594,24.888728880307497,29.941301921720083,32.73566290849814,30.16867707158076,42.34291752725656,22.951132223522166,26.260495738230503,31.78275561496835,24.7812010475146,129.3332145361254,40.30497273541454,56.057478922749425,26.160731703535845,29.0024908382633,113.43980285465364,29.18494236932051,27.425099113677362,23.023532335539556,32.28577466298748,41.88069365886497,38.418152335062615,26.33444829351282,25.244230916338665,37.17952005799057,26.857040297215576,58.23067640836524,32.12315153013432,46.33846350778097,64.80124706080986,24.29295025036751,24.31239854180197,42.12393388168928,51.34762318294577,44.12342674379295,29.64368988266861,103.15418410594623,33.02295010971784,78.94141625876628,32.96605038550817,19.80710295288904,27.51981553647539,24.41141622212649,20.39882582519303
