,singlePCA,multiPCA,edist,pvalue,significant,pvalue_adj,significant_adj,log10_edist
KLF4,7.279360234882546,16.013013183037913,7.279360234882546,0.661,False,1.0,False,0.8620932119133822
MC1R,5.55336625091914,16.09222135994338,5.55336625091914,0.862,False,1.0,False,0.7445563166398526
NPC2,8.73519225115922,20.458065042498163,8.73519225115922,0.448,False,1.0,False,0.9412724677275112
SMAD3,8.400469746411147,18.19711289953841,8.400469746411147,0.542,False,1.0,False,0.9243035720821404
FOS,9.440823443988023,18.972230113929072,9.440823443988023,0.415,False,1.0,False,0.9750098758217688
STAT1,41.700467096341555,55.5841907812586,41.70046709634158,0.0,True,0.0,True,1.6201409196314922
PFDN4,9.62191103772247,16.387164798253764,9.62191103772247,0.359,False,1.0,False,0.9832613371846248
HSPA1A,6.72621304722918,16.245644562157963,6.72621304722918,0.701,False,1.0,False,0.8277706191146073
TGFB1,9.802542297078475,20.282134424472247,9.802542297078476,0.369,False,1.0,False,0.9913387249174778
SLC5A3,12.504099242684845,25.88553317240769,12.504099242684845,0.141,False,0.9999999999996104,False,1.097052411938462
RBP7,11.069087414276083,21.627184420138803,11.069087414276083,0.254,False,1.0,False,1.0441118171496018
NSG1,7.6124684592798815,19.918125607044942,7.6124684592798815,0.621,False,1.0,False,0.8815255062334992
FKBP4,9.36576466398833,17.817043011364376,9.36576466398833,0.383,False,1.0,False,0.9715432409524332
CST3,6.36899110489108,16.815628395738315,6.36899110489108,0.731,False,1.0,False,0.8040706423384141
NUP50-AS1,7.809735390148177,18.713106083351704,7.809735390148177,0.581,False,1.0,False,0.8926363193388469
IRF4,6.277126155082783,15.710246828040681,6.277126155082783,0.783,False,1.0,False,0.7977608570091232
BOLA2,7.104314795751975,16.35758511601381,7.104314795751975,0.7,False,1.0,False,0.8515221970032347
SDCBP,12.902231882401395,23.321511539618257,12.902231882401397,0.134,False,0.9999999999991273,False,1.1106648428860746
S100B,13.471917541886967,23.86628350438781,13.471917541886969,0.09,False,0.9999999951537856,False,1.1294294159598297
RAB27A,7.552234746155904,18.389050674617124,7.552234746155904,0.66,False,1.0,False,0.8780754806776847
BOLA2B,9.813514025906784,18.974476964957148,9.813514025906784,0.349,False,1.0,False,0.9918245475217272
TSC22D3,10.022611429289327,20.537887849522974,10.022611429289327,0.312,False,1.0,False,1.0009808933442568
SLC26A2,8.259616753105746,19.857144397519107,8.259616753105746,0.53,False,1.0,False,0.9169598964883262
C1QBP,9.992842595836322,25.50234629899512,9.992842595836322,0.28,False,1.0,False,0.9996890465924562
TTLL1,17.05652191266998,30.01250249191719,17.05652191266998,0.042,True,0.9999238311311094,False,1.2318904765306204
FRZB,5.472909036155414,11.932432908797466,5.472909036155414,0.888,False,1.0,False,0.7382182299031379
STOM,6.4549544777959795,18.109823951123587,6.45495447779598,0.792,False,1.0,False,0.8098931838430709
