,n,perturbation,edist,pvalue,significant,pvalue_adj,significant_adj,delta,sigma,significant_adj_new
0,2,control,0.0,0.0,True,0.0,control,37.779601941724025,37.779601941724025,control
1,2,crizotinib,2.8548248354804002,0.0,True,0.0,True,53.492586684771126,68.2725344590057,True
2,2,osimertinib,61.70290649251345,0.0,True,0.0,True,95.37751001937539,58.477503364851906,True
3,2,osimertinib+crizotinib,91.34773434230584,0.0,True,0.0,True,114.09066028123111,51.98598773092291,True
4,6,control,0.0,0.0,True,0.0,control,76.40502620269422,76.40502620269422,control
5,6,crizotinib,2.8548248354804002,0.0,True,0.0,True,98.37356073092518,118.27760869092178,True
6,6,osimertinib,61.70290649251345,0.0,True,0.0,True,136.2188814374063,95.09550030562073,True
7,6,osimertinib+crizotinib,91.34773434230584,0.0,True,0.0,True,149.65170940227213,73.95232423853167,True
8,13,control,0.0,0.0,True,0.0,control,94.18521208726939,94.18521208726939,control
9,13,crizotinib,2.8548248354804002,0.0,True,0.0,True,118.74694760009686,138.70601697814845,True
10,13,osimertinib,61.70290649251345,0.0,True,0.0,True,160.56952182441768,118.32332046716043,True
11,13,osimertinib+crizotinib,91.34773434230584,0.0,True,0.0,True,169.35071648014622,93.33221396187203,True
12,21,control,0.0,0.0,True,0.0,control,108.60825266898243,108.60825266898243,control
13,21,crizotinib,2.8548248354804002,0.0,True,0.0,True,133.49400213601464,153.00343848212918,True
14,21,osimertinib,61.70290649251345,0.0,True,0.0,True,175.87236756670538,133.86832846151833,True
15,21,osimertinib+crizotinib,91.34773434230584,0.0,True,0.0,True,183.84165575532876,107.54694135309106,True
16,31,control,0.0,0.0,True,0.0,control,121.37148510604914,121.37148510604914,control
17,31,crizotinib,2.8548248354804002,0.0,True,0.0,True,147.05331258690296,165.28764422265712,True
18,31,osimertinib,61.70290649251345,0.0,True,0.0,True,188.1571569703914,145.06855109585373,True
19,31,osimertinib+crizotinib,91.34773434230584,0.0,True,0.0,True,196.78727576970522,120.0336044878639,True
20,43,control,0.0,0.0,True,0.0,control,134.01091338555082,134.01091338555082,control
21,43,crizotinib,2.8548248354804002,0.0,True,0.0,True,159.09436013309173,176.360041014208,True
22,43,osimertinib,61.70290649251345,0.0,True,0.0,True,200.2851852226918,156.6282440098947,True
23,43,osimertinib+crizotinib,91.34773434230584,0.0,True,0.0,True,209.939015297394,133.45990805451117,True
24,56,control,0.0,0.0,True,0.0,control,147.16010359192796,147.16010359192796,control
25,56,crizotinib,2.8548248354804002,0.0,True,0.0,True,171.14295386661084,187.07836704344066,True
26,56,osimertinib,61.70290649251345,0.0,True,0.0,True,212.4950281707973,167.84967878993157,True
27,56,osimertinib+crizotinib,91.34773434230584,0.0,True,0.0,True,223.31521036857666,146.99973469227842,True
28,70,control,0.0,0.0,True,0.0,control,161.09798796178765,161.09798796178765,control
29,70,crizotinib,2.8548248354804002,0.0,True,0.0,True,183.5894768695276,197.9919078635466,True
30,70,osimertinib,61.70290649251345,0.0,True,0.0,True,225.08386638943708,179.08347610777835,True
31,70,osimertinib+crizotinib,91.34773434230584,0.0,True,0.0,True,237.26835984765117,160.9462502972403,True
32,85,control,0.0,0.0,True,0.0,control,175.00504205504313,175.00504205504313,control
33,85,crizotinib,2.8548248354804002,0.0,True,0.0,True,196.28033846725205,209.42564389918945,True
34,85,osimertinib,61.70290649251345,0.0,True,0.0,True,237.98197567361217,190.9660135360039,True
35,85,osimertinib+crizotinib,91.34773434230584,0.0,True,0.0,True,251.4253722908939,175.34043603446077,True
36,100,control,0.0,0.0,True,0.0,control,188.44994656505122,188.44994656505122,control
37,100,crizotinib,2.8548248354804002,0.0,True,0.0,True,208.47834180660956,220.3145131623474,True
38,100,osimertinib,61.70290649251345,0.0,True,0.0,True,250.4095227172603,202.35445040702916,True
39,100,osimertinib+crizotinib,91.34773434230584,0.0,True,0.0,True,265.2124369840331,189.4532260783612,True
