,ES.sg22.LCP2,ES.sg8.CD3D,ES.sg11.CD5,ES.sg15.DGKA,ES.sg18.HAVCR2,ES.sg17.DGKZ,ES.sg13.CDKN1B,ES.sg9.CD3D,ES.sg0.ARID1A,ES.sg38.TNFRSF9,ES.sg43.NonTarget.CTRL108,ES.sg3.BTLA,ES.sg24.MEF2D,ES.sg20.LAG3,ES.sg35.TCEB2,ES.sg29.RASA2,ES.sg27.PDCD1,ES.sg12.CDKN1B,ES.sg6.CBLB,ES.sg19.HAVCR2,ES.sg45.NonTarget.CTRL232,ES.sg14.DGKA,ES.sg37.TMEM222,ES.sg42.NonTarget.CTRL125,ES.sg23.LCP2,ES.sg47.NonTarget.CTRL241,ES.sg21.LAG3,ES.sg46.NonTarget.CTRL214,ES.sg5.C10orf54,control,ES.sg36.TMEM222,ES.sg7.CBLB,ES.sg30.SOCS1,ES.sg31.SOCS1,ES.sg2.BTLA,ES.sg10.CD5,ES.sg44.NonTarget.CTRL41,ES.sg41.NonTarget.CTRL198,ES.sg33.STAT6,ES.sg16.DGKZ,ES.sg32.STAT6,ES.sg26.PDCD1,ES.sg40.NonTarget.CTRL170,ES.sg25.MEF2D,ES.sg39.TNFRSF9,ES.sg4.C10orf54,ES.sg28.RASA2,ES.sg34.TCEB2
ES.sg46.NonTarget.CTRL214,0.3856412627551027,0.46567107780612105,0.5385351403061236,0.12547005739796013,0.11665223214285803,0.16387547831632254,0.008374457908162825,0.03049126275510261,0.03545870535714535,0.0037422193877532095,-0.016061766581632497,-0.053870440051019486,0.04825420918367307,0.011149553571430104,0.21689700255102018,0.26184371811224416,0.13881151147959336,0.1882514668367321,0.058582971938774264,0.11703603316326472,0.09246776147959324,-0.009203985969387318,-0.09206839923469623,-0.08519496173469499,-0.09867786989796024,-0.08172991071428548,-0.16790628188775614,0.0,-0.12001524234693761,-0.06777544642856981,-0.06850232780612409,-0.0745512436224498,-0.10418514030612336,-0.05504457908162941,-0.0802608737244892,-0.09499008290816313,-0.035750669642855115,-0.1185244579081619,-0.08257646683673592,-0.12208638392857019,-0.10807659438775374,-0.053546906887754986,-0.11075778061224284,-0.10471897321428614,-0.115226434948978,-0.13437777423469655,-0.10670679209183653,-0.07384693877550852
ES.sg5.C10orf54,0.41723529974489715,0.4269666772959191,0.55988855229592,0.10890315688775765,0.13365876913265495,0.023375765306122176,0.049776307397960906,-0.03808188775510146,0.09091836734694247,0.02617688137755181,0.004051020408162742,0.013329846938775702,0.032759183673471526,0.0473435905612245,0.19063010204081543,0.18721900510204215,0.16532898596939027,0.17267050382652727,0.12902544642857272,0.03796288265306025,0.13406492346938848,-0.011691198979589146,-0.037632174744897995,0.02805532525510479,-0.1261057079081649,-0.11814993622448888,-0.15862005739795748,-0.12001524234693761,0.0,-0.12060797193877448,-0.16846454081632523,-0.07954783163265056,-0.1203082908163271,-0.06303960459183422,-0.07017464923469241,-0.1206413584183661,-0.03042225765306128,-0.13001948341836567,-0.055321492346939394,-0.06981578443877545,-0.08934974489795877,-0.017584119897959383,-0.10323405612244585,-0.0976405612244875,-0.08371989795918289,-0.12508842474489867,-0.08361588010203924,-0.09467946428571317
control,0.32064853316326314,0.41142053571428505,0.7031470982142842,0.1399195153061239,0.039526690051019386,0.016032748724486012,0.08365516581632626,-0.01202802933673297,0.18942535076531009,0.13659948979591618,0.13158769132652992,0.06880089285714241,0.19487710459183738,0.09945994897959132,0.27040271045918196,0.4092775510204074,0.2903687818877554,0.32994779974489674,0.3249168048469375,0.22440892857142636,0.30467190688775503,0.03042203443877689,-0.011823628826531873,0.06689668367347146,-0.0263268494897968,-0.036828890306123796,-0.11490682397959162,-0.06777544642856981,-0.12060797193877448,0.0,-0.10737005739795968,-0.01226428571428606,-0.0386559948979599,-0.019304496173466745,-0.018125478316326493,-0.07088593749999994,-0.0691418367346941,-0.11167031249999937,0.006516741071427745,-0.08974161352040788,-0.038072448979590945,0.008591613520406938,-0.06573019770408095,-0.07786639030612363,-0.05335822704081572,-0.0847267538265335,0.0021942283163252085,0.011377519132652836
ES.sg36.TMEM222,0.3221919642857145,0.32861865433673465,0.7600499043367339,0.04706763392857383,0.026060746173468985,-0.040244132653064923,0.004640784438773693,-0.06377366071428447,0.17178284438775648,0.10713354591836755,0.06818424744897733,0.09398494897959253,0.19115022321428654,0.09986431760204084,0.35977426658163125,0.342066294642855,0.28231065051020465,0.3049677933673447,0.25672117346938705,0.1949695471938746,0.2626325255102042,-0.022887659438776353,-0.016381760204083662,0.043679177295917526,-0.10821154336735006,-0.06696202168367549,-0.12891495535714448,-0.06850232780612409,-0.16846454081632523,-0.10737005739795968,0.0,-0.047130229591836326,-0.15389068877551182,-0.01092669005101854,-0.006777359693877827,-0.038784693877552456,0.0069047193877533886,-0.11581281887755246,-0.007769515306122798,-0.01614974489795884,-0.012429017857142455,0.035922544642854604,-0.0716055165816325,-0.11307608418367288,-0.016106983418367804,-0.0746973852040842,-0.042276403061226375,0.020747512755100672
ES.sg7.CBLB,0.1891946109693876,0.2463134885204088,0.7195978635204074,0.010604655612247882,0.04691964285714256,0.04552726403061058,-0.09304719387755256,-0.047710076530611545,0.052283928571430494,0.05432838010204044,0.025749394132651204,0.03289228316326742,0.13773880739795885,0.1622779017857141,0.38260816326530644,0.3074767538265313,0.2964804846938769,0.27172356505101725,0.1695910076530609,0.21120344387755097,0.21305860969387602,-0.08685063775510216,-0.14944005102040947,-0.07247755102040898,-0.055840146683674874,-0.05606249999999946,-0.09630293367346887,-0.0745512436224498,-0.07954783163265056,-0.01226428571428606,-0.047130229591836326,0.0,-0.13597710459183787,0.10427126913265639,0.0008596619897964786,-0.08435704719387616,-0.036459821428570294,-0.05768360969387665,-0.059246556122449334,-0.07245803571428411,-0.1152310586734675,-0.023737308673467794,-0.06834818239795659,-0.007556249999998599,-0.06807777423469474,-0.012654113520410348,-0.015028443877550757,-0.037863903061222004
ES.sg30.SOCS1,0.18001227678571396,0.1500045918367352,0.8061624043367335,-0.07641517857142688,-0.0830017538265313,-0.013923820153063815,-0.0831123405612253,-0.09191584821428656,0.08979378188775655,0.09323667091836718,0.04080924744897807,0.0672161989795903,0.16613147321428556,0.15422994260203993,0.40256176658163056,0.3372162946428574,0.35156533801020373,0.2990865433673431,0.19583211096938768,0.20451173469387385,0.24901377551020154,-0.09453922193877418,-0.14369269770408621,-0.07732082270408114,-0.10037091836735001,-0.1164010841836749,-0.13422120535714477,-0.10418514030612336,-0.1203082908163271,-0.0386559948979599,-0.15389068877551182,-0.13597710459183787,0.0,0.04792799744897991,0.0014757653061217013,-0.08444250637755246,-0.020103093112245674,-0.14475656887755228,-0.1230617028061225,-0.06939349489795887,-0.1062665178571418,-0.006213392857144839,-0.0389539540816326,-0.020343271683673336,-0.07169604591836887,-0.020956760204084546,-0.047640465561226364,-0.027358737244899345
ES.sg31.SOCS1,0.8116715880102063,0.894979528061226,0.3561889030612253,0.49503163265306327,0.36052318239796044,0.2504354910714284,0.2847641581632665,0.21552471301020582,0.08943746811224784,-0.0074555803571403345,0.0048076211734713326,-0.02385261479591705,0.024386096938776802,-0.07858730867346608,0.03192107780612474,0.27102560586734725,0.03950902423469671,0.07882241709183724,0.1212039221938781,0.06458823341836961,0.07116527423469599,0.20066696428571618,0.0758463010204089,0.10224786352041093,0.038164955357142816,0.03534572704081995,-0.05687439413265061,-0.05504457908162941,-0.06303960459183422,-0.019304496173466745,-0.01092669005101854,0.10427126913265639,0.04792799744897991,0.0,-0.06793679846938616,-0.023937882653058296,-0.023503156887754173,-0.08119882015306068,-0.035244579081631144,-0.025698246173465833,-0.08706345663265047,-0.04169626913265034,-0.16037745535713732,-0.061244897959182865,-0.03292892219387511,-0.1261240114795914,-0.046815529336733164,-0.05527286352040406
ES.sg2.BTLA,0.7728256058673466,0.7938163584183666,0.20786635841836976,0.3785403380102075,0.26891938775510305,0.3335254464285704,0.21529317602040976,0.24076154336734668,-0.09574288903061046,-0.11967499999999909,-0.11871804846938794,-0.14663297193877511,-0.08649426020408058,-0.12046610331632479,0.1277797831632661,0.009920248724490932,0.002175542091837457,-0.059131377551024045,-0.03521393494898106,-0.11623743622449112,-0.07614477040816148,0.07092098214285869,0.05148156887754851,-0.07855280612244897,-0.012332589285716011,-0.10323619260203998,-0.06683443877551021,-0.0802608737244892,-0.07017464923469241,-0.018125478316326493,-0.006777359693877827,0.0008596619897964786,0.0014757653061217013,-0.06793679846938616,0.0,-0.15567448979591703,-0.09981163903061052,-0.11678855229591711,-0.11513118622448815,-0.17812704081632447,-0.12088443877551036,-0.13817037627551088,-0.08564374999999735,-0.12046275510204119,-0.093474904336734,-0.14425905612244883,-0.11171932397959239,-0.07644853316326561
ES.sg10.CD5,0.5652651466836751,0.6014402742346956,0.24126996173469628,0.25761112882653237,0.18322142857143042,0.2329868622448963,0.15162334183673565,0.15143233418367608,-0.12322053571428171,-0.12356045918367364,-0.1371660076530592,-0.175480931122447,-0.09217815688775488,-0.08992968749999974,0.10760213647959205,-0.06915271045918203,0.0022619579081641916,-0.00883246173469665,-0.03828845663265312,-0.12405258290816334,-0.04164585459183634,0.005073022959184215,-0.021096077806124214,-0.10023826530612112,-0.04862898596938692,-0.09170602678571171,-0.10765896045918133,-0.09499008290816313,-0.1206413584183661,-0.07088593749999994,-0.038784693877552456,-0.08435704719387616,-0.08444250637755246,-0.023937882653058296,-0.15567448979591703,0.0,-0.09183616071428524,-0.16678807397959083,-0.11032602040816286,-0.14413437500000015,-0.12227771045918168,-0.08230114795918198,-0.06556983418367146,-0.11293727678571308,-0.11914942602040668,-0.11781326530612368,-0.1349610331632647,-0.13951211734693914
ES.sg44.NonTarget.CTRL41,0.5301842474489806,0.6243000000000016,0.4481031249999994,0.2639411670918381,0.20509365433673565,0.1546356505102029,0.14955181760204006,0.17443580994898156,-0.03741549744897732,-0.03256479591836836,-0.021910969387754164,-0.08838214285714052,0.06863156887755117,0.021080038265305134,0.2132212372448965,0.2430570153061229,0.17347168367347088,0.14604288903061047,0.1675900191326516,0.09581808035714268,0.14022324617346982,0.026134311224490503,-0.01862697704081917,-0.08807697704081541,0.11434636479591909,-0.017111926020406898,-0.01660392219387674,-0.035750669642855115,-0.03042225765306128,-0.0691418367346941,0.0069047193877533886,-0.036459821428570294,-0.020103093112245674,-0.023503156887754173,-0.09981163903061052,-0.09183616071428524,0.0,-0.09615178571428373,-0.11271160714285777,-0.14040746173469465,-0.12254610969387514,-0.10823517219387746,-0.09764604591836346,0.011236511479591371,-0.05098501275510081,-0.066741039540819,-0.03852474489795732,-0.06143051658163223
ES.sg41.NonTarget.CTRL198,0.4862651466836727,0.5094918367346928,0.45931527423469376,0.14003300382653272,0.04984486607142813,0.05731029974489665,0.04962021683673434,0.029447959183674044,-0.043784598214282155,-0.04936358418367348,-0.0485550701530606,-0.07250280612244886,0.012037468112245264,-0.039639062499999156,0.20795213647959265,0.20053947704081487,0.13731352040816525,0.152092538265304,0.15628029336734706,0.04463804209183486,0.06651977040816348,-0.02861760204081598,-0.05096014030612572,-0.08331170280612277,-0.031424298469387324,-0.10600602678571214,-0.1238245854591824,-0.1185244579081619,-0.13001948341836567,-0.11167031249999937,-0.11581281887755246,-0.05768360969387665,-0.14475656887755228,-0.08119882015306068,-0.11678855229591711,-0.16678807397959083,-0.09615178571428373,0.0,-0.10697602040816356,-0.14475000000000016,-0.13269489795918332,-0.07991208545918305,-0.1395667091836721,-0.09935290178571421,-0.09305411352040771,-0.12754295280612382,-0.1351532206632644,-0.11875899234693854
ES.sg33.STAT6,0.4699678252551003,0.5177867028061218,0.45463045280612313,0.166060682397962,0.14993816964285678,0.1506145408163242,0.07223695790816365,0.10516626275510355,-0.07566785714285373,-0.07414215561224502,-0.08520395408163317,-0.10096419005101964,-0.004087978316327678,0.007582366071428481,0.2545673150510197,0.18983903061224439,0.1461536989795924,0.08837177933673068,0.04869390943877505,0.038826658163262806,0.04741619897959204,-0.04925554846938596,-0.07213558673469578,-0.10678246173469219,0.005062755102038352,-0.07742209821428503,-0.05795471938775698,-0.08257646683673592,-0.055321492346939394,0.006516741071427745,-0.007769515306122798,-0.059246556122449334,-0.1230617028061225,-0.035244579081631144,-0.11513118622448815,-0.11032602040816286,-0.11271160714285777,-0.10697602040816356,0.0,-0.11248482142856986,-0.1604203443877541,-0.15108753188775736,-0.08322653061224194,0.01641383928571294,-0.06044830994897765,-0.05491214923469734,-0.08990679209183838,-0.10035943877550935
ES.sg16.DGKZ,0.4916813456632667,0.5934111607142878,0.44523772321428545,0.21851795280612407,0.10347512755101995,0.20281712372448624,0.12192547831632794,0.08489384566326486,-0.07082308673469129,-0.0184536352040805,-0.02955605867346911,-0.09850223214285592,0.018038042091838236,-0.01931817602040553,0.18871833545918548,0.17715411352040888,0.09854221938775609,0.10186967474489528,0.04691836734693666,0.050124553571428976,0.06666409438775567,-0.026754528061221805,-0.04912519132653159,-0.09719706632652958,-0.010183099489797343,-0.1018695153061202,-0.11178651147959151,-0.12208638392857019,-0.06981578443877545,-0.08974161352040788,-0.01614974489795884,-0.07245803571428411,-0.06939349489795887,-0.025698246173465833,-0.17812704081632447,-0.14413437500000015,-0.14040746173469465,-0.14475000000000016,-0.11248482142856986,0.0,-0.1342849489795892,-0.136375573979592,-0.0935723852040784,-0.09431951530612004,-0.144584789540815,-0.10906269132653357,-0.07924170918367324,-0.059736543367346684
ES.sg32.STAT6,0.49846926020408056,0.5487803252551018,0.390820950255101,0.21354180484694218,0.13432241709183756,0.14680191326530512,0.06143995535714275,0.0710380102040844,-0.05780860969387369,-0.10199228316326625,-0.09180720663265163,-0.12743150510203982,-0.020284980867346647,-0.07422088647959235,0.19153281250000198,0.16168890306122385,0.10315357142857273,0.05465758928571063,0.054492219387755725,0.07055465561224317,-0.002790178571427049,-0.003383801020406807,-0.09120133928571583,-0.09081227678571402,-0.04178112244897925,-0.07468472576530694,-0.09385015943877661,-0.10807659438775374,-0.08934974489795877,-0.038072448979590945,-0.012429017857142455,-0.1152310586734675,-0.1062665178571418,-0.08706345663265047,-0.12088443877551036,-0.12227771045918168,-0.12254610969387514,-0.13269489795918332,-0.1604203443877541,-0.1342849489795892,0.0,-0.13409234693877714,-0.12611415816326144,-0.06348785076530561,-0.12090937499999832,-0.11002946428571647,-0.10352098214285554,-0.10375331632653051
ES.sg26.PDCD1,0.5774176977040817,0.7206240752551007,0.36969282525510216,0.3090543048469421,0.25790522959183626,0.25923785076530237,0.11714464285714143,0.1879020727040821,-0.08705860969387658,-0.08673447066326467,-0.08497751913265539,-0.08585338010204069,0.004922831632654834,-0.0899271364795915,0.18524062499999872,0.19636077806122287,0.09753794642857017,0.020352901785711808,0.07800940688775526,0.06224996811224415,0.06861294642857096,-0.05951661352040816,-0.029476339285718467,-0.07796227678571555,0.07500637755101991,-0.0054566007653065185,-0.0010939094387740766,-0.053546906887754986,-0.017584119897959383,0.008591613520406938,0.035922544642854604,-0.023737308673467794,-0.006213392857144839,-0.04169626913265034,-0.13817037627551088,-0.08230114795918198,-0.10823517219387746,-0.07991208545918305,-0.15108753188775736,-0.136375573979592,-0.13409234693877714,0.0,-0.0960797831632636,0.0010027742346938595,-0.017924999999998192,-0.11824665178571614,-0.04721160714285588,-0.06885956632653034
ES.sg40.NonTarget.CTRL170,0.5607958864795943,0.6876616390306154,0.42167726403061323,0.281363743622455,0.24535216836735074,0.11628635204081483,0.08866814413265622,0.10938338647959611,-0.026696045918361833,-0.039170344387752465,-0.030091517857140815,-0.04407519132652915,0.022596332908166872,-0.06120832270407739,0.10670475127551349,0.26709365433673504,0.0773176977040837,0.08755921556122459,0.1324735331632656,0.09512346938775629,0.06880363520408395,0.03642563775510688,-0.027366900510203962,-0.015938775510202063,-0.005534183673466586,0.010559088010205997,-0.07502822066326331,-0.11075778061224284,-0.10323405612244585,-0.06573019770408095,-0.0716055165816325,-0.06834818239795659,-0.0389539540816326,-0.16037745535713732,-0.08564374999999735,-0.06556983418367146,-0.09764604591836346,-0.1395667091836721,-0.08322653061224194,-0.0935723852040784,-0.12611415816326144,-0.0960797831632636,0.0,-0.07167372448979492,-0.056159311224485364,-0.1273184630102051,-0.12757091836734524,-0.09592512755101801
ES.sg25.MEF2D,0.6164206313775491,0.6880926339285729,0.3964160714285718,0.2819197385204095,0.15476441326530477,0.20844234693877262,0.16649288903061255,0.08447844387755055,0.07277557397959633,-0.0018924744897965695,-0.032413647959185,-0.02404575892857075,0.037814827806124995,-0.05343357780612301,0.132141996173468,0.128776211734694,0.055779942602042,0.09520583545918271,0.045338903061223235,0.041635714285712666,0.041754942602040046,0.120959757653063,0.06304378188775495,0.04002659438775602,-0.10645943877551112,-0.061002104591837636,-0.13436597576530573,-0.10471897321428614,-0.0976405612244875,-0.07786639030612363,-0.11307608418367288,-0.007556249999998599,-0.020343271683673336,-0.061244897959182865,-0.12046275510204119,-0.11293727678571308,0.011236511479591371,-0.09935290178571421,0.01641383928571294,-0.09431951530612004,-0.06348785076530561,0.0010027742346938595,-0.07167372448979492,0.0,-0.09224550382653085,-0.13141715561224743,-0.0716992984693885,-0.047625382653061266
ES.sg39.TNFRSF9,0.5896678571428566,0.5419804846938785,0.3878211096938795,0.23842790178571605,0.2073163265306146,0.21976769770407856,0.14656667729591888,0.14465848214286048,-0.01641001275509879,-0.03065306122448952,-0.018014859693876062,-0.06289853316326344,-0.026370758928571547,0.0068089604591854425,0.19731890943877772,0.09255312500000201,0.053584980867348975,0.04831868622448887,0.0037705038265301027,0.0005813775510183916,0.04589279336734897,0.059255420918368884,-0.050060554846940164,-0.04254805484693591,-0.07019190051020274,-0.1305861288265291,-0.08037656249999792,-0.115226434948978,-0.08371989795918289,-0.05335822704081572,-0.016106983418367804,-0.06807777423469474,-0.07169604591836887,-0.03292892219387511,-0.093474904336734,-0.11914942602040668,-0.05098501275510081,-0.09305411352040771,-0.06044830994897765,-0.144584789540815,-0.12090937499999832,-0.017924999999998192,-0.056159311224485364,-0.09224550382653085,0.0,-0.11636836734694178,-0.05140519770408147,-0.07145940688775454
ES.sg4.C10orf54,0.6405102678571399,0.6923432079081628,0.3390244579081596,0.3284156249999999,0.25467592474489464,0.24675542091836355,0.1346044005102005,0.15175089285714094,-0.012297289540816436,-0.0637340880102073,-0.05450994897959305,-0.08151862244898034,0.006199776785711819,-0.08779862882653156,0.11069882015305943,0.13908147321428466,0.042833641581632165,0.05395484693876895,0.0314832270408143,0.0008534757653020364,0.01852270408162937,0.05505876913265162,0.0145427933673421,-0.04232439413265432,-0.005468239795922258,-0.11983434311224705,-0.08375915178571702,-0.13437777423469655,-0.12508842474489867,-0.0847267538265335,-0.0746973852040842,-0.012654113520410348,-0.020956760204084546,-0.1261240114795914,-0.14425905612244883,-0.11781326530612368,-0.066741039540819,-0.12754295280612382,-0.05491214923469734,-0.10906269132653357,-0.11002946428571647,-0.11824665178571614,-0.1273184630102051,-0.13141715561224743,-0.11636836734694178,0.0,-0.10480184948979776,-0.128262308673472
ES.sg28.RASA2,0.6538265625000008,0.6785782525510218,0.254876690051022,0.2886959821428583,0.3055750318877539,0.19297015306122134,0.14575663265306105,0.1567359375000006,-0.041412244897955475,-0.11345060586734768,-0.10233271683673628,-0.09067264030612066,-0.1075136160714294,-0.08748389668367196,0.1262588647959184,0.06204620535714156,0.04091868622449013,0.019808641581631647,0.0640057716836715,-0.01442866709183832,-0.03287506377551175,0.06256568877551061,0.0306575255102004,-0.00950028698979466,-0.05904725765306296,-0.03632429846938834,-0.06762879464285554,-0.10670679209183653,-0.08361588010203924,0.0021942283163252085,-0.042276403061226375,-0.015028443877550757,-0.047640465561226364,-0.046815529336733164,-0.11171932397959239,-0.1349610331632647,-0.03852474489795732,-0.1351532206632644,-0.08990679209183838,-0.07924170918367324,-0.10352098214285554,-0.04721160714285588,-0.12757091836734524,-0.0716992984693885,-0.05140519770408147,-0.10480184948979776,0.0,-0.09734757653061266
ES.sg34.TCEB2,0.6537504783163257,0.7184959183673474,0.28926310586734694,0.33530427295918486,0.32532707270408245,0.23003781887754826,0.21630086096938683,0.17387547831632766,-0.08900395408162964,-0.06752356505102064,-0.04688692602040767,-0.09622372448979277,-0.06381313775510122,-0.0027084183673444784,0.013824968112245983,0.08137324617347019,0.03976760204081842,0.02893568239795563,0.007956249999999443,-0.05232662627551221,-0.028579272959182944,0.09653335459183765,0.04637675382652873,0.015040816326532536,0.017857908163264824,-0.1004300701530596,-0.05459237882652879,-0.07384693877550852,-0.09467946428571317,0.011377519132652836,0.020747512755100672,-0.037863903061222004,-0.027358737244899345,-0.05527286352040406,-0.07644853316326561,-0.13951211734693914,-0.06143051658163223,-0.11875899234693854,-0.10035943877550935,-0.059736543367346684,-0.10375331632653051,-0.06885956632653034,-0.09592512755101801,-0.047625382653061266,-0.07145940688775454,-0.128262308673472,-0.09734757653061266,0.0
