,Tcrlibrary_ZAP70_2,Tcrlibrary_JUNB_3,Tcrlibrary_EGR4_2,Tcrlibrary_JUN_3,Tcrlibrary_EGR1_2,Tcrlibrary_NFKB1_3,Tcrlibrary_NFATC3_1,Tcrlibrary_NFKB1_2,Tcrlibrary_NFATC1_3,Tcrlibrary_BACH2_2,Tcrlibrary_PTPN11_2,Tcrlibrary_PTPN6_1,Tcrlibrary_NFKB2_1,Tcrlibrary_NR4A1_1,Tcrlibrary_NR4A1_2,Tcrlibrary_JUND_2,Tcrlibrary_DOK2_1,Tcrlibrary_JUND_3,Tcrlibrary_REL_2,Tcrlibrary_NFKB1_1,Tcrlibrary_BACH2_3,Tcrlibrary_FOS_1,Tcrlibrary_RELB_1,Tcrlibrary_FOS_3,Tcrlibrary_EGR2_2,Tcrlibrary_LAT_1,Tcrlibrary_JUNB_1,Tcrlibrary_NFATC1_1,Tcrlibrary_EGR1_3,Tcrlibrary_JUND_1,control,Tcrlibrary_JUN_2,Tcrlibrary_JUNB_2,Tcrlibrary_RUNX2_1,Tcrlibrary_EGR3_1,Tcrlibrary_BACH2_1,Tcrlibrary_NR4A1_3,Tcrlibrary_RUNX2_3,Tcrlibrary_NFATC1_2,Tcrlibrary_DOK2_3,Tcrlibrary_FOS_2,Tcrlibrary_RUNX2_2,Tcrlibrary_PTPN6_2,Tcrlibrary_RELA_3,Tcrlibrary_EGR1_1
Tcrlibrary_BACH2_3,0.6502885841836719,0.3453317920918373,0.5087431441326533,0.3621799744897949,0.13812302295918322,0.12810688775510037,0.04793992346938758,-0.17287066326530365,0.013265688775508266,-0.07873667091836722,-0.07364209183673331,-0.01645408163265394,0.026228316326530887,-0.03567952806122321,0.07020771683673388,-0.00866007653061196,0.012443144132653572,-0.008533514030613532,0.07720471938775475,-0.04856734693877662,0.0,0.07456224489795993,0.0353077806122446,0.19414279336734452,0.05620561224489862,0.14571192602040917,0.21995382653061135,0.20479001913265193,0.13109276147959292,0.20810880102040663,0.01981568877550899,0.12434244260203897,0.3168433673469391,0.08975589923469407,0.21830197704081655,0.16232589285714027,0.10304119897959296,0.1487415816326525,0.059392761479589495,0.118819068877551,0.1116782525510196,0.14426144770408023,0.04059716198979402,0.16317174744897933,0.2146954081632675
Tcrlibrary_FOS_1,0.5159820790816312,0.32788153698979805,0.6014147640306113,0.4654578443877586,0.1432258928571457,0.12919725765306111,0.07353029336734807,-0.013374043367344157,-0.04504706632653033,-0.04894630102040942,-0.1314704719387727,-0.13391683673469146,-0.03530318877550975,0.06896084183673601,0.015629336734695798,-0.022775956632649752,0.1179553890306142,0.1253756058673492,0.07076071428571673,0.11150427295918419,0.07456224489795993,0.0,-0.045117474489796194,0.20395503826530792,0.02210535714285733,-0.02195707908163058,0.17998482142857242,0.18744601403061445,0.2806925063775534,0.3455147959183691,0.04511230867347216,0.1486359375000017,0.14419311224489917,0.27792595663265374,0.20168609693877748,0.1619068877551033,0.136540943877554,0.10685382653061204,0.17993313137755074,0.03013443877551225,0.2024498724489785,0.21332369260204231,0.18531878188775686,0.01448399234693909,0.15638890306122732
Tcrlibrary_RELB_1,0.6668119897959173,0.3900301977040801,0.43455404974489653,0.3555627551020404,0.06132455357142774,0.08800529336734542,0.01876957908163135,-0.054500382653058566,-0.009598405612246452,-0.09884764030612381,-0.0676280612244895,-0.05782755102040937,-0.07646077806122342,0.12183762755102201,-0.01606887755102271,-0.03826479591836929,0.1139884247448979,0.12905239158163262,0.04264062500000243,0.07589980867346924,0.0353077806122446,-0.045117474489796194,0.0,0.2750880739795907,0.13465714285714192,0.10398533163265355,0.23824598214285686,0.2627852997448965,0.2864911670918371,0.3672572066326545,0.04453909438775305,0.11121584821428421,0.20094177295918314,0.2306652423469373,0.16712225765306066,0.0932805484693855,0.1510052295918367,0.14515561224489737,0.06973179209183478,0.08574247448979833,0.19266728316326187,0.18783172831632555,0.33411744260204124,-0.032261096938775324,0.05518443877550894
Tcrlibrary_FOS_3,0.10472044005101644,0.018719897959183385,0.3543765624999988,0.35141651785714245,0.2844533163265286,0.35603093112244544,0.3481420918367366,0.08829088010204345,0.06800223214285595,0.06506549744897683,0.1256257015306108,0.08078246173469417,0.03897735969387739,0.02867576530612226,0.1524880102040811,0.12982646683673416,0.2179953124999976,0.2109124043367352,0.13829751275510205,0.24016294642857083,0.19414279336734452,0.20395503826530792,0.2750880739795907,0.0,-0.06641409438775625,-0.0415921556122445,0.14860286989795846,0.19652656249999723,0.09968555484693908,0.12573596938775644,0.03648035714285669,0.08540086096938637,0.034226785714286834,0.1013690051020415,0.1504978954081615,0.0984530612244896,-0.0033378826530601202,0.005728124999997419,0.024016804846937134,0.07199311224489868,0.03873042091836609,0.05072767857142857,0.09101495535714221,0.32429266581632454,0.5895350765306109
Tcrlibrary_EGR2_2,0.2340285714285688,0.06554365433673226,0.3779425063775488,0.27919183673469306,0.28539738520407987,0.23651249999999813,0.2644205357142848,-0.02335567602040456,0.0055916135204086,-0.0076716836734718186,0.05705414540816456,-0.049217219387754696,-0.04933169642857038,-0.015937978316326706,0.16207895408163253,0.05540491071428555,0.12817688137754857,0.10198772321428606,0.0269228316326533,0.11661482780612253,0.05620561224489862,0.02210535714285733,0.13465714285714192,-0.06641409438775625,0.0,-0.10278871173469462,0.1584469387755103,0.16436125637754984,0.08006556122449027,0.1486362882653065,-0.04572088647959305,0.06162617984693597,0.0621271045918359,0.06258182397959011,0.12509665178571439,0.11616275510203877,0.0031936862244883457,0.04718156887755143,0.037357748724488715,-0.0035565688775509585,0.02676511479591781,0.07850143494897743,0.09497464923469323,0.14577735969387895,0.47605727040816426
Tcrlibrary_LAT_1,0.14829269770407905,0.03758121811224591,0.3266894451530611,0.33163877551020526,0.22882869897959068,0.23113131377550644,0.20124872448979758,0.040047512755103654,0.013990114795918274,0.02390025510204019,0.012822959183676375,-0.10316090561224556,-0.0201722576530603,0.054441772959185286,0.06288526785714232,0.11236747448979756,0.12201444515306115,0.1172721619897974,-0.01197397959183455,0.15939770408163056,0.14571192602040917,-0.02195707908163058,0.10398533163265355,-0.0415921556122445,-0.10278871173469462,0.0,0.2796126275510211,0.28855819515306,0.18400625000000126,0.19980197704081704,-0.049447385204080874,0.08631061862244671,0.014749043367348946,0.14980688775510131,0.06967640306122469,0.092575318877552,6.562499999951399e-05,0.02517850765306129,0.06246406250000014,-0.031028380102039677,0.041755803571428274,0.08571712372448914,0.21408721301020428,0.10928054846938906,0.375735459183673
Tcrlibrary_JUNB_1,0.4156377232142816,0.1787340561224493,0.47856259566326287,0.2612619260204081,0.2182799744897963,0.0891419642857123,0.23523124999999823,0.16339566326530708,0.14801951530612278,0.0995015306122422,0.14137735969387677,0.080199744897957,0.009360267857141835,0.036280548469386886,0.12309279336734669,0.04630312499999789,0.2332907206632644,0.0927484374999974,0.382192920918369,0.25503022959183497,0.21995382653061135,0.17998482142857242,0.23824598214285686,0.14860286989795846,0.1584469387755103,0.2796126275510211,0.0,0.004512595663262786,0.0345200255102025,0.13740794005101975,0.042932015306123006,0.05601658163264922,0.1282331313775522,0.11296753826530548,0.1122073660714289,0.15634846938775304,0.0926387755102045,0.04780478316326331,0.06124971301020388,0.10436039540816466,0.15231332908163076,0.08415746173469074,0.2265291135204084,0.3998411989795905,0.3411523596938757
Tcrlibrary_NFATC1_1,0.36645672831632403,0.22259524872448821,0.3471456632653034,0.33420436862244784,0.025413042091836147,0.14954690688775152,0.13636744260204203,0.1544381058673494,0.19860570790816112,0.09706272321428244,0.12421355229591846,0.10165468749999995,0.07040583545918366,0.006715178571429448,0.02704461096938715,0.0976455676020418,0.12869253826530525,0.0732658801020385,0.29013223852041037,0.23094454719387691,0.20479001913265193,0.18744601403061445,0.2627852997448965,0.19652656249999723,0.16436125637754984,0.28855819515306,0.004512595663262786,0.0,0.0538671556122452,0.025351945153060385,-0.0040630420918361665,0.18397464923469187,0.0675208864795902,0.06977560586734732,0.129573246173468,0.1042534119897951,0.19351871811224441,0.12038160076530602,0.04121403061224527,0.06718721301020558,0.04514014668367139,0.027695216836734815,0.14120124362244724,0.4994898915816304,0.22710105229591981
Tcrlibrary_EGR1_3,0.44740634566326243,0.135216741071428,0.30119528061224266,0.26306961096938863,0.1728751594387763,0.10681214923469007,0.2033889349489808,0.09085022321428937,0.1245959502551024,0.12207327806122237,0.15621004464285626,0.08594492984694035,0.051774202806122105,-0.023843016581633236,0.14537860331632757,0.05847643494898058,0.10564059311224483,0.033306122448980346,0.2288381058673501,0.13659885204081412,0.13109276147959292,0.2806925063775534,0.2864911670918371,0.09968555484693908,0.08006556122449027,0.18400625000000126,0.0345200255102025,0.0538671556122452,0.0,-0.11142031249999995,-0.054139987244898435,0.10708207908163203,0.05770175382652987,0.0035627232142854126,0.04735411352040941,0.11476396683673329,0.05752771045918337,0.07734684311224527,0.048585522959182725,0.07658683035714553,0.07274601403060998,0.026985459183672234,0.1481102359693871,0.38867075892857095,0.37190066964285684
Tcrlibrary_JUND_1,0.3247333227040805,0.06521871811224678,0.21165975765305944,0.2672247130102061,0.09322244897959209,0.14843756377550932,0.2618049744897988,0.141085012755104,0.23503073979591882,0.1774158801020409,0.20445108418367397,0.13463284438775602,0.09855899234693943,0.022837085459185502,0.1181008928571412,0.0548268494897961,0.12908163265305994,0.06472528698979652,0.30895102040816447,0.18980395408163275,0.20810880102040663,0.3455147959183691,0.3672572066326545,0.12573596938775644,0.1486362882653065,0.19980197704081704,0.13740794005101975,0.025351945153060385,-0.11142031249999995,0.0,-0.028247385204080544,0.12877311862244945,0.009477168367347133,0.010599075255100843,0.05422952806122616,0.019240943877550265,0.07008281249999904,0.06528475765306219,0.04658593749999973,0.06743724489796321,-0.04876294642857282,-0.06480162627551067,0.24124658801020438,0.5559992984693878,0.4018448341836738
control,0.24643396045918387,-0.04012751913265333,0.10012758290816315,0.1344737882653071,-0.06433941326530679,0.066663201530611,-0.014238137755102187,-0.07023309948979417,0.03848450255102165,-0.015408482142856172,-0.030292028061223775,-0.07961964285714096,-0.045687244897958834,-0.07199196428571142,-0.07871096938775679,-0.057881887755099726,-0.04069116709183618,-0.0785928252551038,0.007432908163266916,0.05334834183673287,0.01981568877550899,0.04511230867347216,0.04453909438775305,0.03648035714285669,-0.04572088647959305,-0.049447385204080874,0.042932015306123006,-0.0040630420918361665,-0.054139987244898435,-0.028247385204080544,0.0,0.06617688137755096,-0.0920846938775508,-0.0367018494897966,-0.04471670918367465,-0.05398654336734765,-0.0775431122448964,-0.03984585459183876,-0.07687904974489967,-0.0999746173469358,-0.10060293367347128,-0.06737598852040882,0.0915159757653079,0.2510874362244895,0.16384859693877551
Tcrlibrary_JUN_2,0.3649435267857104,0.09656954719387656,0.2566324617346911,0.1418911670918348,0.1851373405612211,0.11347433035713728,0.240922991071427,-0.0011500956632630732,0.07908938137754973,0.013805771683671253,0.04601597576530558,0.0016071109693864827,-0.11391986607143068,0.06312697704081671,0.1740595344387721,0.10302299107142865,0.16413558673469097,0.14176517857142557,0.23912841198979606,0.13538759566326242,0.12434244260203897,0.1486359375000017,0.11121584821428421,0.08540086096938637,0.06162617984693597,0.08631061862244671,0.05601658163264922,0.18397464923469187,0.10708207908163203,0.12877311862244945,0.06617688137755096,0.0,0.05745143494897853,0.009132716836733223,-0.024118080357144578,0.009180835459179804,0.06983676658163063,0.0005340242346925095,-0.06230542091837066,0.0655958864795938,0.03888319515305838,-0.0430836096938787,0.2945989795918358,0.24443294005101812,0.3548409757653044
Tcrlibrary_JUNB_2,0.16737570153060943,-0.09464046556122518,0.07489276147959245,0.11460771683673521,0.01199139030612173,0.24193463010204042,0.2175551658163286,0.13001332908163654,0.1829028061224509,0.13023482142857112,0.17485440051020618,0.026842410714287723,0.03134043367347239,0.10650602678571452,-0.001195790816327147,0.07125829081632773,0.21137401147959345,0.17489422831632773,0.1870230867346958,0.3562510204081626,0.3168433673469391,0.14419311224489917,0.20094177295918314,0.034226785714286834,0.0621271045918359,0.014749043367348946,0.1282331313775522,0.0675208864795902,0.05770175382652987,0.009477168367347133,-0.0920846938775508,0.05745143494897853,0.0,0.08058520408163261,-0.10816090561224279,-0.010105739795919888,-0.007652933673467643,-0.047071301020407574,-0.002654496173468246,-0.014362563775506487,-0.07812213010203983,-0.03068268494897808,0.3863874043367357,0.4159307397959182,0.3728044005102049
Tcrlibrary_RUNX2_1,0.3186491709183663,-0.022082621173469263,0.005080293367345945,0.056681186224489366,0.1151617346938778,0.14641434948979182,0.21959738520408223,0.06238367346938922,0.1455012755102043,0.13306454081632602,0.20769974489795828,0.041000255102041194,0.040067028061224974,-0.024283003826530702,0.11189330357142957,0.1355786352040802,0.10122248086734764,-0.004502614795919513,0.215165306122449,0.14357761479591602,0.08975589923469407,0.27792595663265374,0.2306652423469373,0.1013690051020415,0.06258182397959011,0.14980688775510131,0.11296753826530548,0.06977560586734732,0.0035627232142854126,0.010599075255100843,-0.0367018494897966,0.009132716836733223,0.08058520408163261,0.0,-0.04042024872448913,0.07917397959183425,0.04478616071428654,0.057933418367346334,-0.06083258928571489,-0.010673469387754153,-0.014642410714285958,-0.09810296556122466,0.20841399872448996,0.5126354591836737,0.35419036989796027
Tcrlibrary_EGR3_1,0.2836155612244884,-0.07338498086734901,-0.02359550382653275,-0.07130554846938608,0.0964437500000006,0.02702136479591566,0.10042002551020524,0.07206256377551412,0.19753954081632585,0.14093718112244602,0.18677863520408344,-0.025486479591835476,0.008580293367348446,0.07084744897959183,-0.01572155612245041,0.07685127551020265,0.11533574617346787,0.008162213010201924,0.2281535714285745,0.24904713010204027,0.21830197704081655,0.20168609693877748,0.16712225765306066,0.1504978954081615,0.12509665178571439,0.06967640306122469,0.1122073660714289,0.129573246173468,0.04735411352040941,0.05422952806122616,-0.04471670918367465,-0.024118080357144578,-0.10816090561224279,-0.04042024872448913,0.0,-0.051350255102040165,-0.05118182397959359,-0.09261581632653204,-0.06689276147959333,-0.09266020408163023,-0.026829145408164834,-0.10788657525510281,0.43632726403061284,0.43382059948979723,0.2909442602040837
Tcrlibrary_BACH2_1,0.28589885204081433,0.01977643494898018,0.1648065369897953,0.1341777423469388,-0.0037104591836740752,0.05315153061224187,0.042190816326529657,0.022864604591838145,0.17796658163265278,0.0196673469387747,0.04451505102040976,0.000184311224488809,-0.02020829081632769,0.06630573979591858,-0.02926951530612243,-0.05794980867346844,0.0168565369897955,0.04744862882652967,0.22770561224490038,0.1835085459183663,0.16232589285714027,0.1619068877551033,0.0932805484693855,0.0984530612244896,0.11616275510203877,0.092575318877552,0.15634846938775304,0.1042534119897951,0.11476396683673329,0.019240943877550265,-0.05398654336734765,0.009180835459179804,-0.010105739795919888,0.07917397959183425,-0.051350255102040165,0.0,0.04713584183673447,-0.0731325255102071,-0.08123447066326506,-0.03901128826530531,-0.017789604591840202,-0.01585640943877742,0.37966992984693704,0.26518514030612117,0.1936963010204078
Tcrlibrary_NR4A1_3,0.2268735331632623,0.01827455357142682,0.19018434311224475,0.04920554846938785,0.18719859693877616,0.07549496173469272,0.1608373724489791,0.0032924107142875414,0.07032251275510149,0.13136077806122515,0.14485848214285646,-0.06446600765306165,0.029994515306121627,0.050286670918367804,0.05913954081632511,0.01548424744897936,0.07144059311224638,0.029695184948980824,0.06810216836734995,0.11798010204081599,0.10304119897959296,0.136540943877554,0.1510052295918367,-0.0033378826530601202,0.0031936862244883457,6.562499999951399e-05,0.0926387755102045,0.19351871811224441,0.05752771045918337,0.07008281249999904,-0.0775431122448964,0.06983676658163063,-0.007652933673467643,0.04478616071428654,-0.05118182397959359,0.04713584183673447,0.0,-0.02002971938775744,-0.034950414540816155,-0.10266785714285653,-0.04590242346938922,-0.015709853316328903,0.21460086096938724,0.33393169642857323,0.3305241071428586
Tcrlibrary_RUNX2_3,0.2065848533163237,-0.041076626275511785,0.20768472576530606,0.02106530612244839,0.18068647959183615,0.0797734693877512,0.07620025510204265,0.0883802933673472,0.06769477040816341,0.06129866071428225,0.07942136479591788,-0.04053124999999902,-0.009386352040817059,0.02526830357142984,-0.04377882653061249,-0.016809119897958524,0.0605472257653048,0.08767681760204127,0.15737755102041007,0.14263673469387506,0.1487415816326525,0.10685382653061204,0.14515561224489737,0.005728124999997419,0.04718156887755143,0.02517850765306129,0.04780478316326331,0.12038160076530602,0.07734684311224527,0.06528475765306219,-0.03984585459183876,0.0005340242346925095,-0.047071301020407574,0.057933418367346334,-0.09261581632653204,-0.0731325255102071,-0.02002971938775744,0.0,-0.0998969068877571,-0.11015184948979417,0.04897920918367049,-0.03529072066326755,0.30017311862244966,0.27693207908163053,0.32299636479591776
Tcrlibrary_NFATC1_2,0.201306345663264,0.0021620535714284017,0.13343278061224417,0.0033446109693890946,0.07802828443877452,-0.0037659757653099035,0.06698893494897895,0.02435334821428725,0.07556157525510088,0.022277965561222857,0.047694419642857255,-0.020720695153061186,-0.04263048469387698,-0.022702391581631787,-0.052071396683675886,0.016507684948978252,-0.000726594387757018,0.02859049744897746,0.12491623086734904,0.10684103954081614,0.059392761479589495,0.17993313137755074,0.06973179209183478,0.024016804846937134,0.037357748724488715,0.06246406250000014,0.06124971301020388,0.04121403061224527,0.048585522959182725,0.04658593749999973,-0.07687904974489967,-0.06230542091837066,-0.002654496173468246,-0.06083258928571489,-0.06689276147959333,-0.08123447066326506,-0.034950414540816155,-0.0998969068877571,0.0,-0.09950691964285419,-0.03454148596938822,-0.13364422831632616,0.24732117346938765,0.29108013392857224,0.18897566964285595
Tcrlibrary_DOK2_3,0.20784202806122565,-0.00767413903061076,0.0889997130102067,-0.029354081632652296,0.12781709183673584,-0.011695918367347957,0.02364024234694284,0.017823405612249488,0.04965038265306454,0.09782614795918398,0.06848322704081866,-0.11880063775510052,0.004559885204082903,-0.010341709183672165,-0.05721071428571456,-0.04532850765306051,-0.02210966198979314,-0.049311320153060834,0.017564413265310108,0.05106422193877691,0.118819068877551,0.03013443877551225,0.08574247448979833,0.07199311224489868,-0.0035565688775509585,-0.031028380102039677,0.10436039540816466,0.06718721301020558,0.07658683035714553,0.06743724489796321,-0.0999746173469358,0.0655958864795938,-0.014362563775506487,-0.010673469387754153,-0.09266020408163023,-0.03901128826530531,-0.10266785714285653,-0.11015184948979417,-0.09950691964285419,0.0,-0.00916517857142729,-0.03921323341836569,0.2309131058673497,0.305106441326533,0.18605197704081888
Tcrlibrary_FOS_2,0.23674496173469173,-0.04473683035714515,0.07843389668367173,0.21670510204081594,-0.0263268494897968,0.16510389030611883,0.14065880102040929,-0.01955178571428462,0.12023769132652973,0.09007595663264922,0.11135178571428561,-0.009482079081633898,0.021109693877551905,0.07346747448979585,0.043532844387751624,0.06650567602040702,0.08965577168367034,0.002041613520407992,0.13456422193877415,0.12374528061224233,0.1116782525510196,0.2024498724489785,0.19266728316326187,0.03873042091836609,0.02676511479591781,0.041755803571428274,0.15231332908163076,0.04514014668367139,0.07274601403060998,-0.04876294642857282,-0.10060293367347128,0.03888319515305838,-0.07812213010203983,-0.014642410714285958,-0.026829145408164834,-0.017789604591840202,-0.04590242346938922,0.04897920918367049,-0.03454148596938822,-0.00916517857142729,0.0,-0.09269936224489861,0.2650004145408147,0.4385156249999991,0.2423830357142851
Tcrlibrary_RUNX2_2,0.19503596938775303,-0.06021769770408447,0.0678811543367317,0.09884142219387648,0.12353134566326318,0.035449585459179644,0.16092949617346974,0.04683765943877738,0.07358963647959094,0.06983727678571405,0.1378537308673451,0.028369866071429328,-0.013350860969387313,-0.00751026785714437,0.0099410395408146,0.06857012117346883,0.0620264668367323,0.008232621173467791,0.177300542091837,0.13368160076530344,0.14426144770408023,0.21332369260204231,0.18783172831632555,0.05072767857142857,0.07850143494897743,0.08571712372448914,0.08415746173469074,0.027695216836734815,0.026985459183672234,-0.06480162627551067,-0.06737598852040882,-0.0430836096938787,-0.03068268494897808,-0.09810296556122466,-0.10788657525510281,-0.01585640943877742,-0.015709853316328903,-0.03529072066326755,-0.13364422831632616,-0.03921323341836569,-0.09269936224489861,0.0,0.2596273596938783,0.46670194515306207,0.33120060586734823
Tcrlibrary_PTPN6_2,0.5405544961734687,0.4318414540816313,0.7147434311224483,0.6614677614795923,0.34555143494897855,0.41496342474489545,0.34646208545918533,0.0804671237244925,0.10322066326530788,0.07224486607142921,0.043280070153061345,0.20287433035714209,0.15352235331632613,-0.0013292410714278446,0.2827611288265288,0.1916370854591829,0.10550593112244755,0.1727995854591846,0.12415500637755272,0.07217044005101947,0.04059716198979402,0.18531878188775686,0.33411744260204124,0.09101495535714221,0.09497464923469323,0.21408721301020428,0.2265291135204084,0.14120124362244724,0.1481102359693871,0.24124658801020438,0.0915159757653079,0.2945989795918358,0.3863874043367357,0.20841399872448996,0.43632726403061284,0.37966992984693704,0.21460086096938724,0.30017311862244966,0.24732117346938765,0.2309131058673497,0.2650004145408147,0.2596273596938783,0.0,0.3787501594387752,0.5425831951530622
Tcrlibrary_RELA_3,0.8039478316326516,0.6263597895408157,0.9333992665816311,0.7283735969387752,0.38685414540816154,0.2547786352040795,0.18920229591836701,0.07536358418367506,0.035206186224490565,-0.0574961734693904,0.015414030612245,0.007205165816326797,-0.00924993622449044,0.22097034438775687,0.2625013392857145,0.09040542091836912,0.21926801658163164,0.29250698341836845,0.2260045918367357,0.14563565051020433,0.16317174744897933,0.01448399234693909,-0.032261096938775324,0.32429266581632454,0.14577735969387895,0.10928054846938906,0.3998411989795905,0.4994898915816304,0.38867075892857095,0.5559992984693878,0.2510874362244895,0.24443294005101812,0.4159307397959182,0.5126354591836737,0.43382059948979723,0.26518514030612117,0.33393169642857323,0.27693207908163053,0.29108013392857224,0.305106441326533,0.4385156249999991,0.46670194515306207,0.3787501594387752,0.0,0.24991090561224638
Tcrlibrary_EGR1_1,0.801633992346936,0.5801772002551022,0.5250885522959194,0.5372410076530638,0.011143431122448533,0.06857417091836737,-0.015011543367347002,0.19918411989796247,0.19829547193877595,0.16169623724489846,0.05425644132653318,0.0711350765306129,0.18354872448979798,0.2465315051020429,0.04060312499999874,0.0817447066326551,0.15486667729591908,0.060411894132654353,0.3698126275510223,0.23004056122448802,0.2146954081632675,0.15638890306122732,0.05518443877550894,0.5895350765306109,0.47605727040816426,0.375735459183673,0.3411523596938757,0.22710105229591981,0.37190066964285684,0.4018448341836738,0.16384859693877551,0.3548409757653044,0.3728044005102049,0.35419036989796027,0.2909442602040837,0.1936963010204078,0.3305241071428586,0.32299636479591776,0.18897566964285595,0.18605197704081888,0.2423830357142851,0.33120060586734823,0.5425831951530622,0.24991090561224638,0.0
