,STAT1g2,IFNGR1g2,IFNGR2g2,IFNGR1g4,JAK2g2,IFNGR2g3,STAT1g1,JAK2g3,IFNGR2g4,STAT1g3,JAK2g1,IFNGR1g3,IFNGR2g1,IFNGR1g1,JAK2g4,SMAD4g4,IRF7g2,IRF1g1,IRF1g2,STAT2g1,STAT2g3,POU2F2g2,IRF7g4,STAT2g2,STAT2g4,PDCD1LG2g3,PDCD1LG2g2,IRF7g3,CAV1g3,CD86g3,CD86g4,TNFRSF14g1,ETV7g2,MARCH8g4,PDCD1LG2g1,NFKBIAg1,UBE2L6g4,CUL3g2,POU2F2g3,STAT5Ag1,CMTM6g3,BRD4g4,STAT3g4,ATF2g2,NFKBIAg2,CUL3g1,BRD4g3,CD86g1,ATF2g1,CAV1g2,STAT3g1,CAV1g4,CMTM6g2,UBE2L6g2,NFKBIAg3,STAT3g2,POU2F2g1,ATF2g4,IRF7g1,ETV7g4,CMTM6g1,CAV1g1,STAT5Ag4,control,STAT5Ag2,TNFRSF14g3,UBE2L6g1,MARCH8g1,MARCH8g2,CD86g2,TNFRSF14g2,STAT5Ag3,ETV7g3,STAT3g3,PDCD1LG2g4,ATF2g3,ETV7g1,MARCH8g3,SMAD4g2,SMAD4g1,SMAD4g3,BRD4g1,IRF1g4,IRF1g3
JAK2g1,0.8040056760204095,0.8024682397959175,0.2657751913265294,0.18843073979591907,0.03973909438775536,0.26505676020408586,0.4064188137755167,-0.018407206632652162,0.049813265306124066,0.35208482142856923,0.0,0.5334945153061206,0.07181836734694258,0.5064320153061246,0.39343022959183926,3.0074589285714275,4.1123151785714285,2.735474170918369,2.5443816964285695,3.012907844387758,3.008739158163266,2.693951913265309,2.6451523596938777,2.5507205994897966,2.367439540816328,3.4923888392857165,3.7030561224489773,2.1150270408163294,2.6044424744897974,2.216614094387758,2.262546237244898,2.3364510204081625,2.326983163265311,2.36460197704082,2.394347193877554,3.4470506377551047,3.1849626275510197,3.4279207908163265,3.2944071428571426,3.3249955994897995,3.3280800382653055,3.3276047193877574,2.5750127551020405,3.069091581632655,2.9432931760204113,3.1735358418367348,3.3325559948979624,3.214539540816329,3.179963647959184,3.0337609693877567,3.1251107780612237,3.0446928571428593,3.200994642857143,3.093945854591837,3.224174744897958,3.3372525510204127,2.9789066964285738,3.1320468750000003,3.0579193239795934,2.869638647959185,2.521162818877553,2.724918367346941,2.743099234693883,3.0558437499999975,2.774430357142858,2.575713456632652,2.7171158801020425,2.7706841836734704,2.733349744897957,2.8334105867346935,2.6959093112244936,2.820179209183671,2.9120404336734715,2.8592869260204097,2.763802933673471,2.579197959183677,2.8146439413265334,2.850557015306123,3.675373915816323,4.047222640306124,4.029165561224495,4.560005484693878,3.5561439413265283,2.444252487244899
IFNGR1g3,1.4697498724489826,1.109296811224489,0.6545881377551055,0.5897374362244925,0.11409266581632593,0.23322283163265212,0.5956442602040841,0.0979994897959191,0.8548387117346934,0.8976133928571421,0.5334945153061206,0.0,0.12270943877550877,-0.11717378826530478,-0.04357244897959234,4.350443749999997,5.423053124999999,3.772199617346935,3.6825508928571438,4.2848676658163285,4.441167729591836,3.8104211096938805,3.804652806122448,3.7255304209183677,3.7071868622448996,4.706608035714286,4.48228156887755,3.6129243622449003,3.7998710459183727,3.2620301658163307,3.525946683673471,3.2674202168367366,3.4652554846938806,3.603543048469387,3.7171882653061203,4.908941709183676,4.484819323979593,4.666049362244898,4.721713839285712,4.628702295918366,4.375561734693878,4.450839540816329,4.0104507015306154,4.3815857780612255,4.4651967474489815,4.461817538265308,4.39862831632653,4.267343112244902,4.1814172193877575,4.306080165816329,4.4249424744897965,4.305546428571432,4.582123214285716,4.471521301020406,4.437072066326532,4.419774872448979,4.093732142857146,4.137737946428569,4.013351020408166,4.032504719387756,3.8383382653061204,3.6720281887755135,3.818668431122447,3.9059910714285735,3.8236370535714244,4.011204528061228,4.02432882653061,3.882681505102042,3.8381783163265304,4.01922040816326,4.00573163265306,4.080576530612245,4.017337755102041,3.9615248724489796,3.806647130102043,3.884807780612249,3.8878068877551044,3.6793418367346966,5.360111862244896,5.599085586734692,5.892806632653066,5.328934056122449,4.228916262755099,3.4218810586734705
IFNGR2g1,1.1312018494897984,1.107280038265305,0.2933588647959162,0.4659706632653098,0.16514464285714325,0.31699668367346945,0.5993587372448985,0.0028233418367360485,0.43732193877550785,0.6418278698979591,0.07181836734694258,0.12270943877550877,0.0,0.061296938775509346,-0.04613297193877486,4.337680102040817,5.190136352040817,3.5230390943877516,3.412259119897957,3.914888392857147,4.092482206632653,3.554548086734691,3.4335297831632623,3.4676511479591845,3.299548214285714,4.419869387755099,4.4229022959183695,3.1321450892857143,3.587073022959185,2.972966517857145,3.0781549107142894,3.089025318877553,3.235744961734696,3.1902512755102066,3.385968367346937,4.5458968112244875,4.252674426020409,4.370223214285712,4.26919706632653,4.323988647959187,4.25793246173469,4.426557142857142,3.546405803571428,4.228847130102039,4.071101849489793,4.046053890306123,4.158255293367343,4.076998214285712,4.011816071428569,3.9471102678571413,4.063613201530611,3.9951327806122485,4.232206441326529,4.093551403061227,4.115455293367347,4.192120599489797,3.859930994897958,3.9560117984693903,3.830537372448976,3.7098535714285674,3.5378089923469354,3.5961801658163246,3.583295408163263,3.7936117984693887,3.675567155612246,3.524131505102037,3.7548808035714245,3.6236491071428567,3.761124043367346,3.9219442602040786,3.6727929846938814,3.7264597576530605,3.8034303571428545,3.7076893494897973,3.6711522321428554,3.4610722576530613,3.6836401147959172,3.572396938775512,5.297535714285715,5.4137906887755065,5.658524234693878,5.595229783163266,4.211986989795921,3.165620535714286
IFNGR1g1,1.7118779974489797,1.0496155612244884,0.45631626275510584,0.5189749362244882,0.18160204081632614,0.18717283163265463,0.6564911352040834,0.15690886479591803,0.9385012117346925,0.9184415178571399,0.5064320153061246,-0.11717378826530478,0.061296938775509346,0.0,-0.08013807397959383,4.028762499999996,5.056987500000005,3.4859121173469383,3.5083540178571404,3.896648915816325,4.042148979591836,3.284739859693879,3.4885215561224463,3.3314460459183657,3.386214987244898,4.219439285714287,4.058272193877549,3.273852487244895,3.402408545918366,2.852930165816325,3.08266230867347,2.904742091836738,3.0694242346938765,3.280211798469388,3.3323632653061246,4.541004209183676,4.10500682397959,4.250643112244898,4.3558700892857125,4.29021479591837,3.8572461096938753,4.034795790816325,3.5516694515306106,4.067982653061222,4.055134247448983,3.962833163265305,3.9231814413265305,3.8253243622448956,3.712464094387755,3.8453457908163244,3.8752862244897948,3.8776589285714316,4.1140950892857155,4.120583801020409,4.052028316326535,3.9606904974489794,3.7637915178571433,3.7116410714285735,3.6801947704081606,3.610626594387753,3.4721351403061256,3.3085094387755127,3.371549681122449,3.484019196428573,3.4047683035714265,3.524320153061222,3.5549757015306085,3.4355721301020417,3.5125533163265317,3.719757908163267,3.58820038265306,3.6992702806122466,3.530331505102044,3.530362372448984,3.379337755102039,3.4037515306122437,3.5178943877551028,3.3612480867346974,5.0938618622449,5.278323086734694,5.555416007653065,4.81479030612245,4.098797512755102,3.3065310586734675
JAK2g4,1.5677230867346914,1.0361544005102061,0.3177613520408187,0.475654400510205,0.1683877551020423,0.16123042091836837,0.6543924744898,0.054763329081632506,0.9274431760204038,0.8246616071428541,0.39343022959183926,-0.04357244897959234,-0.04613297193877486,-0.08013807397959383,0.0,4.057985714285714,4.877535714285717,3.5606915816326534,3.5002647321428597,3.5636283801020383,3.9345909438775486,3.0244818239795883,3.051647895408159,3.2024067602040844,3.0571444515306077,3.9793968749999955,3.8345516581632673,3.0879663265306085,3.223306760204082,2.6477346301020397,2.8608480229591855,2.70182155612245,2.8452911989795915,3.0422475127551003,3.1092302295918373,4.347483673469387,3.984045663265306,4.1682569515306085,4.267612053571426,4.186441135204078,3.9265005739795917,3.9550971301020432,3.4510770408163296,3.948687117346939,3.8788512117346947,3.7973813775510195,3.722989030612247,3.6521913265306125,3.5626935586734696,3.5727565051020385,3.684734438775507,3.7015446428571437,3.87784955357143,3.8857007653061224,3.8109452806122412,3.839504336734695,3.6382834821428567,3.6617205357142844,3.6048304846938777,3.360593558673468,3.2857552295918353,3.1789170280612282,3.1612635204081627,3.3018142857142863,3.196994642857142,3.2311339923469404,3.4057645408163246,3.214910969387752,3.4448359056122406,3.6380748724489784,3.3898110969387787,3.4813403698979606,3.5212797193877563,3.4044480867346927,3.2884859693877573,3.2311247448979614,3.472586352040814,3.285327551020405,5.120331951530613,5.403702551020405,5.6191985969387765,5.031682270408162,4.271845727040812,3.2568011479591803
SMAD4g4,6.035176785714281,1.5704049744897972,2.224552551020409,1.8217830994897959,2.71507895408163,2.4655809948979552,4.62962742346939,3.428204528061226,3.1871187499999962,3.22033405612245,3.0074589285714275,4.350443749999997,4.337680102040817,4.028762499999996,4.057985714285714,0.0,1.2013144132653046,1.19669215561224,1.0273746811224456,1.5714258290816332,1.0966477678571458,0.8887292729591856,1.1751797193877564,1.0524917091836699,1.1568387755101988,1.1560130739795902,1.404077232142857,0.7415012755101991,0.4846792091836747,0.9076445790816301,0.7287110969387776,0.6716471301020412,0.5745011479591859,0.896116836734695,0.868208928571427,0.6538623724489803,0.45701498724489653,1.1407231505102047,1.316190752551016,0.9295760841836724,0.6245073979591815,0.7032914540816328,0.9819713647959176,0.6189845663265281,0.7457799107142868,1.0270038265306098,1.0191864795918377,1.0443294005102004,0.9500753826530577,1.1187664540816336,0.9946381377551035,0.8849577168367375,0.8409095025510211,0.9439138392857096,0.9061146045918385,0.8888111607142868,0.802434056122447,0.8823117346938751,0.8829341836734699,1.0842066326530606,0.871290178571428,0.8310863520408134,1.034564094387754,0.8789086096938732,0.6889389668367301,0.8290314413265278,0.7121963647959184,0.8143677933673459,0.45588647959183604,0.5365660714285703,0.8202179209183669,0.7858846938775521,0.7140209183673463,0.7196017857142856,0.5549552933673496,0.6282721938775495,0.5557088010204083,0.6909812499999965,0.5287512755101993,0.2876124999999998,0.48714604591836874,1.470920344387757,2.610643176020403,2.2081798469387692
IRF7g2,7.892958035714287,1.946095599489798,2.5284025510204096,2.3993174744897985,3.555300829081631,2.994593494897959,5.990696173469395,4.380567028061229,4.427990625000003,4.442715306122452,4.1123151785714285,5.423053124999999,5.190136352040817,5.056987500000005,4.877535714285717,1.2013144132653046,0.0,0.565714030612245,0.6924903061224477,0.8847633290816326,0.7501133928571448,0.7028261479591862,1.1199890943877584,0.6586042091836752,0.9197887755102059,0.14145682397959547,0.2839459821428605,0.7684356505102059,0.5663479591836769,0.4579758290816329,0.35747359693877456,0.3498877551020456,0.4691511479591881,0.3083137117346979,0.4864433035714306,0.07951237244898124,0.22048686224490055,0.12264190051020663,0.07647200255102504,0.013432334183672623,0.15433552295918673,0.3384039540816346,0.27654011479591745,0.07195956632653377,0.3665267857142851,0.15664132653061458,0.3219427295918358,0.20714815051020352,0.17730350765306468,0.08714145408163176,0.08423188775510582,-0.02289540816326152,0.06691262755102301,0.02819508928571679,-0.026204145408158297,0.03978303571428654,0.025174681122450693,0.15463673469388084,0.1928966836734709,0.3723503826530603,0.1432308035714307,0.13826760204081623,0.24782346938775746,0.4018117346938759,0.2713733418367319,0.33314081632653014,0.176890114795917,0.24606466836734953,0.2965052295918369,0.3743973214285745,0.2481397959183731,0.21740344387755073,0.19186466836734795,0.20580178571428576,0.1637771683673499,0.2704346938775508,0.3865900510204092,0.3875156249999989,3.442785650510203,2.360446875000001,2.9329679209183723,1.2805609693877607,1.858693176020406,1.9307454719387742
IRF1g1,5.7397514030612236,1.1673327168367322,1.5619990433673436,1.453826466836734,2.200197321428572,2.032614987244898,4.370380165816332,3.0240822704081616,2.8902058673469355,2.9476836734693883,2.735474170918369,3.772199617346935,3.5230390943877516,3.4859121173469383,3.5606915816326534,1.19669215561224,0.565714030612245,0.0,-0.1084663265306105,1.089056696428571,0.850144260204079,1.0353663903061197,0.9698574617346907,0.6391163265306119,0.8874102678571383,0.6426376913265308,0.8341549744897954,0.37982589285714496,0.5264913265306106,0.38645982142856994,0.33568571428571303,0.5490311224489766,0.6364351403061228,0.3277633290816304,0.45325854591836645,0.3380869897959151,0.39432710459183795,0.3874040178571434,0.18607474489795806,0.3823319515306096,0.2969976403061203,0.6522629464285679,0.39955848214285794,0.2856216836734653,0.5884982780612198,0.4656784438775503,0.693526721938774,0.5995665178571414,0.587278125000001,0.6835879464285703,0.5440846301020414,0.3690073341836708,0.544596619897959,0.45378845663264755,0.39659859693877664,0.36129202806122507,0.351027423469386,0.3006426020408135,0.1744213010204092,0.6367249999999949,0.3515147959183622,0.441239094387754,0.6240512117346952,0.5609051020408131,0.7198542091836728,0.7137310586734671,0.5385022321428572,0.6063080357142852,0.36877672193877586,0.3950781887755106,0.4122112882653042,0.4812968112244853,0.2664330357142859,0.2686326530612213,0.3168705357142869,0.3916968112244916,0.17356466836734796,0.34522461734693977,3.0366633928571396,2.121758992346937,2.527095663265303,1.5062387117346958,0.7215177933673473,0.4858888392857139
IRF1g2,5.450505803571428,0.8482683673469396,1.5436596938775509,1.4561683673469368,2.217236096938773,1.9187662627550992,4.287093941326535,3.0125616709183696,2.539950892857142,2.5562818239795924,2.5443816964285695,3.6825508928571438,3.412259119897957,3.5083540178571404,3.5002647321428597,1.0273746811224456,0.6924903061224477,-0.1084663265306105,0.0,1.0380860969387768,0.8911549107142882,1.0994020408163259,0.7186149872448979,0.7842863520408159,0.8883365433673482,0.8571295918367348,0.9916875000000012,0.22027404336734335,0.4649426020408214,0.38813297193877716,0.3152807397959201,0.5003823979591822,0.5955082908163298,0.20192085459183673,0.3316348214285725,0.3029382653061212,0.24470963010204372,0.4886802933673451,0.2591510204081615,0.5464644770408142,0.5157707908163225,0.7693048469387769,0.5668285076530637,0.38876670918367395,0.5241120535714252,0.5274109693877591,0.5920998724489763,0.7478271683673441,0.7098606505102047,0.7123423469387724,0.7300265306122427,0.3194117346938796,0.5566666454081641,0.39742098214285804,0.4325717474489785,0.5369714285714302,0.42482244897959376,0.5142876275510169,0.1625163265306142,0.49187002551019887,0.3209816964285679,0.5815434948979572,0.7125681122449024,0.5780595025510209,0.7444367346938776,0.6824229591836755,0.615297257653058,0.6587093112244915,0.47989674744897926,0.36431071428571116,0.3305750637755125,0.30458558673469227,0.3710218112244874,0.34574955357142656,0.39835306122449055,0.33748871173469297,0.11143469387754834,0.2646165178571458,2.5334740433673453,1.7951321428571383,2.086834438775508,1.7397243622448997,0.811706568877554,0.35073386479592017
STAT2g1,5.353313201530614,1.698957015306128,1.628101466836739,2.1222757653061244,2.8312247448979626,2.4895799107142906,4.032088839285716,3.4024971938775543,3.674648915816327,2.5406610969387735,3.012907844387758,4.2848676658163285,3.914888392857147,3.896648915816325,3.5636283801020383,1.5714258290816332,0.8847633290816326,1.089056696428571,1.0380860969387768,0.0,0.14073730867346868,0.623778188775514,0.3273973852040797,-0.03721249999999543,-0.14013105867347164,0.3025244897959176,0.36907614795918775,0.5764001913265311,0.42909687499999905,0.14876536989796207,0.27566313775510665,0.3114335459183657,0.3567875637755087,0.4385438775510231,0.3219453443877569,0.7305831632653117,0.7326889030612236,0.6853595663265324,0.7056209183673445,0.7449124999999981,0.9080094387755118,0.8676778698979639,0.6150202806122493,0.5481803571428578,0.44465070153061603,0.6531027423469382,0.18646664540816715,0.4815783163265337,0.3980211734693846,0.5046559948979628,0.4323651785714304,0.331453507653066,0.6110896683673488,0.4298533801020419,0.4470291454081625,0.3985069515306172,0.47634859693878084,0.7435669005102064,0.3849768494897958,0.12676179846938496,0.18575159438775302,0.39870401785714193,0.28204113520408214,0.3497106505102039,0.5631597576530609,0.26742410714285825,0.3247609056122407,0.333619834183672,0.628635395408164,0.6412618622448996,0.14627621173469407,0.39275235969387623,0.5903510841836734,0.4020788265306159,0.5728792091836752,0.5356867346938827,0.6230764668367357,0.6255332908163247,3.4279720663265287,3.012817665816325,3.244504336734696,2.0807661352040867,2.944413966836734,1.810225637755103
STAT2g3,5.490441390306124,1.7010352040816379,1.8822671556122508,2.1086758290816334,2.880090433673473,2.5532549744898,4.224985778061232,3.5138160076530625,3.475292729591839,2.6739267857142863,3.008739158163266,4.441167729591836,4.092482206632653,4.042148979591836,3.9345909438775486,1.0966477678571458,0.7501133928571448,0.850144260204079,0.8911549107142882,0.14073730867346868,0.0,0.8125063775510242,0.8697099489795939,-0.013659311224490267,0.1329908801020423,0.4016120535714265,0.8033293367346914,0.6409065051020448,0.7032625637755139,0.3167248086734702,0.4460632015306132,0.4794617346938779,0.5495595025510198,0.6360751913265332,0.4918704081632619,0.6528676020408213,0.5478639668367329,0.5901846301020406,0.5831116071428575,0.6684313137755105,0.6791095025510216,0.7982966836734704,0.5704390943877549,0.5719054209183696,0.5267195153061266,0.7352715561224521,0.5600104591836761,0.5549940051020421,0.5293649872448967,0.7550966836734716,0.5765246173469443,0.434366071428574,0.7146772321428578,0.45062531887754886,0.5561323341836726,0.6171632653061252,0.5108017857142855,0.6080607142857133,0.3509050382653065,0.5382993622448993,0.3813141581632671,0.5692978316326567,0.45829119897959103,0.5305794642857116,0.6539160714285721,0.5211116709183692,0.4328890943877539,0.5223323979591861,0.597372959183673,0.5862775510204088,0.4096450255102049,0.5312524234693896,0.3090386479591878,0.3982788903061234,0.461344897959183,0.5253680484693923,0.5440609056122447,0.5795489795918414,2.8427190051020403,2.17582397959184,2.5536700255102076,1.7365849489795941,2.3606265306122474,1.9230632015306135
POU2F2g2,5.8622666454081624,1.5782135841836755,1.4616611607142893,1.602022959183678,2.4589063137755076,1.805095854591837,4.163464158163272,2.9694818877551015,3.3627961096938783,3.056648915816325,2.693951913265309,3.8104211096938805,3.554548086734691,3.284739859693879,3.0244818239795883,0.8887292729591856,0.7028261479591862,1.0353663903061197,1.0994020408163259,0.623778188775514,0.8125063775510242,0.0,0.390628954081631,0.41632531887755064,0.46231301020407756,0.10374668367347084,0.24522334183673422,0.4504036352040828,0.18238156887755608,0.08391568877551236,0.0897915816326531,0.1265776147959201,-0.05056524234693427,0.41459107142857476,0.20122378826530607,0.5047334821428606,0.32132047193877256,0.6814223852040833,0.9460681122448982,0.6869159438775476,0.39237538265305716,0.28521881377550784,0.43584559948979873,0.38658692602040645,0.29000102040816245,0.30875618622448897,0.23671071428571722,0.1892005102040848,0.033715242346936236,0.06460006377550798,0.02152799744898104,0.19131320153061537,0.1638181122449005,0.3832880739795925,0.37876696428571677,0.35918852040816773,0.3918989158163271,0.29050784438775423,0.5750177933673477,0.2680214923469393,0.1849456632653066,0.10158871173469564,0.05420082908163337,-0.009045280612244966,0.032681951530609155,-0.012803698979592326,-0.031057525510206574,-0.00418922193877691,0.24117633928571536,0.3592621811224461,0.18467340561224788,0.24634330357142886,0.26490452806122633,0.0642791454081646,0.14800452806122522,0.17449330357142756,0.38091741071428586,0.40792735969387905,2.442003635204081,2.290796109693879,2.3649546556122445,1.6639602040816364,2.439470535714289,1.7612478316326552
IRF7g4,5.415832716836736,1.206676530612249,1.3844741071428572,1.6409859056122436,2.3891755102040797,2.017521301020409,4.229430229591838,3.148172959183679,3.0156809311224464,2.4740743622448953,2.6451523596938777,3.804652806122448,3.4335297831632623,3.4885215561224463,3.051647895408159,1.1751797193877564,1.1199890943877584,0.9698574617346907,0.7186149872448979,0.3273973852040797,0.8697099489795939,0.390628954081631,0.0,0.5963007653061254,0.3114697066326535,0.6110221301020395,0.4302456632653069,0.06677595663265024,-0.013430484693877531,0.11144113520408538,0.10620765306122237,0.15931556122449209,0.03539145408163691,0.17061339285714539,0.08313048469387496,0.5246183035714331,0.31695529336735007,0.8498634566326544,0.8632279336734712,0.9007851403061196,0.8436070790816323,0.8273911352040848,0.8307929209183698,0.43626862244898135,0.3524139668367319,0.4534722576530612,0.27183928571428595,0.5333665816326558,0.4607688137755126,0.4653692602040813,0.4908596938775531,0.36845114795918477,0.41770293367346767,0.3871947704081613,0.3599080357142874,0.40566084183673823,0.5351962372449002,0.5749520408163242,0.3459651147959164,0.09275943877550574,0.2498492346938761,0.480861033163265,0.4009950255102055,0.14264891581632355,0.3673948979591799,0.2210217474489795,0.3744179209183649,0.17978622448979564,0.530648660714288,0.319718877551022,0.038630102040819736,0.07429062499999972,0.5483612244897955,0.3078608418367388,0.5077455994897946,0.2247437500000018,0.20445535714285512,0.2402590561224507,2.66089470663265,2.558180931122447,2.63658322704082,2.4877575255102045,2.9347522321428556,1.3408482780612232
STAT2g2,4.916382206632651,1.4271572704081663,1.3781392219387811,1.593904145408164,2.284875000000003,1.9511270408163313,3.5678453443877594,2.8970318239795922,3.1377304209183663,2.3408144770408192,2.5507205994897966,3.7255304209183677,3.4676511479591845,3.3314460459183657,3.2024067602040844,1.0524917091836699,0.6586042091836752,0.6391163265306119,0.7842863520408159,-0.03721249999999543,-0.013659311224490267,0.41632531887755064,0.5963007653061254,0.0,-0.029005803571426014,0.18709036989796246,0.405951403061227,0.46044732142857114,0.42558150510204484,0.12805937500000297,0.14869151785714152,0.16202755102041166,0.26537844387755527,0.44103475765306044,0.320870599489794,0.5733084183673505,0.573014158163268,0.45011294642857536,0.5535836734693902,0.5323658801020414,0.4682378188775509,0.6004593750000033,0.2907955357142882,0.34399623724489814,0.35423845663265396,0.5250936224489848,0.2257012755102039,0.3548410714285737,0.22775580357143,0.47428437499999987,0.2612498086734689,0.2255381377551018,0.5043555484693911,0.4120723852040804,0.37572315051020766,0.32706658163265345,0.2228863520408204,0.42270153061224747,0.2737802295918357,0.284012053571427,0.15219872448979999,0.21596989795918375,0.21645389030612705,0.25443278061224106,0.33425063775509756,0.2433274872448976,0.22837053571428712,0.3176669642857135,0.32244815051020836,0.445552742346937,0.2403295918367334,0.3315807397959212,0.192163839285719,0.16232283163265393,0.28586696428571656,0.3716588647959185,0.40637984693877627,0.42296479591837155,2.7827004464285743,2.2675929209183643,2.5734389668367363,1.5668695153061236,2.0990423469387736,1.4758977678571412
STAT2g4,4.464666772959184,1.454557461734698,1.285370663265308,1.6521230867346972,2.2700064413265295,2.072142857142854,3.389629910714291,2.731638265306124,2.9710774872448944,2.0917052933673475,2.367439540816328,3.7071868622448996,3.299548214285714,3.386214987244898,3.0571444515306077,1.1568387755101988,0.9197887755102059,0.8874102678571383,0.8883365433673482,-0.14013105867347164,0.1329908801020423,0.46231301020407756,0.3114697066326535,-0.029005803571426014,0.0,0.3786968112244864,0.5261078443877523,0.417181887755099,0.38491607142857376,0.15471581632652942,0.1769417091836729,0.2177464923469401,0.19340363520408488,0.43180994897959124,0.3503332908163266,0.670071109693879,0.6620580994897942,0.721903762755101,0.7781057397959152,0.6539316964285682,0.8727880102040828,0.7872783163265282,0.43410510204081376,0.4408526785714244,0.3721073979591836,0.6072938137755095,0.3298327168367301,0.48180376275510284,0.3801997448979577,0.5148595663265283,0.36045937500000136,0.3368477040816309,0.4913932397959151,0.3765850765306098,0.500707716836736,0.4878542729591828,0.37730841836734896,0.6538079719387753,0.4615772959183637,0.2530341198979542,0.17479579081632224,0.4157919642857131,0.348407206632654,0.3212548469387748,0.4979727040816293,0.14874017857142618,0.23559260204081056,0.2570984056122434,0.37446084183673634,0.49224980867346346,0.25348915816326567,0.29098405612244704,0.5288359056122438,0.32097302295918695,0.44725465561224453,0.44668405612244655,0.5195675382653029,0.6272399872448986,2.783031887755101,2.484899362244896,2.6147672831632676,2.1433603316326533,2.830692538265307,1.6763604591836732
PDCD1LG2g3,6.867941071428568,1.9168598852040795,1.9331887117346973,2.12163801020408,3.1324838647959155,2.476201530612247,5.034938584183678,3.7718281887755083,4.11868303571428,3.680545216836734,3.4923888392857165,4.706608035714286,4.419869387755099,4.219439285714287,3.9793968749999955,1.1560130739795902,0.14145682397959547,0.6426376913265308,0.8571295918367348,0.3025244897959176,0.4016120535714265,0.10374668367347084,0.6110221301020395,0.18709036989796246,0.3786968112244864,0.0,-0.0007147321428604414,0.5572124362244892,0.4172403698979572,0.13386198979591768,0.1415316326530629,0.16914266581632376,0.14814355867346762,0.3365811224489761,0.15298883928571527,0.18565165816326612,0.2445698979591846,0.07869056122448725,0.35838316326530517,0.34345599489795475,0.10469355867346763,0.16462136479592004,0.3439794005102037,0.16895197704081255,0.13564107142857296,0.0901212372448974,-0.020927359693882153,-0.12298756377551356,-0.1244822066326563,-0.07661926020408316,-0.06651945153061334,-0.038896747448976754,0.09220191326530269,0.24896562499999675,0.06902576530612237,0.0816379464285717,0.148045216836735,0.10074789540816198,0.15633596938775085,0.027099043367343256,0.061620089285714386,-0.01854623724489457,-0.10406536989795612,0.02241039540816203,0.09880325255101852,0.09493010204081642,0.0503044005101998,0.053082079081629985,0.2562757653061212,0.2887209821428556,0.09077595663265114,0.24212397959183818,0.0491977040816316,-0.03484017857142874,0.0400508290816326,0.20753335459183475,0.3148762117346955,0.2606361607142844,3.2680593112244907,2.523298660714282,2.829513456632654,1.1780971301020422,1.9763855867346898,1.628006632653058
PDCD1LG2g2,7.085323979591834,1.7980396683673483,1.9697466198979576,2.052358418367348,3.0521823979591858,2.4026938137755103,5.1476589923469405,3.814523596938777,4.264369068877553,3.836831250000003,3.7030561224489773,4.48228156887755,4.4229022959183695,4.058272193877549,3.8345516581632673,1.404077232142857,0.2839459821428605,0.8341549744897954,0.9916875000000012,0.36907614795918775,0.8033293367346914,0.24522334183673422,0.4302456632653069,0.405951403061227,0.5261078443877523,-0.0007147321428604414,0.0,0.5991109693877519,0.33121702806122855,0.1845917729591875,0.1572801658163243,0.04251307397959181,0.08476709183673847,0.35851090561224197,0.29156549744897475,0.3162595663265293,0.3255965561224521,0.2979359693877548,0.5714379464285706,0.41267327806122367,0.2687702168367352,0.24710114795918514,0.5334310586734681,0.15441613520408026,0.232864604591839,0.18521664540816474,-0.011872576530610246,0.07832971938775657,-0.14180554846938875,0.025744897959185664,-0.0017927933673469454,0.01828928571428534,0.1612035714285689,0.20562040816326288,0.12420867346938991,0.000452104591836644,0.10773749999999893,0.08272142857142484,0.1465813775510192,0.056185076530610445,0.14241549744897597,-0.013722704081633452,-0.013044961734696159,-0.09465982142857499,0.0029642857142846424,0.08844738520408058,0.06899355867346912,-0.025263137755100473,0.23993992346938597,0.23321639030611863,0.0914494897959166,0.1680318877550988,0.1777399872449017,0.05942710459184042,0.17045561224489703,0.2918256377551067,0.28255599489795813,0.2188284438775483,3.7171984693877533,3.033347193877553,3.414318239795918,1.4336050382653092,2.526668494897958,1.9290364158163236
